Tue May 24 15:34:58 2011

Number of Points = 8603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.754387	0.046224	0.615000	0.003516	0.336419
-2.831174	0.059975	0.620000	0.003531	0.336417
-2.824764	0.059033	0.625000	0.003530	0.336418
-2.811092	0.025543	0.630000	0.003527	0.336267
-3.039469	0.080657	0.635000	0.003571	0.336329
-2.898127	0.038654	0.640000	0.003544	0.336251
-3.000131	0.081057	0.645000	0.003564	0.336365
-2.949236	0.035842	0.650000	0.003554	0.336191
-3.028326	0.050919	0.655000	0.003569	0.336192
-3.196057	0.094068	0.660000	0.003601	0.336251
-2.922188	0.040574	0.665000	0.003549	0.336236
-3.097417	0.064845	0.670000	0.003583	0.336197
-3.174430	0.078578	0.675000	0.003597	0.336194
-3.146955	0.072257	0.680000	0.003592	0.336187
-3.100313	0.064194	0.685000	0.003583	0.336189
-3.137784	0.071862	0.690000	0.003591	0.336192
-3.051904	0.043011	0.695000	0.003574	0.336129
-3.314997	0.040804	0.700000	0.003624	0.335881
-3.188410	0.045983	0.705000	0.003601	0.336019
-3.541524	0.092109	0.710000	0.003667	0.335926
-3.124151	0.050674	0.715000	0.003589	0.336099
-3.487121	0.085576	0.720000	0.003657	0.335942
-3.079731	0.015119	0.725000	0.003580	0.335965
-3.309416	0.041070	0.730000	0.003624	0.335884
-3.519600	0.079671	0.735000	0.003664	0.335883
-3.453971	0.067681	0.740000	0.003652	0.335883
-3.379895	0.043968	0.745000	0.003638	0.335834
-3.605347	0.090364	0.750000	0.003680	0.335856
-3.333138	0.018576	0.755000	0.003629	0.335751
-3.718596	0.078151	0.760000	0.003702	0.335694
-3.390028	0.019535	0.765000	0.003640	0.335703
-3.801498	0.083123	0.770000	0.003718	0.335643
-3.465977	0.027115	0.775000	0.003655	0.335671
-3.551423	0.031567	0.780000	0.003671	0.335615
-3.630887	0.045392	0.785000	0.003686	0.335611
-3.668922	0.054038	0.790000	0.003693	0.335618
-3.684643	0.056470	0.795000	0.003696	0.335615
-3.879872	0.066708	0.800000	0.003733	0.335489
-3.544131	0.008988	0.805000	0.003670	0.335509
-4.158325	0.106159	0.810000	0.003786	0.335430
-3.600654	0.020512	0.815000	0.003681	0.335514
-4.028795	0.106123	0.820000	0.003762	0.335545
-3.751668	0.028228	0.825000	0.003710	0.335414
-3.993087	0.110004	0.830000	0.003756	0.335595
-3.802789	0.025190	0.835000	0.003720	0.335353
-3.935401	0.080154	0.840000	0.003745	0.335500
-4.063737	0.056531	0.845000	0.003769	0.335270
-3.970997	0.092740	0.850000	0.003752	0.335529
-3.983614	0.042306	0.855000	0.003754	0.335271
-4.028570	0.049567	0.860000	0.003763	0.335266
-4.289554	0.125581	0.865000	0.003812	0.335401
-3.859293	0.043978	0.870000	0.003731	0.335389
-3.993833	0.045287	0.875000	0.003757	0.335274
-4.114322	0.028581	0.880000	0.003780	0.335084
-4.091039	0.052384	0.885000	0.003775	0.335220
-4.362333	0.067206	0.890000	0.003827	0.335048
-4.061002	0.043634	0.895000	0.003770	0.335204
-4.556461	0.119849	0.900000	0.003864	0.335129
-3.923673	0.009007	0.905000	0.003744	0.335158
-4.543943	0.104410	0.910000	0.003862	0.335064
-4.193670	0.059046	0.915000	0.003795	0.335157
-4.195802	0.032526	0.920000	0.003796	0.335026
-4.329907	0.057582	0.925000	0.003821	0.335027
-4.249458	0.013555	0.930000	0.003806	0.334884
-4.807017	0.121684	0.935000	0.003912	0.334909
-4.203651	0.013245	0.940000	0.003798	0.334922
-4.506659	0.085845	0.945000	0.003855	0.335003
-4.642144	0.064217	0.950000	0.003881	0.334775
-4.289355	0.043434	0.955000	0.003815	0.334991
-4.803076	0.095321	0.960000	0.003912	0.334781
-4.220501	0.006663	0.965000	0.003802	0.334873
-4.779242	0.073827	0.970000	0.003908	0.334697
-4.711998	0.062082	0.975000	0.003895	0.334699
-4.334315	0.016083	0.980000	0.003824	0.334814
-4.865116	0.089936	0.985000	0.003924	0.334696
-4.515575	0.026109	0.990000	0.003858	0.334699
-4.617459	0.040352	0.995000	0.003877	0.334676
-4.984528	0.069954	1.000000	0.003947	0.334489
-4.675125	0.054621	1.005000	0.003889	0.334693
-4.759421	0.043082	1.010000	0.003905	0.334560
-5.129983	0.114961	1.015000	0.003975	0.334576
-4.657257	0.052068	1.020000	0.003886	0.334695
-4.696753	0.043896	1.025000	0.003893	0.334619
-5.144216	0.089480	1.030000	0.003978	0.334438
-4.698226	0.038458	1.035000	0.003894	0.334590
-5.200710	0.109211	1.040000	0.003989	0.334482
-4.798782	0.037657	1.045000	0.003913	0.334494
-5.062892	0.095870	1.050000	0.003963	0.334540
-4.855113	0.032210	1.055000	0.003924	0.334416
-4.936929	0.047022	1.060000	0.003939	0.334414
-5.081130	0.073957	1.065000	0.003967	0.334415
-5.239392	-0.020167	1.070000	0.003997	0.333812
-5.001843	0.077425	1.075000	0.003952	0.334502
-5.684498	0.086085	1.080000	0.004081	0.333928
-4.671679	0.037856	1.085000	0.003890	0.334605
-5.818184	0.154870	1.090000	0.004107	0.334143
-4.431934	-0.057577	1.095000	0.003845	0.334354
-5.867065	0.165975	1.100000	0.004116	0.334152
-4.740364	-0.060166	1.105000	0.003903	0.334063
-5.691194	0.145157	1.110000	0.004083	0.334208
-5.207184	0.017605	1.115000	0.003992	0.334020
-5.384861	0.138961	1.120000	0.004025	0.334452
-5.372681	0.006272	1.125000	0.004023	0.333814
-5.306925	0.111238	1.130000	0.004011	0.334386
-5.715738	0.080146	1.135000	0.004088	0.333865
-4.960027	0.023572	1.140000	0.003946	0.334270
-6.031418	0.154427	1.145000	0.004148	0.333942
-4.931265	-0.028383	1.150000	0.003940	0.334041
-6.115012	0.193407	1.155000	0.004164	0.334056
-5.112793	-0.012636	1.160000	0.003975	0.333953
-5.733626	0.153758	1.165000	0.004092	0.334205
-5.446696	-0.026773	1.170000	0.004038	0.333581
-5.655511	0.075669	1.175000	0.004078	0.333893
-6.013759	0.112294	1.180000	0.004146	0.333748
-5.190253	0.021261	1.185000	0.003990	0.334046
-6.081609	0.115028	1.190000	0.004159	0.333699
-5.662455	0.041905	1.195000	0.004080	0.333719
-5.723556	0.052463	1.200000	0.004091	0.333715
-6.047652	0.159893	1.205000	0.004153	0.333948
-5.055625	-0.056080	1.210000	0.003965	0.333786
-6.111357	0.100908	1.215000	0.004165	0.333600
-5.904442	0.046714	1.220000	0.004126	0.333522
-5.702123	0.042587	1.225000	0.004088	0.333684
-6.023499	0.066254	1.230000	0.004149	0.333509
-5.872000	0.037499	1.235000	0.004120	0.333504
-5.937074	0.049688	1.240000	0.004133	0.333505
-5.964269	0.054497	1.245000	0.004138	0.333503
-5.803001	0.002762	1.250000	0.004108	0.333395
-6.147853	0.086176	1.255000	0.004173	0.333491
-6.078229	0.050905	1.260000	0.004160	0.333381
-6.072516	0.074562	1.265000	0.004159	0.333501
-6.043375	0.069339	1.270000	0.004154	0.333501
-6.025721	0.012628	1.275000	0.004150	0.333239
-6.337928	0.108769	1.280000	0.004209	0.333427
-6.044648	0.020919	1.285000	0.004154	0.333261
-6.139409	0.025859	1.290000	0.004172	0.333199
-6.270335	0.049962	1.295000	0.004197	0.333198
-6.350311	0.064953	1.300000	0.004212	0.333199
-6.344305	0.100228	1.305000	0.004211	0.333377
-6.042773	0.010520	1.310000	0.004154	0.333209
-6.245759	0.047363	1.315000	0.004193	0.333206
-6.359680	0.068314	1.320000	0.004214	0.333205
-6.413838	0.031967	1.325000	0.004225	0.332977
-6.434388	0.080311	1.330000	0.004229	0.333195
-6.482711	0.054633	1.335000	0.004238	0.333025
-6.394520	0.074665	1.340000	0.004222	0.333202
-6.659909	0.092166	1.345000	0.004272	0.333047
-6.130933	0.008609	1.350000	0.004172	0.333116
-6.598569	0.059493	1.355000	0.004260	0.332942
-6.522048	0.045869	1.360000	0.004246	0.332943
-6.580558	0.057021	1.365000	0.004257	0.332945
-6.772722	0.092556	1.370000	0.004294	0.332944
-6.623838	0.065168	1.375000	0.004266	0.332944
-6.461013	0.035270	1.380000	0.004235	0.332945
-6.785945	0.095783	1.385000	0.004297	0.332947
-6.636640	0.068492	1.390000	0.004268	0.332947
-6.464496	-0.005665	1.395000	0.004236	0.332739
-7.104625	0.118435	1.400000	0.004357	0.332768
-6.600254	0.020118	1.405000	0.004262	0.332741
-6.998889	0.111148	1.410000	0.004337	0.332826
-6.705082	0.048212	1.415000	0.004282	0.332783
-6.838305	0.080865	1.420000	0.004307	0.332822
-6.804414	0.030528	1.425000	0.004301	0.332605
-6.951014	0.061066	1.430000	0.004329	0.332622
-6.955601	0.059517	1.435000	0.004330	0.332610
-6.890003	0.047162	1.440000	0.004318	0.332608
-7.019948	0.070833	1.445000	0.004342	0.332606
-6.986658	0.065702	1.450000	0.004336	0.332610
-6.954818	0.059444	1.455000	0.004330	0.332608
-7.119186	0.089374	1.460000	0.004361	0.332605
-7.001974	0.068060	1.465000	0.004339	0.332606
-7.002426	0.055346	1.470000	0.004340	0.332543
-7.122796	0.041924	1.475000	0.004362	0.332367
-7.173105	0.062414	1.480000	0.004372	0.332422
-7.283664	0.089564	1.485000	0.004393	0.332454
-6.886381	0.012069	1.490000	0.004318	0.332433
-7.363400	0.086412	1.495000	0.004408	0.332365
-7.209357	0.057404	1.500000	0.004379	0.332362
-7.084198	0.025407	1.505000	0.004356	0.332318
-7.742188	0.126867	1.510000	0.004480	0.332219
-7.174536	0.053017	1.515000	0.004373	0.332370
-7.561208	0.124733	1.520000	0.004446	0.332371
-7.714500	0.174716	1.525000	0.004475	0.332477
-7.062170	0.070055	1.530000	0.004352	0.332554
-7.339287	0.084206	1.535000	0.004405	0.332372
-7.235170	0.031183	1.540000	0.004385	0.332205
-7.653765	0.111120	1.545000	0.004464	0.332218
-7.442705	0.103507	1.550000	0.004425	0.332371
-7.449398	0.052470	1.555000	0.004426	0.332114
-7.603583	0.106068	1.560000	0.004455	0.332237
-7.391294	0.028614	1.565000	0.004415	0.332048
-7.566696	0.060730	1.570000	0.004449	0.332046
-7.856951	0.113996	1.575000	0.004504	0.332044
-7.417229	0.032877	1.580000	0.004421	0.332044
-7.542091	0.024956	1.585000	0.004444	0.331891
-8.044340	0.126819	1.590000	0.004539	0.331936
-7.432721	0.007072	1.595000	0.004424	0.331901
-7.852155	0.102038	1.600000	0.004503	0.331987
-7.886395	0.072769	1.605000	0.004510	0.331811
-7.513272	0.037874	1.610000	0.004439	0.331978
-7.955981	0.077267	1.615000	0.004523	0.331769
-7.821552	0.051845	1.620000	0.004498	0.331766
-7.818478	0.051981	1.625000	0.004497	0.331769
-7.942120	0.074550	1.630000	0.004521	0.331767
-7.758345	0.038107	1.635000	0.004486	0.331754
-7.959826	0.003853	1.640000	0.004525	0.331401
-8.006678	0.072219	1.645000	0.004533	0.331695
-8.122605	0.040592	1.650000	0.004556	0.331433
-7.864281	0.056138	1.655000	0.004507	0.331744
-8.180152	0.045598	1.660000	0.004567	0.331405
-7.899082	-0.004641	1.665000	0.004514	0.331412
-8.139456	0.037942	1.670000	0.004559	0.331403
-8.070506	0.024406	1.675000	0.004546	0.331398
-8.047710	0.020912	1.680000	0.004542	0.331401
-8.218066	0.046616	1.685000	0.004574	0.331372
-8.282778	0.058711	1.690000	0.004587	0.331372
-8.115611	0.029974	1.695000	0.004555	0.331382
-8.450921	0.059553	1.700000	0.004619	0.331223
-8.219351	0.054095	1.705000	0.004575	0.331406
-8.305647	0.035848	1.710000	0.004592	0.331237
-8.327985	0.073483	1.715000	0.004596	0.331401
-8.343073	0.036209	1.720000	0.004599	0.331203
-8.518167	0.094113	1.725000	0.004632	0.331329
-8.218471	0.021119	1.730000	0.004576	0.331241
-8.592266	0.076459	1.735000	0.004646	0.331173
-8.435531	0.092711	1.740000	0.004617	0.331396
-8.601756	0.084709	1.745000	0.004648	0.331204
-8.270007	0.053955	1.750000	0.004586	0.331354
-8.732456	0.103778	1.755000	0.004673	0.331178
-8.385214	0.045588	1.760000	0.004608	0.331207
-8.627100	0.084790	1.765000	0.004654	0.331179
-8.600639	0.079934	1.770000	0.004649	0.331179
-8.332514	0.013939	1.775000	0.004598	0.331097
-8.690731	0.032464	1.780000	0.004666	0.330862
-8.757489	0.046047	1.785000	0.004679	0.330867
-8.577656	0.013008	1.790000	0.004645	0.330868
-8.747121	0.044302	1.795000	0.004677	0.330867
-8.718619	0.039378	1.800000	0.004672	0.330868
-8.671237	0.030759	1.805000	0.004663	0.330868
-8.800428	0.016844	1.810000	0.004687	0.330681
-8.874994	0.066275	1.815000	0.004702	0.330857
-8.912725	0.033023	1.820000	0.004709	0.330658
-8.758368	0.040604	1.825000	0.004680	0.330835
-9.124959	0.091980	1.830000	0.004749	0.330754
-8.722375	0.010715	1.835000	0.004673	0.330719
-9.199219	0.106641	1.840000	0.004764	0.330758
-8.921596	0.043687	1.845000	0.004711	0.330700
-8.825485	0.054441	1.850000	0.004693	0.330840
-9.170256	0.070925	1.855000	0.004758	0.330606
-8.960739	0.031654	1.860000	0.004719	0.330603
-9.104923	0.058409	1.865000	0.004746	0.330603
-9.119983	0.062190	1.870000	0.004749	0.330607
-8.984558	0.036728	1.875000	0.004724	0.330604
-9.252102	0.086833	1.880000	0.004774	0.330607
-9.032128	0.045755	1.885000	0.004733	0.330605
-9.314980	0.041102	1.890000	0.004787	0.330323
-9.253036	0.088046	1.895000	0.004775	0.330611
-9.323236	0.052997	1.900000	0.004788	0.330373
-9.223357	0.082681	1.905000	0.004770	0.330610
-9.304984	0.039169	1.910000	0.004785	0.330320
-9.084534	0.031648	1.915000	0.004744	0.330484
-9.565221	0.075608	1.920000	0.004835	0.330262
-9.103852	-0.009321	1.925000	0.004747	0.330263
-9.743310	0.108955	1.930000	0.004868	0.330263
-9.729994	0.149583	1.935000	0.004866	0.330475
-9.138664	0.032476	1.940000	0.004754	0.330436
-9.725702	0.154166	1.945000	0.004865	0.330501
-9.229500	0.028375	1.950000	0.004772	0.330331
-9.375660	0.041256	1.955000	0.004800	0.330261
-9.649123	0.092556	1.960000	0.004851	0.330265
-9.535755	0.050761	1.965000	0.004830	0.330161
-9.686174	0.099495	1.970000	0.004859	0.330264
-9.614885	0.060339	1.975000	0.004845	0.330135
-9.547053	0.066450	1.980000	0.004833	0.330226
-9.842697	0.089379	1.985000	0.004889	0.330069
-9.516723	0.047407	1.990000	0.004827	0.330159
-9.737792	0.059918	1.995000	0.004869	0.330018
-9.765067	0.088060	2.000000	0.004874	0.330132

-9.725948	0.090058	2.009997	0.004867	0.330177
-9.690508	0.101469	2.019994	0.004861	0.330264
-9.498030	0.065259	2.029990	0.004824	0.330260
-9.549164	0.070817	2.039987	0.004834	0.330239
-9.542842	0.102799	2.049984	0.004833	0.330402
-9.474320	0.095968	2.059981	0.004821	0.330430
-9.429143	0.087509	2.069978	0.004812	0.330428
-9.261603	0.060294	2.079974	0.004781	0.330445
-9.382196	0.114643	2.089971	0.004804	0.330603
-9.234964	0.087386	2.099968	0.004776	0.330601
-9.081982	0.070070	2.109965	0.004748	0.330654
-9.224888	0.101049	2.119962	0.004775	0.330676
-9.133152	0.119590	2.129958	0.004758	0.330850
-8.999990	0.076794	2.139955	0.004733	0.330759
-8.940293	0.072437	2.149952	0.004722	0.330791
-8.956570	0.079114	2.159949	0.004725	0.330808
-8.900889	0.083010	2.169946	0.004715	0.330876
-8.907036	0.083106	2.179942	0.004716	0.330870
-8.677334	0.068562	2.189939	0.004673	0.331007
-8.708414	0.068678	2.199936	0.004679	0.330978
-8.835565	0.103380	2.209933	0.004703	0.331032
-8.702012	0.109888	2.219930	0.004678	0.331185
-8.522590	0.076978	2.229926	0.004645	0.331185
-8.595648	0.090713	2.239923	0.004659	0.331185
-8.494534	0.081232	2.249920	0.004640	0.331229
-8.440410	0.080542	2.259917	0.004630	0.331274
-8.358553	0.078848	2.269914	0.004614	0.331339
-8.430603	0.106585	2.279910	0.004628	0.331409
-8.192878	0.091490	2.289907	0.004584	0.331549
-8.394341	0.111123	2.299904	0.004622	0.331462
-8.184352	0.098094	2.309901	0.004582	0.331587
-8.202000	0.109140	2.319898	0.004586	0.331625
-7.850027	0.065081	2.329894	0.004520	0.331726
-8.088288	0.093446	2.339891	0.004565	0.331648
-7.980230	0.059334	2.349888	0.004545	0.331578
-7.941405	0.084251	2.359885	0.004538	0.331734
-7.905496	0.063101	2.369882	0.004531	0.331662
-7.844842	0.099361	2.379878	0.004520	0.331894
-7.737018	0.073529	2.389875	0.004500	0.331864
-7.712642	0.065330	2.399872	0.004495	0.331845
-7.662999	0.066652	2.409869	0.004486	0.331895
-7.709987	0.075491	2.419866	0.004495	0.331895
-7.581453	0.052293	2.429862	0.004471	0.331896
-7.501690	0.040307	2.439859	0.004456	0.331909
-7.428820	0.033713	2.449856	0.004443	0.331941
-7.529335	0.052016	2.459853	0.004462	0.331939
-7.292629	0.052366	2.469850	0.004417	0.332155
-7.453269	0.081744	2.479846	0.004448	0.332152
-7.326460	0.077672	2.489843	0.004424	0.332246
-7.245834	0.077056	2.499840	0.004409	0.332315
-7.173850	0.052135	2.509837	0.004396	0.332257
-7.092216	0.060167	2.519834	0.004381	0.332369
-7.145635	0.070122	2.529830	0.004391	0.332369
-7.032306	0.065014	2.539827	0.004370	0.332445
-7.027925	0.084283	2.549824	0.004369	0.332543
-6.926478	0.072570	2.559821	0.004350	0.332576
-6.955667	0.084658	2.569818	0.004356	0.332608
-6.799771	0.084958	2.579814	0.004327	0.332749
-6.783896	0.073894	2.589811	0.004324	0.332708
-6.743638	0.068447	2.599808	0.004317	0.332717
-6.671004	0.068829	2.609805	0.004303	0.332784
-6.567875	0.063844	2.619802	0.004284	0.332851
-6.554486	0.062457	2.629798	0.004281	0.332856
-6.547294	0.074993	2.639795	0.004280	0.332923
-6.456683	0.031254	2.649792	0.004263	0.332789
-6.531720	0.077763	2.659789	0.004278	0.332948
-6.349578	0.072745	2.669786	0.004244	0.333087
-6.303539	0.048198	2.679782	0.004235	0.333007
-6.341063	0.074664	2.689779	0.004242	0.333102
-6.243147	0.059747	2.699776	0.004224	0.333116
-6.242323	0.079438	2.709773	0.004224	0.333213
-5.946121	0.018241	2.719770	0.004169	0.333180
-6.187729	0.058127	2.729766	0.004214	0.333155
-6.165732	0.072305	2.739763	0.004210	0.333244
-6.001056	0.072513	2.749760	0.004180	0.333392
-5.846974	0.057086	2.759757	0.004151	0.333455
-5.922278	0.068115	2.769754	0.004165	0.333440
-5.878726	0.093781	2.779750	0.004157	0.333604
-5.796200	0.082764	2.789747	0.004142	0.333623
-5.654292	0.073794	2.799744	0.004115	0.333707
-5.644390	0.053908	2.809741	0.004113	0.333617
-5.719987	0.084526	2.819738	0.004128	0.333697
-5.543957	0.059540	2.829734	0.004095	0.333733
-5.512997	0.053821	2.839731	0.004089	0.333732
-5.515645	0.054191	2.849728	0.004090	0.333730
-5.385015	0.030617	2.859725	0.004066	0.333732
-5.512039	0.071825	2.869722	0.004090	0.333818
-5.303583	0.061845	2.879718	0.004051	0.333956
-5.299968	0.067817	2.889715	0.004050	0.333987
-5.189574	0.064552	2.899712	0.004030	0.334070
-5.136515	0.046291	2.909709	0.004020	0.334027
-5.094202	0.077665	2.919706	0.004012	0.334218
-4.999383	0.066390	2.929702	0.003994	0.334247
-4.981563	0.045856	2.939699	0.003991	0.334162
-4.882809	0.039013	2.949696	0.003973	0.334216
-4.957012	0.066883	2.959693	0.003987	0.334284
-4.995678	0.104762	2.969690	0.003994	0.334433
-4.762592	0.059999	2.979686	0.003951	0.334424
-4.792527	0.046915	2.989683	0.003957	0.334332
-4.656836	0.042771	2.999680	0.003931	0.334433
-4.763252	0.079227	3.009677	0.003951	0.334514
-4.712391	0.081877	3.019674	0.003942	0.334571
-4.615164	0.094474	3.029670	0.003924	0.334719
-4.468085	0.066927	3.039667	0.003896	0.334716
-4.456929	0.065629	3.049664	0.003894	0.334719
-4.656639	0.131269	3.059661	0.003932	0.334858
-4.321586	0.108771	3.069658	0.003869	0.335049
-4.275144	0.100704	3.079654	0.003861	0.335050
-4.407070	0.132510	3.089651	0.003886	0.335085
-4.261387	0.130666	3.099648	0.003859	0.335206
-4.093491	0.099489	3.109645	0.003827	0.335204
-4.102517	0.085793	3.119642	0.003829	0.335128
-4.069174	0.101904	3.129638	0.003823	0.335236
-4.082278	0.115585	3.139635	0.003826	0.335290
-3.927636	0.116264	3.149632	0.003797	0.335431
-3.943269	0.090390	3.159629	0.003800	0.335290
-3.785997	0.084318	3.169626	0.003770	0.335400
-3.930998	0.090115	3.179622	0.003798	0.335297
-3.807294	0.096791	3.189619	0.003775	0.335440
-3.652046	0.071879	3.199616	0.003746	0.335457
-3.716254	0.089777	3.209613	0.003758	0.335485
-3.505686	0.081576	3.219610	0.003718	0.335633
-3.545788	0.065404	3.229606	0.003726	0.335517
-3.490970	0.054370	3.239603	0.003716	0.335512
-3.620594	0.097765	3.249600	0.003741	0.335606
-3.512281	0.100181	3.259597	0.003721	0.335713
-3.331056	0.093379	3.269594	0.003687	0.335842
-3.239160	0.083469	3.279590	0.003669	0.335875
-3.286003	0.090906	3.289587	0.003678	0.335868
-3.205199	0.081223	3.299584	0.003663	0.335893
-3.247717	0.091414	3.309581	0.003672	0.335903
-3.197802	0.093863	3.319578	0.003662	0.335958
-2.969223	0.043721	3.329574	0.003619	0.335919
