Tue May 24 14:59:19 2011

Number of Points = 8584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.388724	0.292167	1.130000	0.003809	0.336175
-4.485988	0.309231	1.135000	0.003827	0.336170
-4.598699	0.328890	1.140000	0.003849	0.336164
-4.629978	0.336209	1.145000	0.003855	0.336171
-4.602270	0.319648	1.150000	0.003850	0.336115
-4.598865	0.265337	1.155000	0.003849	0.335854
-4.910899	0.327699	1.160000	0.003908	0.335877
-4.628272	0.328333	1.165000	0.003855	0.336133
-4.729019	0.288247	1.170000	0.003874	0.335847
-4.867291	0.314463	1.175000	0.003900	0.335850
-5.010588	0.369157	1.180000	0.003927	0.335987
-4.812356	0.368796	1.185000	0.003890	0.336163
-4.664282	0.315315	1.190000	0.003862	0.336035
-4.900685	0.321855	1.195000	0.003907	0.335855
-5.027600	0.344940	1.200000	0.003931	0.335853
-4.894909	0.323766	1.205000	0.003906	0.335868
-4.881484	0.317726	1.210000	0.003903	0.335851
-4.737515	0.266989	1.215000	0.003876	0.335733
-5.186969	0.343998	1.220000	0.003961	0.335703
-4.936035	0.328069	1.225000	0.003914	0.335851
-4.974886	0.285520	1.230000	0.003921	0.335609
-5.203925	0.328358	1.235000	0.003965	0.335611
-5.008407	0.287281	1.240000	0.003928	0.335586
-5.148830	0.311785	1.245000	0.003954	0.335579
-5.164606	0.316789	1.250000	0.003958	0.335589
-5.289253	0.340551	1.255000	0.003981	0.335592
-5.223590	0.328301	1.260000	0.003969	0.335591
-5.138594	0.312883	1.265000	0.003953	0.335592
-5.130539	0.311468	1.270000	0.003951	0.335592
-5.228727	0.329013	1.275000	0.003970	0.335589
-5.153856	0.257965	1.280000	0.003956	0.335310
-5.458706	0.300119	1.285000	0.004014	0.335241
-5.482523	0.359937	1.290000	0.004018	0.335510
-5.164999	0.294332	1.295000	0.003958	0.335476
-5.287229	0.268696	1.300000	0.003982	0.335241
-5.376435	0.285234	1.305000	0.003998	0.335241
-5.520808	0.276393	1.310000	0.004026	0.335067
-5.506661	0.310777	1.315000	0.004023	0.335247
-5.734518	0.352103	1.320000	0.004066	0.335243
-5.508558	0.310328	1.325000	0.004024	0.335243
-5.603045	0.328025	1.330000	0.004042	0.335243
-5.645270	0.335646	1.335000	0.004050	0.335242
-5.525167	0.313807	1.340000	0.004027	0.335243
-5.837383	0.370725	1.345000	0.004086	0.335240
-5.763474	0.362246	1.350000	0.004072	0.335264
-5.536116	0.371589	1.355000	0.004029	0.335514
-5.479134	0.305134	1.360000	0.004019	0.335241
-5.564526	0.285642	1.365000	0.004035	0.335069
-5.930298	0.339818	1.370000	0.004104	0.335004
-5.876449	0.353399	1.375000	0.004094	0.335118
-5.931321	0.389513	1.380000	0.004105	0.335244
-5.716966	0.349792	1.385000	0.004064	0.335243
-5.754658	0.312517	1.390000	0.004071	0.335027
-5.925891	0.338695	1.395000	0.004104	0.335000
