Tue May 24 14:34:50 2011

Number of Points = 8586
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.852709	0.217173	0.615000	0.004735	0.331075
-1.793156	0.143955	0.620000	0.004724	0.330767
-1.820902	0.148626	0.625000	0.004730	0.330763
-1.931065	0.159359	0.630000	0.004751	0.330715
-2.043918	0.136421	0.635000	0.004772	0.330497
-2.302780	0.216604	0.640000	0.004822	0.330656
-2.201326	0.219436	0.645000	0.004803	0.330761
-2.168370	0.213877	0.650000	0.004797	0.330762
-2.264990	0.262002	0.655000	0.004815	0.330911
-2.125625	0.270797	0.660000	0.004789	0.331080
-2.046831	0.224878	0.665000	0.004775	0.330924
-2.088602	0.200259	0.670000	0.004783	0.330763
-2.195202	0.220239	0.675000	0.004803	0.330763
-2.162253	0.214804	0.680000	0.004797	0.330765
-2.304650	0.193182	0.685000	0.004824	0.330527
-2.415667	0.260416	0.690000	0.004846	0.330757
-2.266979	0.235072	0.695000	0.004818	0.330766
-2.215379	0.181163	0.700000	0.004808	0.330545
-2.321627	0.191697	0.705000	0.004829	0.330499
-2.460850	0.217845	0.710000	0.004855	0.330500
-2.398179	0.206496	0.715000	0.004844	0.330500
-2.661583	0.255302	0.720000	0.004894	0.330500
-2.596937	0.291600	0.725000	0.004882	0.330736
-2.492140	0.279458	0.730000	0.004862	0.330771
-2.386972	0.239428	0.735000	0.004843	0.330668
-2.415525	0.211036	0.740000	0.004848	0.330500
-2.665521	0.257745	0.745000	0.004896	0.330502
-2.592389	0.244382	0.750000	0.004882	0.330501
-2.557716	0.238343	0.755000	0.004876	0.330502
-2.523024	0.228743	0.760000	0.004870	0.330485
-2.633885	0.183836	0.765000	0.004891	0.330160
-2.709490	0.196760	0.770000	0.004905	0.330154
-2.751085	0.204739	0.775000	0.004914	0.330154
-2.783527	0.212362	0.780000	0.004920	0.330161
-2.783726	0.230131	0.785000	0.004920	0.330247
-2.969944	0.282777	0.790000	0.004956	0.330336
-2.620796	0.225835	0.795000	0.004890	0.330372
-2.701224	0.198512	0.800000	0.004905	0.330162
-2.590137	0.146771	0.805000	0.004885	0.330007
-2.798259	0.167595	0.810000	0.004924	0.329918
-2.993346	0.203793	0.815000	0.004961	0.329918
-3.010874	0.207068	0.820000	0.004965	0.329917
-2.959507	0.198409	0.825000	0.004956	0.329920
-2.985742	0.203324	0.830000	0.004961	0.329919
-3.018584	0.208965	0.835000	0.004967	0.329915
-2.984610	0.197986	0.840000	0.004961	0.329891
-3.153286	0.167408	0.845000	0.004993	0.329584
-3.306046	0.261322	0.850000	0.005022	0.329908
-3.285559	0.260079	0.855000	0.005019	0.329919
-3.231433	0.278167	0.860000	0.005009	0.330057
-2.951389	0.201469	0.865000	0.004956	0.329932
-3.150052	0.234514	0.870000	0.004994	0.329913
-2.992374	0.176520	0.875000	0.004964	0.329769
-3.240391	0.185489	0.880000	0.005012	0.329585
-3.328616	0.202147	0.885000	0.005029	0.329585
-3.375050	0.210161	0.890000	0.005038	0.329581
-3.388408	0.213608	0.895000	0.005040	0.329585
-3.449683	0.226646	0.900000	0.005052	0.329592
-3.297766	0.239881	0.905000	0.005024	0.329796
-3.370737	0.211378	0.910000	0.005038	0.329586
-3.468404	0.229327	0.915000	0.005057	0.329585
-3.302522	0.198970	0.920000	0.005025	0.329585
-3.432193	0.222678	0.925000	0.005050	0.329582
-3.352819	0.180063	0.930000	0.005036	0.329442
-3.433094	0.165057	0.935000	0.005051	0.329293
-3.392983	0.159014	0.940000	0.005044	0.329299
-3.565292	0.165257	0.945000	0.005076	0.329171
-3.656050	0.132214	0.950000	0.005094	0.328922
-3.955878	0.257361	0.955000	0.005151	0.329267
-3.811301	0.254377	0.960000	0.005124	0.329384
-3.659656	0.266723	0.965000	0.005095	0.329582
-3.659121	0.224948	0.970000	0.005096	0.329375
-3.700692	0.216307	0.975000	0.005104	0.329292
-3.616579	0.201279	0.980000	0.005088	0.329294
-3.689155	0.215021	0.985000	0.005102	0.329294
-3.745280	0.215632	0.990000	0.005113	0.329244
-3.879448	0.172809	0.995000	0.005139	0.328908
-3.979830	0.237993	1.000000	0.005158	0.329138
-3.888034	0.254120	1.005000	0.005141	0.329301
-3.900391	0.257154	1.010000	0.005143	0.329303
-3.753143	0.169251	1.015000	0.005116	0.329001
-3.990918	0.195500	1.020000	0.005161	0.328912
-4.007693	0.199046	1.025000	0.005164	0.328913
-4.132343	0.221148	1.030000	0.005188	0.328907
-4.070003	0.250949	1.035000	0.005177	0.329111
-3.988673	0.230653	1.040000	0.005162	0.329083
-3.935669	0.186719	1.045000	0.005152	0.328912
-4.140798	0.225248	1.050000	0.005191	0.328914
-4.102733	0.216594	1.055000	0.005184	0.328905
-4.010985	0.193458	1.060000	0.005167	0.328873
-4.024216	0.159850	1.065000	0.005170	0.328693
-4.337846	0.218206	1.070000	0.005229	0.328694
-4.318046	0.243863	1.075000	0.005226	0.328838
-4.403773	0.273426	1.080000	0.005242	0.328905
-4.304019	0.256862	1.085000	0.005224	0.328913
-4.005752	0.178780	1.090000	0.005167	0.328797
-4.264537	0.205934	1.095000	0.005217	0.328694
-4.510349	0.251949	1.100000	0.005263	0.328696
-4.537032	0.263664	1.105000	0.005269	0.328728
-4.434844	0.275827	1.110000	0.005250	0.328881
-4.355762	0.232836	1.115000	0.005235	0.328739
-4.233657	0.200505	1.120000	0.005212	0.328689
-4.355013	0.219172	1.125000	0.005235	0.328669
-4.468074	0.182993	1.130000	0.005257	0.328384
-4.663747	0.219191	1.135000	0.005294	0.328383
-4.588076	0.255873	1.140000	0.005280	0.328634
-4.603409	0.248570	1.145000	0.005283	0.328582
-4.484122	0.214915	1.150000	0.005261	0.328523
-4.673295	0.222175	1.155000	0.005297	0.328384
-4.674145	0.222699	1.160000	0.005297	0.328385
-4.500852	0.191475	1.165000	0.005265	0.328387
-4.538947	0.175424	1.170000	0.005272	0.328271
-4.808736	0.196202	1.175000	0.005324	0.328125
-4.675220	0.172074	1.180000	0.005299	0.328127
-4.901815	0.214707	1.185000	0.005342	0.328129
-4.958063	0.270011	1.190000	0.005353	0.328352
-4.708973	0.226226	1.195000	0.005306	0.328361
-4.706187	0.179452	1.200000	0.005306	0.328130
-4.909303	0.216738	1.205000	0.005344	0.328127
-4.931841	0.220658	1.210000	0.005349	0.328125
-4.927241	0.219638	1.215000	0.005348	0.328123
-4.879685	0.212161	1.220000	0.005340	0.328128
-4.746353	0.155825	1.225000	0.005315	0.327969
-4.987218	0.164196	1.230000	0.005360	0.327788
-5.386838	0.269853	1.235000	0.005436	0.327945
-4.957490	0.227845	1.240000	0.005355	0.328130
-4.933957	0.176369	1.245000	0.005351	0.327894
-5.102346	0.186015	1.250000	0.005383	0.327786
-5.260710	0.215552	1.255000	0.005413	0.327786
-5.237803	0.238004	1.260000	0.005409	0.327917
-4.964741	0.168962	1.265000	0.005358	0.327823
-5.206806	0.206464	1.270000	0.005404	0.327786
-5.213218	0.207120	1.275000	0.005406	0.327782
-5.296046	0.222865	1.280000	0.005421	0.327783
-5.389507	0.241093	1.285000	0.005439	0.327787
-5.254711	0.215683	1.290000	0.005414	0.327783
-5.249197	0.215039	1.295000	0.005413	0.327784
-5.276879	0.215236	1.300000	0.005419	0.327758
-5.482493	0.226800	1.305000	0.005458	0.327625
-5.413074	0.246636	1.310000	0.005445	0.327786
-5.362145	0.201809	1.315000	0.005436	0.327609
-5.558574	0.235164	1.320000	0.005473	0.327593
-5.385826	0.205288	1.325000	0.005441	0.327602
-5.540211	0.223108	1.330000	0.005470	0.327547
-5.541379	0.223298	1.335000	0.005471	0.327546
-5.477301	0.211332	1.340000	0.005459	0.327544
-5.532695	0.221938	1.345000	0.005470	0.327544
-5.445886	0.194081	1.350000	0.005453	0.327484
-5.594953	0.168747	1.355000	0.005482	0.327219
-5.790620	0.217948	1.360000	0.005519	0.327283
-5.736341	0.260573	1.365000	0.005509	0.327544
-5.646041	0.215811	1.370000	0.005492	0.327403
-5.883597	0.236509	1.375000	0.005538	0.327286
-5.753005	0.264302	1.380000	0.005513	0.327544
-5.730254	0.260471	1.385000	0.005509	0.327544
-5.614955	0.189928	1.390000	0.005488	0.327297
-5.925496	0.232033	1.395000	0.005547	0.327220
-5.879562	0.223828	1.400000	0.005538	0.327220
-5.747860	0.200524	1.405000	0.005513	0.327224
-5.860650	0.220548	1.410000	0.005535	0.327219
-5.806825	0.197375	1.415000	0.005525	0.327151
-6.096415	0.210350	1.420000	0.005580	0.326948
-6.099153	0.265403	1.425000	0.005581	0.327219
-5.959283	0.240359	1.430000	0.005555	0.327222
-5.951366	0.227624	1.435000	0.005554	0.327164
-6.054555	0.201533	1.440000	0.005573	0.326937
-6.181057	0.261116	1.445000	0.005597	0.327117
-5.917904	0.190635	1.450000	0.005548	0.327006
-6.135422	0.218662	1.455000	0.005589	0.326945
-6.205055	0.232314	1.460000	0.005603	0.326947
-6.226095	0.237045	1.465000	0.005607	0.326950
-6.218704	0.234628	1.470000	0.005606	0.326944
-6.328087	0.254935	1.475000	0.005627	0.326943
-6.163969	0.225137	1.480000	0.005596	0.326944
-6.131928	0.219446	1.485000	0.005590	0.326944
-6.210987	0.170569	1.490000	0.005606	0.326626
-6.579246	0.268416	1.495000	0.005675	0.326773
-6.205102	0.214300	1.500000	0.005605	0.326847
-6.462823	0.209534	1.505000	0.005654	0.326584
-6.606845	0.303861	1.510000	0.005681	0.326921
-6.289545	0.251117	1.515000	0.005622	0.326949
-6.334959	0.195183	1.520000	0.005631	0.326626
-6.444967	0.207450	1.525000	0.005652	0.326585
-6.559372	0.228517	1.530000	0.005673	0.326583
-6.806960	0.292412	1.535000	0.005721	0.326673
-6.387839	0.249988	1.540000	0.005642	0.326846
-6.453122	0.209064	1.545000	0.005654	0.326580
-6.462259	0.207659	1.550000	0.005656	0.326564
-6.717572	0.223549	1.555000	0.005705	0.326406
-6.698100	0.256621	1.560000	0.005701	0.326588
-6.606086	0.219392	1.565000	0.005684	0.326486
-6.784543	0.245962	1.570000	0.005718	0.326452
-6.660840	0.215905	1.575000	0.005695	0.326415
-6.814942	0.238869	1.580000	0.005724	0.326386
-6.799285	0.230989	1.585000	0.005722	0.326360
-6.866334	0.244054	1.590000	0.005735	0.326362
-6.809191	0.232177	1.595000	0.005724	0.326354
-6.794101	0.231230	1.600000	0.005722	0.326362
-6.863414	0.244343	1.605000	0.005735	0.326363
-6.864244	0.243356	1.610000	0.005735	0.326356
-6.685339	0.187078	1.615000	0.005702	0.326238
-6.983242	0.203990	1.620000	0.005758	0.326046
-7.153038	0.243011	1.625000	0.005791	0.326083
-6.943761	0.252504	1.630000	0.005751	0.326323
-6.951911	0.199076	1.635000	0.005753	0.326046
-7.023049	0.212428	1.640000	0.005767	0.326046
-6.950393	0.199643	1.645000	0.005754	0.326048
-7.180287	0.241610	1.650000	0.005797	0.326044
-7.173671	0.241190	1.655000	0.005796	0.326047
-7.107180	0.228589	1.660000	0.005784	0.326044
-7.130930	0.208723	1.665000	0.005789	0.325921
-7.243934	0.201572	1.670000	0.005810	0.325780
-7.351788	0.251458	1.675000	0.005831	0.325929
-7.158594	0.231636	1.680000	0.005795	0.326007
-7.254195	0.203781	1.685000	0.005813	0.325778
-7.514511	0.274701	1.690000	0.005863	0.325891
-7.242276	0.251459	1.695000	0.005811	0.326025
-7.425452	0.238774	1.700000	0.005846	0.325791
-7.374806	0.270999	1.705000	0.005837	0.325998
-7.227175	0.199661	1.710000	0.005809	0.325775
-7.424499	0.235918	1.715000	0.005847	0.325773
-7.450411	0.242022	1.720000	0.005852	0.325779
-7.367223	0.204096	1.725000	0.005837	0.325664
-7.552714	0.192777	1.730000	0.005872	0.325434
-7.675801	0.266798	1.735000	0.005895	0.325690
-7.514394	0.255172	1.740000	0.005865	0.325780
-7.407332	0.185679	1.745000	0.005845	0.325530
-7.731580	0.226509	1.750000	0.005907	0.325433
-7.796155	0.286216	1.755000	0.005919	0.325671
-7.452279	0.212058	1.760000	0.005854	0.325616
-7.790792	0.238993	1.765000	0.005919	0.325437
-7.700337	0.221696	1.770000	0.005902	0.325432
-7.696336	0.221097	1.775000	0.005901	0.325432
-7.819809	0.244486	1.780000	0.005925	0.325433
-7.709622	0.225237	1.785000	0.005904	0.325438
-7.771692	0.236562	1.790000	0.005916	0.325436
-7.755619	0.234566	1.795000	0.005914	0.325439
-7.911421	0.263356	1.800000	0.005943	0.325438
-7.910509	0.262114	1.805000	0.005943	0.325431
-7.850853	0.245064	1.810000	0.005932	0.325400
-8.063743	0.264417	1.815000	0.005973	0.325298
-7.982620	0.276641	1.820000	0.005958	0.325434
-7.907630	0.254971	1.825000	0.005944	0.325393
-7.898097	0.213142	1.830000	0.005942	0.325191
-8.121511	0.254975	1.835000	0.005985	0.325192
-8.054240	0.243654	1.840000	0.005973	0.325197
-8.155330	0.262607	1.845000	0.005992	0.325197
-8.167057	0.265110	1.850000	0.005994	0.325197
-8.162176	0.263688	1.855000	0.005994	0.325193
-8.124463	0.257327	1.860000	0.005987	0.325195
-7.973392	0.229480	1.865000	0.005959	0.325194
-8.035648	0.214177	1.870000	0.005971	0.325058
-8.156382	0.197579	1.875000	0.005994	0.324861
-8.332395	0.231010	1.880000	0.006027	0.324865
-8.232938	0.211401	1.885000	0.006009	0.324857
-8.388864	0.241747	1.890000	0.006038	0.324864
-8.401900	0.244283	1.895000	0.006041	0.324863
-8.277290	0.220918	1.900000	0.006018	0.324860
-8.532344	0.268861	1.905000	0.006066	0.324863
-8.423339	0.249313	1.910000	0.006046	0.324865
-8.409254	0.246736	1.915000	0.006044	0.324863
-8.450891	0.254645	1.920000	0.006052	0.324863
-8.367255	0.239638	1.925000	0.006036	0.324864
-8.334545	0.183894	1.930000	0.006030	0.324613
-8.694900	0.243038	1.935000	0.006099	0.324574
-8.662201	0.247663	1.940000	0.006093	0.324627
-8.513956	0.226249	1.945000	0.006065	0.324655
-8.627292	0.231588	1.950000	0.006087	0.324576
-8.721419	0.249352	1.955000	0.006105	0.324576
-8.734663	0.280246	1.960000	0.006107	0.324718
-8.450667	0.217571	1.965000	0.006054	0.324665
-8.735487	0.252672	1.970000	0.006108	0.324576
-8.747845	0.255140	1.975000	0.006111	0.324576
-8.788116	0.262076	1.980000	0.006119	0.324572
-8.829052	0.269429	1.985000	0.006127	0.324570
-8.737828	0.252916	1.990000	0.006110	0.324570
-8.674833	0.195822	1.995000	0.006098	0.324340
-8.945289	0.269306	2.000000	0.006149	0.324457

-8.826568	0.271281	2.009997	0.006128	0.324575
-8.725818	0.253979	2.019994	0.006109	0.324579
-8.702463	0.249329	2.029990	0.006105	0.324575
-8.672107	0.287315	2.039987	0.006100	0.324791
-8.453168	0.219921	2.049984	0.006059	0.324653
-8.696678	0.275685	2.059981	0.006106	0.324705
-8.358913	0.223468	2.069978	0.006042	0.324753
-8.532024	0.261150	2.079974	0.006075	0.324779
-8.332912	0.241053	2.089971	0.006038	0.324861
-8.407041	0.255152	2.099968	0.006053	0.324860
-8.411899	0.281755	2.109965	0.006054	0.324987
-8.166066	0.244790	2.119962	0.006008	0.325026
-8.229082	0.256008	2.129958	0.006021	0.325022
-8.074512	0.263124	2.139955	0.005992	0.325198
-8.123754	0.236256	2.149952	0.006002	0.325015
-8.043204	0.257824	2.159949	0.005987	0.325196
-7.950371	0.239935	2.169946	0.005970	0.325189
-8.054168	0.260737	2.179942	0.005990	0.325195
-7.948762	0.249854	2.189939	0.005971	0.325235
-7.744828	0.250701	2.199936	0.005933	0.325426
-7.810460	0.253135	2.209933	0.005946	0.325375
-7.750278	0.236386	2.219930	0.005935	0.325344
-7.795830	0.262348	2.229926	0.005944	0.325430
-7.629934	0.258236	2.239923	0.005913	0.325560
-7.645678	0.263190	2.249920	0.005917	0.325568
-7.523756	0.239252	2.259917	0.005894	0.325558
-7.553137	0.288723	2.269914	0.005900	0.325776
-7.346119	0.251004	2.279910	0.005862	0.325776
-7.350770	0.252064	2.289907	0.005863	0.325775
-7.294389	0.242837	2.299904	0.005853	0.325778
-7.258426	0.216363	2.309901	0.005847	0.325676
-7.393737	0.262030	2.319898	0.005873	0.325777
-7.274984	0.270027	2.329894	0.005851	0.325925
-7.045657	0.251045	2.339891	0.005808	0.326039
-7.084541	0.258924	2.349888	0.005816	0.326040
-6.969491	0.217149	2.359885	0.005795	0.325935
-7.051968	0.248735	2.369882	0.005811	0.326014
-6.930765	0.231453	2.379878	0.005788	0.326037
-6.938469	0.233189	2.389875	0.005790	0.326036
-6.890344	0.270744	2.399872	0.005782	0.326266
-6.783746	0.226239	2.409869	0.005762	0.326139
-6.668252	0.234879	2.419866	0.005741	0.326286
-6.797630	0.262050	2.429862	0.005766	0.326300
-6.689214	0.252884	2.439859	0.005746	0.326352
-6.619123	0.276856	2.449856	0.005733	0.326534
-6.468206	0.223788	2.459853	0.005705	0.326405
-6.531179	0.253991	2.469850	0.005718	0.326496
-6.404002	0.247443	2.479846	0.005694	0.326578
-6.428135	0.252001	2.489843	0.005699	0.326576
-6.353119	0.239265	2.499840	0.005685	0.326579
-6.333498	0.248199	2.509837	0.005682	0.326639
-6.255656	0.254574	2.519834	0.005668	0.326740
-6.124491	0.209521	2.529830	0.005644	0.326634
-6.322029	0.295717	2.539827	0.005682	0.326879
-5.945781	0.238004	2.549824	0.005611	0.326936
-6.026454	0.253775	2.559821	0.005627	0.326937
-6.037145	0.256183	2.569818	0.005629	0.326937
-5.929728	0.237020	2.579814	0.005610	0.326938
-5.960094	0.268523	2.589811	0.005616	0.327065
-5.823798	0.270940	2.599808	0.005591	0.327200
-5.745940	0.259971	2.609805	0.005576	0.327214
-5.716149	0.254639	2.619802	0.005571	0.327212
-5.658616	0.244321	2.629798	0.005561	0.327211
-5.579029	0.209409	2.639795	0.005546	0.327108
-5.872782	0.315784	2.649792	0.005602	0.327366
-5.505529	0.282874	2.659789	0.005533	0.327537
-5.362201	0.242504	2.669786	0.005507	0.327465
-5.521935	0.267290	2.679782	0.005538	0.327439
-5.392591	0.263866	2.689779	0.005514	0.327539
-5.342572	0.255500	2.699776	0.005505	0.327540
-5.351593	0.265603	2.709773	0.005507	0.327580
-5.226510	0.281396	2.719770	0.005484	0.327771
-5.130239	0.262597	2.729766	0.005466	0.327763
-5.231380	0.283551	2.739763	0.005486	0.327772
-5.040011	0.249128	2.749760	0.005450	0.327774
-5.097430	0.260654	2.759757	0.005462	0.327776
-5.141189	0.313674	2.769754	0.005470	0.327998
-4.849443	0.284400	2.779750	0.005416	0.328117
-4.881037	0.290686	2.789747	0.005422	0.328117
-4.860066	0.287810	2.799744	0.005419	0.328119
-4.841094	0.302740	2.809741	0.005416	0.328209
-4.661204	0.272825	2.819738	0.005382	0.328222
-4.712868	0.304125	2.829734	0.005392	0.328328
-4.592712	0.292912	2.839731	0.005370	0.328380
-4.593548	0.281278	2.849728	0.005371	0.328319
-4.476629	0.247745	2.859725	0.005349	0.328257
-4.671160	0.312831	2.869722	0.005387	0.328400
-4.419268	0.313782	2.879718	0.005340	0.328633
-4.203274	0.227214	2.889715	0.005299	0.328398
-4.438987	0.266286	2.899712	0.005344	0.328374
-4.459285	0.326463	2.909709	0.005349	0.328652
-4.187242	0.283105	2.919706	0.005298	0.328683
-4.134524	0.273676	2.929702	0.005288	0.328682
-4.084024	0.265314	2.939699	0.005279	0.328684
-4.023244	0.253999	2.949696	0.005268	0.328681
-3.961123	0.243350	2.959693	0.005257	0.328683
-4.140050	0.277128	2.969690	0.005292	0.328684
-4.048351	0.294262	2.979686	0.005275	0.328851
-3.868183	0.271467	2.989683	0.005241	0.328900
-3.874127	0.273230	2.999680	0.005243	0.328901
-3.806075	0.322153	3.009677	0.005230	0.329203
-3.528574	0.227088	3.019674	0.005178	0.328983
-3.678406	0.238626	3.029670	0.005207	0.328901
-3.724229	0.247221	3.039667	0.005217	0.328899
-3.781768	0.326944	3.049664	0.005228	0.329239
-3.399100	0.278720	3.059661	0.005156	0.329348
-3.524517	0.290845	3.069658	0.005180	0.329291
-3.451536	0.292822	3.079654	0.005167	0.329365
-3.339302	0.257286	3.089651	0.005146	0.329289
-3.325334	0.256102	3.099648	0.005144	0.329293
-3.374288	0.312903	3.109645	0.005154	0.329527
-3.219110	0.294498	3.119642	0.005125	0.329576
-3.169993	0.286546	3.129638	0.005116	0.329579
-3.156226	0.284486	3.139635	0.005114	0.329578
-3.047581	0.264909	3.149632	0.005094	0.329578
-3.003866	0.257714	3.159629	0.005087	0.329580
-3.103653	0.320826	3.169626	0.005106	0.329799
-2.989544	0.321980	3.179622	0.005085	0.329906
-2.875060	0.302241	3.189619	0.005064	0.329911
-2.734740	0.289825	3.199616	0.005038	0.329975
-2.867020	0.317700	3.209613	0.005063	0.329989
-2.672709	0.315361	3.219610	0.005027	0.330153
-2.713230	0.283637	3.229606	0.005035	0.329956
-2.667141	0.315140	3.239603	0.005027	0.330152
-2.658761	0.325974	3.249600	0.005026	0.330210
-2.528772	0.342173	3.259597	0.005002	0.330407
-2.359473	0.278056	3.269594	0.004970	0.330242
-2.476459	0.281944	3.279590	0.004993	0.330152
-2.525730	0.357565	3.289587	0.005003	0.330478
-2.211596	0.304648	3.299584	0.004944	0.330500
-2.219280	0.305040	3.309581	0.004946	0.330493
-2.154162	0.244513	3.319578	0.004934	0.330250
-2.332063	0.313660	3.329574	0.004968	0.330427
-2.198121	0.329093	3.339571	0.004944	0.330623
