Mon Jan 13 14:47:02 2014

Number of Points = 6790
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.367745	0.109171	0.275264	0.002142	0.343965
-0.348784	0.058343	0.280269	0.002138	0.343736
-0.621383	0.090633	0.285274	0.002190	0.343649
-0.490032	0.066512	0.290278	0.002165	0.343650
-0.519364	0.072806	0.295283	0.002170	0.343654
-0.568770	0.074362	0.300288	0.002180	0.343618
-0.552897	0.044941	0.305293	0.002177	0.343490
-0.499449	0.003963	0.310298	0.002167	0.343339
-0.584447	0.013317	0.315302	0.002183	0.343309
-0.814167	-0.003029	0.320307	0.002226	0.343024
-0.833931	0.065655	0.325312	0.002230	0.343339
-0.748104	0.049453	0.330317	0.002214	0.343338
-0.715460	-0.000781	0.335322	0.002207	0.343124
-0.931038	0.022516	0.340326	0.002248	0.343044
-0.840700	0.056826	0.345331	0.002231	0.343291
-0.893524	0.008720	0.350336	0.002241	0.343011
-0.934713	0.017068	0.355341	0.002249	0.343015
-0.963595	0.021768	0.360346	0.002254	0.343012
-1.057190	0.061961	0.365350	0.002272	0.343123
-0.758825	0.022534	0.370355	0.002215	0.343199
-0.919172	0.013618	0.375360	0.002246	0.343012
-0.996585	0.028194	0.380365	0.002260	0.343014
-1.012077	0.029976	0.385370	0.002263	0.343009
-1.073686	-0.011255	0.390374	0.002275	0.342754
-1.403155	0.097292	0.395379	0.002337	0.342986
-1.145310	0.055412	0.400384	0.002288	0.343013
-1.137495	0.053169	0.405389	0.002287	0.343010
-1.058965	0.038804	0.410394	0.002272	0.343010
-1.009373	-0.012486	0.415398	0.002263	0.342806
-1.521196	0.096512	0.420403	0.002359	0.342877
-1.190102	0.063153	0.425408	0.002297	0.343011
-1.158784	0.015682	0.430413	0.002291	0.342809
-1.439598	0.058401	0.435418	0.002344	0.342766
-1.266823	0.066806	0.440422	0.002311	0.342961
-1.376047	0.032843	0.445427	0.002332	0.342699
-1.412697	0.039339	0.450432	0.002339	0.342698
-1.393947	0.049923	0.455437	0.002335	0.342766
-1.448875	0.046447	0.460442	0.002345	0.342700
-1.513569	0.057054	0.465446	0.002358	0.342694
-1.416654	0.039209	0.470451	0.002339	0.342694
-1.394742	0.035129	0.475456	0.002335	0.342694
-1.499967	0.055045	0.480461	0.002355	0.342696
-1.490987	0.053508	0.485466	0.002353	0.342697
-1.593045	0.071818	0.490470	0.002372	0.342695
-1.617367	0.023910	0.495475	0.002377	0.342440
-1.573980	0.059965	0.500480	0.002369	0.342654
-1.659187	0.018449	0.505485	0.002385	0.342377
-1.654600	0.017823	0.510490	0.002384	0.342378
-1.700438	0.027360	0.515494	0.002393	0.342383
-1.877006	0.059358	0.520499	0.002426	0.342381
-1.787271	0.042893	0.525504	0.002409	0.342381
-1.852823	0.107863	0.530509	0.002421	0.342638
-1.715235	0.038403	0.535514	0.002395	0.342424
-1.792954	0.063944	0.540518	0.002410	0.342479
-1.721348	0.031808	0.545523	0.002396	0.342387
-1.728491	0.005247	0.550528	0.002398	0.342252
-2.155212	0.096689	0.555533	0.002478	0.342314
-1.810021	0.012977	0.560538	0.002413	0.342216
-2.063758	0.092657	0.565542	0.002461	0.342376
-1.971442	0.075857	0.570547	0.002444	0.342377
-1.869484	0.020860	0.575552	0.002424	0.342202
-2.220111	0.102954	0.580557	0.002491	0.342286
-2.121209	0.066399	0.585562	0.002472	0.342198
-2.070762	0.094211	0.590566	0.002462	0.342378
-2.016963	0.084392	0.595571	0.002452	0.342379
-2.120888	0.046694	0.600576	0.002472	0.342102
-2.260699	0.119684	0.605581	0.002498	0.342332
-2.081152	0.047570	0.610586	0.002464	0.342143
-2.066147	0.032247	0.615590	0.002461	0.342082
-2.198820	0.058090	0.620595	0.002486	0.342088
-2.191545	0.055293	0.625600	0.002485	0.342082
-2.201207	0.035725	0.630605	0.002487	0.341978
-2.662649	0.121271	0.635610	0.002574	0.341980
-2.211186	0.059405	0.640614	0.002489	0.342084
-2.233164	0.063415	0.645619	0.002493	0.342084
-2.511660	0.056951	0.650624	0.002545	0.341803
-2.178397	0.030601	0.655629	0.002482	0.341974
-2.734594	0.106468	0.660634	0.002588	0.341844
-2.143992	0.007872	0.665638	0.002476	0.341895
-2.732365	0.101637	0.670643	0.002587	0.341823
-2.277897	0.011940	0.675648	0.002501	0.341795
-2.512962	0.047438	0.680653	0.002546	0.341756
-2.690972	0.080971	0.685658	0.002579	0.341760
-2.527802	0.050295	0.690662	0.002548	0.341757
-2.587284	0.061196	0.695667	0.002559	0.341757
-2.769763	0.094795	0.700672	0.002594	0.341757
-2.604310	0.063983	0.705677	0.002563	0.341755
-2.528904	0.050683	0.710682	0.002548	0.341759
-2.610139	0.007035	0.715686	0.002564	0.341473
-2.934921	0.102960	0.720691	0.002625	0.341649
-2.641681	0.024357	0.725696	0.002570	0.341530
-2.903081	0.104134	0.730701	0.002619	0.341683
-2.546477	-0.001544	0.735706	0.002552	0.341489
-2.734287	0.025828	0.740710	0.002587	0.341454
-2.907951	0.053585	0.745715	0.002620	0.341433
-2.916773	0.041791	0.750720	0.002622	0.341368
-2.871035	0.050700	0.755725	0.002613	0.341453
-3.137402	0.070313	0.760730	0.002663	0.341309
-2.753756	0.029292	0.765734	0.002591	0.341454
-3.161018	0.087305	0.770739	0.002668	0.341371
-2.762262	-0.009064	0.775744	0.002592	0.341260
-3.053170	0.037296	0.780749	0.002647	0.341224
-3.204052	0.049399	0.785754	0.002676	0.341148
-3.090235	0.029355	0.790758	0.002654	0.341152
-3.314663	0.124325	0.795763	0.002697	0.341413
-2.972281	0.035125	0.800768	0.002632	0.341287
-3.115520	0.072594	0.805773	0.002659	0.341341
-3.218417	0.052045	0.810778	0.002678	0.341148
-3.098528	0.029711	0.815782	0.002656	0.341147
-3.268782	0.062193	0.820787	0.002688	0.341153
-3.266007	0.061528	0.825792	0.002687	0.341152
-3.157772	0.041329	0.830797	0.002667	0.341151
-3.140809	0.023447	0.835802	0.002663	0.341079
-3.434573	0.034004	0.840806	0.002719	0.340867
-3.417960	0.030622	0.845811	0.002716	0.340865
-3.454444	0.087911	0.850816	0.002723	0.341112
-3.395724	0.034196	0.855821	0.002712	0.340903
-3.323986	0.033000	0.860826	0.002698	0.340962
-3.637629	0.092173	0.865830	0.002757	0.340968
-3.315872	0.017415	0.870835	0.002696	0.340893
-3.537078	0.065563	0.875840	0.002738	0.340929
-3.619959	0.067298	0.880845	0.002754	0.340863
-3.446842	0.034947	0.885850	0.002721	0.340861
-3.567440	0.056738	0.890854	0.002744	0.340859
-3.623649	0.067408	0.895859	0.002754	0.340861
-3.553828	0.049952	0.900864	0.002741	0.340839
-3.665247	0.074881	0.905869	0.002762	0.340860
-3.779201	0.096566	0.910874	0.002784	0.340863
-3.577253	0.024053	0.915878	0.002746	0.340691
-3.902655	0.084723	0.920883	0.002807	0.340695
-3.547383	0.008051	0.925888	0.002740	0.340641
-3.833054	0.061815	0.930893	0.002794	0.340646
-3.904369	0.050551	0.935898	0.002807	0.340527
-3.731469	0.020703	0.940902	0.002775	0.340537
-4.030893	0.074837	0.945907	0.002831	0.340532
-3.875899	0.046438	0.950912	0.002802	0.340533
-3.773403	0.027330	0.955917	0.002783	0.340532
-3.888157	0.048159	0.960922	0.002804	0.340530
-3.846769	0.013830	0.965926	0.002796	0.340400
-4.232692	0.100652	0.970931	0.002869	0.340476
-3.888251	0.047838	0.975936	0.002804	0.340529
-3.850225	0.009959	0.980941	0.002797	0.340378
-4.451896	0.115995	0.985946	0.002911	0.340354
-3.918298	0.032398	0.990950	0.002810	0.340427
-4.067867	0.080695	0.995955	0.002838	0.340528
-4.219072	0.048106	1.000960	0.002867	0.340233
-3.943369	0.043854	1.005965	0.002814	0.340461
-4.420854	0.082588	1.010970	0.002905	0.340220
-4.061759	0.020886	1.015974	0.002837	0.340242
-4.335644	0.066963	1.020979	0.002889	0.340220
-4.409756	0.094088	1.025984	0.002902	0.340286
-3.936283	0.008012	1.030989	0.002813	0.340293
-4.428019	0.085027	1.035994	0.002906	0.340226
-4.284907	0.058752	1.040998	0.002879	0.340226
-4.216102	0.033406	1.046003	0.002866	0.340165
-4.629161	0.084498	1.051008	0.002944	0.340042
-4.089224	-0.007264	1.056013	0.002842	0.340081
-4.658728	0.087685	1.061018	0.002949	0.340031
-4.240350	-0.006125	1.066022	0.002870	0.339950
-4.682394	0.092473	1.071027	0.002954	0.340033
-4.571060	0.045159	1.076032	0.002933	0.339903
-4.338291	0.023097	1.081037	0.002889	0.340005
-4.907907	0.120041	1.086042	0.002996	0.339965
-4.158875	-0.008844	1.091046	0.002855	0.340011
-4.591119	0.048190	1.096051	0.002936	0.339900
-4.801060	0.039814	1.101056	0.002976	0.339670
-4.705522	0.068124	1.106061	0.002958	0.339894
-4.613589	0.052038	1.111066	0.002941	0.339899
-4.656337	0.013817	1.116070	0.002949	0.339673
-4.837580	0.089623	1.121075	0.002983	0.339881
-4.876242	0.074384	1.126080	0.002990	0.339771
-4.525451	0.020246	1.131085	0.002924	0.339823
-5.190064	0.128534	1.136090	0.003050	0.339753
-4.507435	0.003056	1.141094	0.002920	0.339756
-5.137741	0.126702	1.146099	0.003040	0.339792
-4.728805	0.052331	1.151104	0.002962	0.339797
-4.963348	0.091399	1.156109	0.003007	0.339777
-4.763427	0.019607	1.161114	0.002969	0.339606
-5.060079	0.072809	1.166118	0.003025	0.339599
-4.979800	0.057656	1.171123	0.003010	0.339597
-4.921298	0.046821	1.176128	0.002999	0.339597
-5.152256	0.090268	1.181133	0.003042	0.339601
-4.984437	0.058461	1.186138	0.003010	0.339597
-4.943589	0.037416	1.191142	0.003003	0.339531
-5.278173	0.096015	1.196147	0.003066	0.339516
-4.900434	0.005421	1.201152	0.002994	0.339414
-5.421314	0.103415	1.206157	0.003093	0.339423
-4.906481	-0.009678	1.211162	0.002996	0.339335
-5.334736	0.056176	1.216166	0.003076	0.339270
-5.405986	0.072380	1.221171	0.003090	0.339285
-5.066455	0.039774	1.226176	0.003026	0.339433
-5.320901	0.053106	1.231181	0.003074	0.339268
-5.174189	0.026747	1.236186	0.003046	0.339272
-5.380124	0.064725	1.241190	0.003085	0.339272
-5.422701	0.071509	1.246195	0.003093	0.339267
-5.352789	0.030943	1.251200	0.003080	0.339131
-5.506617	0.087361	1.256205	0.003109	0.339269
-5.394385	0.044447	1.261210	0.003088	0.339160
-5.384507	0.064051	1.266214	0.003086	0.339265
-5.652680	0.069964	1.271219	0.003136	0.339052
-5.366655	0.053664	1.276224	0.003082	0.339230
-5.792115	0.111287	1.281229	0.003163	0.339128
-5.328107	0.028642	1.286234	0.003075	0.339143
-5.687047	0.091707	1.291238	0.003143	0.339128
-5.594199	0.044505	1.296243	0.003125	0.338980
-5.483629	0.053900	1.301248	0.003104	0.339126
-5.950802	0.106686	1.306253	0.003193	0.338963
-5.399078	0.030735	1.311258	0.003088	0.339090
-5.660400	0.053832	1.316262	0.003138	0.338967
-5.613257	-0.000990	1.321267	0.003129	0.338740
-5.922007	0.088102	1.326272	0.003187	0.338898
-5.866356	0.091891	1.331277	0.003176	0.338967
-5.705894	0.046004	1.336282	0.003146	0.338887
-6.001336	0.101083	1.341286	0.003202	0.338890
-5.830289	0.049250	1.346291	0.003170	0.338791
-5.974254	0.111279	1.351296	0.003197	0.338965
-5.827484	0.048436	1.356301	0.003169	0.338790
-5.772933	0.055636	1.361306	0.003159	0.338875
-6.193177	0.090300	1.366310	0.003238	0.338664
-5.827365	0.052471	1.371315	0.003169	0.338810
-6.072769	0.067071	1.376320	0.003215	0.338660
-5.956205	0.046198	1.381325	0.003193	0.338663
-6.039940	0.061460	1.386330	0.003209	0.338662
-6.207514	0.092539	1.391334	0.003241	0.338663
-6.051091	0.063901	1.396339	0.003211	0.338664
-6.008980	0.056063	1.401344	0.003203	0.338664
-6.328665	0.092365	1.406349	0.003264	0.338553
-5.966650	0.035301	1.411354	0.003195	0.338601
-6.538489	0.115855	1.416358	0.003303	0.338478
-5.891491	0.001034	1.421363	0.003181	0.338501
-6.492103	0.094086	1.426368	0.003294	0.338414
-6.015414	0.008402	1.431373	0.003204	0.338425
-6.400620	0.063696	1.436378	0.003277	0.338347
-6.408756	0.064450	1.441382	0.003278	0.338344
-6.214004	0.029140	1.446387	0.003242	0.338347
-6.264969	0.013565	1.451392	0.003251	0.338224
-6.714273	0.075022	1.456397	0.003336	0.338119
-6.233734	0.028346	1.461402	0.003245	0.338326
-6.698626	0.096861	1.466406	0.003333	0.338241
-6.354738	0.033857	1.471411	0.003268	0.338243
-6.647098	0.106218	1.476416	0.003323	0.338334
-6.490384	0.048588	1.481421	0.003294	0.338193
-6.257461	0.008199	1.486426	0.003250	0.338206
-6.857947	0.079279	1.491430	0.003363	0.338011
-6.491663	0.011789	1.496435	0.003294	0.338011
-6.801509	0.104484	1.501440	0.003352	0.338186
-6.748427	0.059781	1.506445	0.003342	0.338014
-6.525763	0.069122	1.511450	0.003300	0.338262
-6.819777	0.073547	1.516454	0.003356	0.338018
-6.663032	0.043885	1.521459	0.003326	0.338014
-6.919470	0.109601	1.526464	0.003375	0.338105
-6.742036	0.058838	1.531469	0.003341	0.338016
-6.562005	0.025732	1.536474	0.003307	0.338017
-6.960590	0.092618	1.541478	0.003382	0.337984
-6.790670	0.023081	1.546483	0.003350	0.337796
-6.882291	0.078946	1.551488	0.003367	0.337988
-6.945827	0.034236	1.556493	0.003379	0.337711
-6.790615	0.039733	1.561498	0.003350	0.337879
-7.154351	0.071193	1.566502	0.003419	0.337703
-6.921096	0.027671	1.571507	0.003375	0.337701
-7.043415	0.054946	1.576512	0.003398	0.337724
-7.053106	0.052801	1.581517	0.003400	0.337705
-7.022452	0.047655	1.586522	0.003394	0.337708
-7.047866	0.052470	1.591526	0.003399	0.337709
-7.171743	0.074503	1.596531	0.003422	0.337705
-7.057782	0.053758	1.601536	0.003400	0.337706
-7.166178	0.073161	1.606541	0.003421	0.337703
-7.110523	0.043051	1.611546	0.003410	0.337606
-7.477345	0.080758	1.616550	0.003480	0.337458
-7.244954	0.087836	1.621555	0.003436	0.337704
-7.231678	0.085536	1.626560	0.003433	0.337705
-7.243008	0.057482	1.631565	0.003435	0.337557
-7.256540	0.086832	1.636570	0.003438	0.337689
-7.246171	0.024500	1.641574	0.003436	0.337392
-7.230945	0.020192	1.646579	0.003433	0.337385
-7.693898	0.105610	1.651584	0.003520	0.337385
-7.411912	0.054153	1.656589	0.003467	0.337388
-7.410848	0.053366	1.661594	0.003467	0.337385
-7.692996	0.139668	1.666598	0.003520	0.337554
-7.165410	0.018817	1.671603	0.003420	0.337438
-7.609949	0.089409	1.676608	0.003504	0.337382
-7.544195	0.077064	1.681613	0.003492	0.337381
-7.280475	-0.005483	1.686618	0.003442	0.337214
-7.809010	0.098615	1.691622	0.003542	0.337246
-7.584989	0.034802	1.696627	0.003500	0.337136
-7.663740	0.092625	1.701632	0.003515	0.337349
-7.739060	0.054981	1.706637	0.003529	0.337095
-7.506874	0.056836	1.711642	0.003485	0.337316
-7.832744	0.070885	1.716646	0.003546	0.337089
-7.741290	0.054024	1.721651	0.003529	0.337089
-7.823934	0.096865	1.726656	0.003545	0.337225
-7.639319	0.033959	1.731661	0.003510	0.337083
-7.626980	0.024497	1.736666	0.003507	0.337048
-8.241194	0.126899	1.741670	0.003624	0.336994
-7.718520	0.048373	1.746675	0.003525	0.337082
-7.845449	0.071995	1.751680	0.003549	0.337084
-7.912775	0.085335	1.756685	0.003561	0.337088
-7.886296	0.029887	1.761690	0.003556	0.336839
-8.115198	0.111605	1.766694	0.003600	0.337034
-8.073225	0.084713	1.771699	0.003592	0.336939
-7.738627	0.042135	1.776704	0.003528	0.337034
-8.447492	0.134372	1.781709	0.003662	0.336844
-7.753560	0.040363	1.786714	0.003531	0.337012
-8.327477	0.121083	1.791718	0.003640	0.336888
-7.897002	0.043343	1.796723	0.003558	0.336896
-8.301621	0.120208	1.801728	0.003635	0.336907
-7.959663	0.029540	1.806733	0.003570	0.336771
-8.163971	0.066722	1.811738	0.003609	0.336769
-8.298960	0.091460	1.816742	0.003634	0.336768
-8.143501	0.053603	1.821747	0.003605	0.336723
-8.235076	0.077140	1.826752	0.003622	0.336756
-8.539460	0.085510	1.831757	0.003679	0.336520
-8.151117	0.062783	1.836762	0.003606	0.336762
-8.503454	0.104923	1.841766	0.003673	0.336649
-8.195669	0.046103	1.846771	0.003614	0.336639
-8.569832	0.111330	1.851776	0.003685	0.336620
-8.224821	0.037886	1.856781	0.003620	0.336572
-8.598608	0.123298	1.861786	0.003691	0.336653
-8.387042	0.050251	1.866790	0.003650	0.336486
-8.493555	0.090237	1.871795	0.003671	0.336586
-8.685085	0.100595	1.876800	0.003707	0.336463
-8.375873	0.078024	1.881805	0.003648	0.336633
-8.592527	0.083675	1.886810	0.003689	0.336464
-8.460008	0.058994	1.891814	0.003664	0.336463
-8.502592	0.056846	1.896819	0.003672	0.336414
-8.823431	0.080387	1.901824	0.003733	0.336237
-8.482710	0.035114	1.906829	0.003668	0.336325
-8.973882	0.119498	1.911834	0.003761	0.336294
-8.373691	0.004641	1.916838	0.003648	0.336274
-8.933116	0.108168	1.921843	0.003753	0.336275
-8.927327	0.085763	1.926848	0.003752	0.336170
-8.644669	0.072996	1.931853	0.003699	0.336365
-9.016879	0.112284	1.936858	0.003769	0.336219
-8.549780	0.029572	1.941862	0.003681	0.336237
-9.000378	0.094997	1.946867	0.003766	0.336149
-8.962540	0.088590	1.951872	0.003759	0.336152
-8.813703	0.061123	1.956877	0.003731	0.336152
-9.039961	0.102416	1.961882	0.003773	0.336150
-9.077103	0.109166	1.966886	0.003780	0.336150
-9.021469	0.099226	1.971891	0.003770	0.336152
-8.962574	0.087742	1.976896	0.003759	0.336149
-8.868167	0.071037	1.981901	0.003741	0.336152
-9.015620	0.048828	1.986906	0.003769	0.335908
-9.129081	0.108673	1.991910	0.003790	0.336101
-9.111183	0.059873	1.996915	0.003787	0.335876
-9.136540	0.072452	2.001920	0.003792	0.335915

-9.100611	0.088256	2.011917	0.003785	0.336026
-8.953547	0.069021	2.021914	0.003757	0.336065
-8.982178	0.073181	2.031910	0.003762	0.336060
-8.954402	0.064357	2.041907	0.003757	0.336042
-9.052100	0.113929	2.051904	0.003775	0.336198
-8.710282	0.051258	2.061901	0.003711	0.336201
-8.778604	0.087192	2.071898	0.003723	0.336316
-8.764155	0.084903	2.081894	0.003721	0.336318
-8.726399	0.098444	2.091891	0.003714	0.336420
-8.659941	0.081332	2.101888	0.003701	0.336396
-8.542521	0.064848	2.111885	0.003679	0.336422
-8.499284	0.076064	2.121882	0.003670	0.336517
-8.431136	0.075074	2.131878	0.003657	0.336575
-8.544996	0.072703	2.141875	0.003679	0.336459
-8.394368	0.081504	2.151872	0.003650	0.336640
-8.287374	0.062066	2.161869	0.003630	0.336642
-8.335561	0.077966	2.171866	0.003639	0.336677
-8.112936	0.053922	2.181862	0.003597	0.336761
-8.296785	0.087611	2.191859	0.003632	0.336760
-8.084409	0.079385	2.201856	0.003592	0.336913
-8.008871	0.054339	2.211853	0.003577	0.336859
-8.017173	0.067294	2.221850	0.003579	0.336916
-7.970379	0.056369	2.231846	0.003570	0.336904
-8.089177	0.076269	2.241843	0.003592	0.336895
-7.830207	0.067308	2.251840	0.003543	0.337087
-7.752619	0.052450	2.261837	0.003528	0.337084
-7.846745	0.070011	2.271834	0.003546	0.337085
-7.846675	0.099145	2.281830	0.003546	0.337229
-7.520759	0.052767	2.291827	0.003484	0.337297
-7.655311	0.068347	2.301824	0.003510	0.337252
-7.686158	0.093669	2.311821	0.003516	0.337349
-7.439215	0.056469	2.321818	0.003469	0.337390
-7.557217	0.078515	2.331814	0.003491	0.337392
-7.488333	0.074509	2.341811	0.003478	0.337435
-7.361698	0.079097	2.351808	0.003454	0.337573
-7.290214	0.079306	2.361805	0.003441	0.337639
-7.325285	0.075258	2.371802	0.003447	0.337588
-7.078301	0.045889	2.381798	0.003400	0.337668
-7.266439	0.063387	2.391795	0.003436	0.337583
-7.155368	0.068026	2.401792	0.003415	0.337707
-7.152150	0.080996	2.411789	0.003414	0.337774
-7.031072	0.086098	2.421786	0.003391	0.337910
-6.853441	0.054725	2.431782	0.003358	0.337917
-6.922977	0.062562	2.441779	0.003371	0.337892
-6.947716	0.086811	2.451776	0.003375	0.337990
-6.879174	0.079210	2.461773	0.003362	0.338015
-6.737395	0.062231	2.471770	0.003335	0.338060
-6.653723	0.060990	2.481766	0.003320	0.338130
-6.692301	0.067816	2.491763	0.003327	0.338129
-6.747500	0.109247	2.501760	0.003337	0.338283
-6.551442	0.062280	2.511757	0.003300	0.338230
-6.534730	0.064850	2.521754	0.003297	0.338258
-6.437540	0.064125	2.531750	0.003278	0.338343
-6.456214	0.067509	2.541747	0.003282	0.338343
-6.417208	0.060624	2.551744	0.003274	0.338345
-6.341431	0.067183	2.561741	0.003260	0.338446
-6.207701	0.049231	2.571738	0.003235	0.338479
-6.219426	0.061592	2.581734	0.003237	0.338529
-6.172045	0.065202	2.591731	0.003228	0.338590
-6.268237	0.096038	2.601728	0.003246	0.338655
-6.028332	0.067506	2.611725	0.003201	0.338732
-5.959049	0.063578	2.621722	0.003187	0.338776
-5.925348	0.032583	2.631718	0.003181	0.338655
-5.994008	0.059471	2.641715	0.003194	0.338725
-5.952280	0.078621	2.651712	0.003186	0.338857
-5.844581	0.074163	2.661709	0.003166	0.338932
-5.751254	0.087897	2.671706	0.003148	0.339084
-5.694908	0.077103	2.681702	0.003137	0.339083
-5.668781	0.081873	2.691699	0.003132	0.339130
-5.695625	0.087733	2.701696	0.003137	0.339135
-5.576099	0.081106	2.711693	0.003115	0.339211
-5.523808	0.064850	2.721690	0.003105	0.339178
-5.437358	0.063759	2.731686	0.003088	0.339252
-5.453822	0.072097	2.741683	0.003091	0.339278
-5.426611	0.082962	2.751680	0.003086	0.339356
-5.331518	0.081703	2.761677	0.003068	0.339436
-5.280856	0.087641	2.771674	0.003058	0.339511
-5.216436	0.074731	2.781670	0.003046	0.339506
-5.048147	0.063562	2.791667	0.003014	0.339604
-5.110709	0.073915	2.801664	0.003026	0.339598
-5.231110	0.084919	2.811661	0.003049	0.339544
-4.918601	0.056275	2.821658	0.002990	0.339686
-5.016884	0.057723	2.831654	0.003008	0.339604
-4.936376	0.070786	2.841651	0.002993	0.339741
-4.920469	0.101424	2.851648	0.002990	0.339906
-4.702760	0.060357	2.861645	0.002949	0.339902
-4.825841	0.084004	2.871642	0.002972	0.339906
-4.698953	0.059611	2.881638	0.002948	0.339902
-4.823234	0.092012	2.891635	0.002971	0.339948
-4.602009	0.084188	2.901632	0.002929	0.340110
-4.583684	0.078215	2.911629	0.002926	0.340098
-4.470687	0.066429	2.921626	0.002904	0.340142
-4.390310	0.046085	2.931622	0.002889	0.340115
-4.429283	0.043678	2.941619	0.002896	0.340069
-4.314236	0.042234	2.951616	0.002875	0.340166
-4.324709	0.037485	2.961613	0.002877	0.340133
-4.433541	0.076534	2.971610	0.002897	0.340226
-4.225461	0.066670	2.981606	0.002858	0.340366
-4.092440	0.045433	2.991603	0.002832	0.340382
-4.018730	0.026663	3.001600	0.002819	0.340357
-4.182300	0.072655	3.011597	0.002849	0.340435
-4.028601	0.060444	3.021594	0.002820	0.340514
-3.992770	0.058306	3.031590	0.002813	0.340536
-4.054455	0.086929	3.041587	0.002825	0.340620
-3.859830	0.079906	3.051584	0.002788	0.340761
-3.801642	0.066705	3.061581	0.002777	0.340750
-3.617458	0.058110	3.071578	0.002742	0.340874
-3.821128	0.088200	3.081574	0.002781	0.340837
-3.756976	0.093869	3.091571	0.002769	0.340923
-3.545133	0.066602	3.101568	0.002728	0.340981
-3.488527	0.048839	3.111565	0.002718	0.340945
-3.514575	0.061810	3.121562	0.002723	0.340986
-3.508398	0.057086	3.131558	0.002721	0.340968
-3.491167	0.073552	3.141555	0.002718	0.341064
-3.342579	0.060687	3.151552	0.002690	0.341135
-3.332144	0.073696	3.161549	0.002688	0.341208
-3.200314	0.059577	3.171546	0.002663	0.341258
-3.394766	0.086269	3.181542	0.002700	0.341214
-3.095318	0.055609	3.191539	0.002643	0.341334
-3.074006	0.050716	3.201536	0.002639	0.341330
-3.088731	0.080932	3.211533	0.002642	0.341464
-3.098237	0.081781	3.221530	0.002643	0.341459
-3.004695	0.082887	3.231526	0.002626	0.341549
-2.830068	0.042225	3.241523	0.002592	0.341508
-2.787215	0.057207	3.251520	0.002584	0.341620
-2.785120	0.052639	3.261517	0.002584	0.341600
-2.845348	0.084369	3.271514	0.002595	0.341700
-2.841600	0.084379	3.281510	0.002594	0.341704
-2.650928	0.088260	3.291507	0.002558	0.341894
-2.574618	0.076578	3.301504	0.002544	0.341906
-2.551022	0.076278	3.311501	0.002539	0.341926
-2.593308	0.102514	3.321498	0.002547	0.342016
-2.437680	0.088243	3.331494	0.002518	0.342086
