Mon Jan 13 15:42:31 2014

Number of Points = 6798
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.866747	0.004251	0.960922	0.002764	0.340521
-4.379480	0.087668	0.965926	0.002860	0.340467
-4.030985	0.038430	0.970931	0.002795	0.340540
-3.978683	-0.003734	0.975936	0.002785	0.340382
-4.638868	0.120585	0.980941	0.002909	0.340394
-4.040842	0.022106	0.985946	0.002796	0.340452
-4.282424	0.084336	0.990950	0.002842	0.340539
-4.337842	0.054937	0.995955	0.002852	0.340345
-4.035292	0.027933	1.000960	0.002795	0.340486
-4.606993	0.090680	1.005965	0.002903	0.340278
-3.972424	-0.008958	1.010970	0.002783	0.340363
-4.475369	0.056164	1.015974	0.002878	0.340228
-4.404917	0.043372	1.020979	0.002865	0.340229
-4.331508	0.029854	1.025984	0.002851	0.340229
-4.547860	0.069158	1.030989	0.002892	0.340227
-4.389855	0.016347	1.035994	0.002862	0.340111
-4.584083	0.075361	1.040998	0.002899	0.340225
-4.511183	0.061869	1.046003	0.002885	0.340225
-4.538070	0.067360	1.051008	0.002890	0.340227
-4.565667	0.032896	1.056013	0.002895	0.340034
-4.892692	0.114339	1.061018	0.002957	0.340137
-4.253221	-0.020182	1.066022	0.002836	0.340057
-4.818983	0.095408	1.071027	0.002943	0.340112
-4.653743	0.028341	1.076032	0.002912	0.339933
-4.595584	0.051088	1.081037	0.002901	0.340097
-4.878500	0.063901	1.086042	0.002954	0.339904
-4.694645	0.047736	1.091046	0.002919	0.339991
-4.924155	0.083786	1.096051	0.002963	0.339961
-4.683097	0.032396	1.101056	0.002917	0.339927
-4.783415	0.044853	1.106061	0.002936	0.339898
-4.873360	0.061460	1.111066	0.002953	0.339898
-4.898305	0.066565	1.116070	0.002958	0.339901
-4.765547	0.041593	1.121075	0.002932	0.339898
-4.869106	0.060062	1.126080	0.002952	0.339895
-4.994350	0.022785	1.131085	0.002976	0.339600
-4.934233	0.068215	1.136090	0.002964	0.339877
-5.075201	0.038263	1.141094	0.002991	0.339603
-4.942293	0.050763	1.146099	0.002966	0.339785
-5.269460	0.078222	1.151104	0.003028	0.339624
-4.576360	-0.039245	1.156109	0.002896	0.339675
-5.434589	0.082939	1.161114	0.003059	0.339498
-5.028491	0.029448	1.166118	0.002982	0.339603
-5.112802	0.044518	1.171123	0.002998	0.339601
-5.299347	0.079145	1.176128	0.003033	0.339602
-5.008192	-0.000212	1.181133	0.002978	0.339477
-5.395517	0.084855	1.186138	0.003051	0.339543
-5.092378	0.005176	1.191142	0.002994	0.339427
-5.367729	0.077067	1.196147	0.003046	0.339531
-5.289885	0.017188	1.201152	0.003031	0.339308
-5.180931	0.025230	1.206157	0.003010	0.339446
-5.635515	0.080080	1.211162	0.003096	0.339304
-5.133546	0.016552	1.216166	0.003001	0.339447
-5.632567	0.103664	1.221171	0.003096	0.339422
-5.390570	0.037864	1.226176	0.003050	0.339319
-5.471969	0.097471	1.231181	0.003065	0.339538
-5.504820	0.049684	1.236186	0.003072	0.339274
-5.308165	0.013548	1.241190	0.003034	0.339275
-5.674544	0.081242	1.246195	0.003104	0.339275
-5.647036	0.076038	1.251200	0.003098	0.339275
-5.317918	0.015544	1.256205	0.003036	0.339276
-5.543350	0.056231	1.261210	0.003079	0.339272
-5.698439	0.025249	1.266214	0.003108	0.338980
-5.474199	0.031171	1.271219	0.003065	0.339212
-5.773614	0.036310	1.276224	0.003122	0.338967
-5.755139	0.033341	1.281229	0.003119	0.338969
-5.793708	0.084366	1.286234	0.003126	0.339184
-5.698609	0.026103	1.291238	0.003108	0.338985
-5.708582	0.025368	1.296243	0.003110	0.338972
-5.885263	0.057125	1.301248	0.003143	0.338968
-5.821646	0.045234	1.306253	0.003131	0.338968
-5.781371	0.037368	1.311258	0.003123	0.338966
-6.064282	0.088726	1.316262	0.003177	0.338962
-5.916948	0.061229	1.321267	0.003149	0.338960
-5.779562	0.036669	1.326272	0.003123	0.338965
-5.883779	0.055739	1.331277	0.003143	0.338964
-5.924334	0.020244	1.336282	0.003150	0.338753
-6.329928	0.128170	1.341286	0.003227	0.338916
-5.791049	0.038558	1.346291	0.003125	0.338964
-5.798173	-0.011503	1.351296	0.003126	0.338712
-6.349519	0.106961	1.356301	0.003230	0.338794
-5.922242	0.003446	1.361306	0.003150	0.338673
-6.168717	0.045522	1.366310	0.003196	0.338657
-6.295644	0.069160	1.371315	0.003220	0.338658
-6.046710	0.024712	1.376320	0.003173	0.338666
-6.117933	0.036335	1.381325	0.003187	0.338658
-6.205134	0.052603	1.386330	0.003203	0.338659
-6.388835	0.066516	1.391334	0.003238	0.338561
-6.164517	0.045635	1.396339	0.003195	0.338662
-6.492166	0.072561	1.401344	0.003257	0.338498
-6.022079	-0.006521	1.406349	0.003168	0.338536
-6.702403	0.106004	1.411354	0.003297	0.338472
-6.150953	0.021616	1.416358	0.003193	0.338557
-6.552358	0.078574	1.421363	0.003268	0.338473
-6.153112	-0.009277	1.426368	0.003193	0.338404
-6.668315	0.073484	1.431373	0.003290	0.338344
-6.660380	0.082086	1.436378	0.003289	0.338393
-6.165336	0.010780	1.441382	0.003195	0.338492
-6.576852	0.057514	1.446387	0.003273	0.338349
-6.532547	0.032359	1.451392	0.003264	0.338265
-6.585557	0.058332	1.456397	0.003274	0.338345
-6.697705	0.078456	1.461402	0.003296	0.338342
-6.520119	0.020106	1.466406	0.003262	0.338217
-6.678146	0.074933	1.471411	0.003292	0.338343
-6.752176	0.036718	1.476416	0.003306	0.338088
-6.546372	0.043150	1.481421	0.003267	0.338307
-6.990878	0.079492	1.486426	0.003351	0.338082
-6.332356	-0.016471	1.491430	0.003226	0.338208
-6.971076	0.061453	1.496435	0.003347	0.338012
-6.775877	0.026096	1.501440	0.003310	0.338015
-6.723283	0.015755	1.506445	0.003300	0.338012
-6.918191	0.051672	1.511450	0.003337	0.338012
-6.842625	0.026989	1.516454	0.003323	0.337960
-6.912867	0.050878	1.521459	0.003336	0.338013
-6.968863	0.062090	1.526464	0.003346	0.338018
-6.812885	-0.007995	1.531469	0.003317	0.337815
-7.271696	0.097650	1.536474	0.003404	0.337918
-6.890068	0.046658	1.541478	0.003331	0.338014
-6.824896	0.001355	1.546483	0.003319	0.337851
-7.464380	0.118629	1.551488	0.003440	0.337847
-6.732225	-0.016493	1.556493	0.003302	0.337847
-7.337494	0.104052	1.561498	0.003416	0.337891
-7.011730	0.011991	1.566502	0.003354	0.337734
-7.170785	0.042235	1.571507	0.003384	0.337738
-7.507502	0.122992	1.576512	0.003448	0.337830
-6.915070	0.027111	1.581517	0.003336	0.337897
-7.324046	0.062502	1.586522	0.003413	0.337699
-7.285644	0.055601	1.591526	0.003406	0.337701
-7.174676	0.059364	1.596531	0.003385	0.337820
-7.439612	0.084537	1.601536	0.003435	0.337703
-7.323624	0.064045	1.606541	0.003413	0.337708
-7.448720	0.106337	1.611546	0.003437	0.337803
-7.225833	0.044947	1.616550	0.003394	0.337703
-7.281850	0.055857	1.621555	0.003405	0.337706
-7.308410	0.042373	1.626560	0.003410	0.337616
-7.600172	0.049223	1.631565	0.003465	0.337385
-7.382925	0.063428	1.636570	0.003424	0.337652
-7.759759	0.088589	1.641574	0.003495	0.337434
-7.156997	0.008295	1.646579	0.003381	0.337586
-7.797117	0.085532	1.651584	0.003502	0.337385
-7.552645	0.042392	1.656589	0.003456	0.337395
-7.540117	0.051377	1.661594	0.003454	0.337451
-7.594393	0.048366	1.666598	0.003464	0.337387
-7.508009	0.006973	1.671603	0.003447	0.337261
-7.834563	0.084810	1.676608	0.003509	0.337348
-7.673170	0.023080	1.681613	0.003479	0.337191
-7.914887	0.106868	1.686618	0.003524	0.337384
-7.853049	0.095860	1.691622	0.003513	0.337386
-7.562818	0.042490	1.696627	0.003458	0.337387
-7.715101	0.065307	1.701632	0.003486	0.337362
-7.932185	0.048941	1.706637	0.003527	0.337084
-7.736432	0.054002	1.711642	0.003490	0.337287
-8.080791	0.080167	1.716646	0.003555	0.337103
-7.765333	0.053107	1.721651	0.003496	0.337256
-8.105892	0.105950	1.726656	0.003560	0.337207
-7.631126	0.005651	1.731661	0.003470	0.337145
-8.036308	0.067740	1.736666	0.003547	0.337082
-8.106629	0.080739	1.741670	0.003560	0.337083
-7.923736	0.046677	1.746675	0.003526	0.337081
-8.044653	0.067983	1.751680	0.003548	0.337077
-8.129428	0.042250	1.756685	0.003564	0.336873
-8.051623	0.068729	1.761690	0.003550	0.337074
-8.351866	0.079431	1.766694	0.003606	0.336854
-7.848826	0.013568	1.771699	0.003511	0.336987
-8.541492	0.127543	1.776704	0.003642	0.336919
-7.898706	0.002919	1.781709	0.003521	0.336889
-8.353544	0.060821	1.786714	0.003607	0.336761
-8.534545	0.114451	1.791718	0.003641	0.336861
-7.848536	0.006999	1.796723	0.003511	0.336956
-8.617996	0.123447	1.801728	0.003656	0.336830
-8.184572	0.036541	1.806733	0.003575	0.336796
-8.373286	0.073375	1.811738	0.003610	0.336806
-8.537335	0.094508	1.816742	0.003641	0.336761
-8.398699	0.069339	1.821747	0.003615	0.336763
-8.467227	0.119130	1.826752	0.003628	0.336947
-8.264041	0.043631	1.831757	0.003589	0.336759
-8.343550	0.058056	1.836762	0.003604	0.336758
-8.669872	0.071674	1.841766	0.003666	0.336528
-8.334408	0.036984	1.846771	0.003603	0.336663
-8.900930	0.126020	1.851776	0.003710	0.336586
-8.230762	0.012261	1.856781	0.003583	0.336635
-8.860149	0.123699	1.861786	0.003702	0.336612
-8.631726	0.060004	1.866790	0.003659	0.336506
-8.510536	0.080057	1.871795	0.003636	0.336716
-8.791928	0.079162	1.876800	0.003689	0.336455
-8.614486	0.045896	1.881805	0.003655	0.336453
-8.817068	0.084608	1.886810	0.003694	0.336459
-8.764675	0.073735	1.891814	0.003684	0.336454
-8.700412	0.062554	1.896819	0.003671	0.336457
-8.849790	0.089608	1.901824	0.003700	0.336455
-8.785701	0.077583	1.906829	0.003688	0.336454
-8.609062	0.015445	1.911834	0.003654	0.336308
-9.160652	0.095446	1.916838	0.003758	0.336200
-8.801536	0.048987	1.921843	0.003690	0.336299
-9.205061	0.134351	1.926848	0.003767	0.336353
-8.765878	0.045617	1.931853	0.003684	0.336315
-9.084189	0.121680	1.936858	0.003744	0.336401
-8.801498	0.027799	1.941862	0.003690	0.336194
-9.207250	0.118642	1.946867	0.003767	0.336274
-9.146285	0.084430	1.951872	0.003755	0.336160
-8.752317	0.032922	1.956877	0.003681	0.336265
-9.313355	0.112302	1.961882	0.003787	0.336146
-8.980832	0.051595	1.966886	0.003724	0.336149
-9.010985	0.045714	1.971891	0.003730	0.336093
-9.455568	0.097167	1.976896	0.003814	0.335942
-8.842148	0.004474	1.981901	0.003698	0.336043
-9.575307	0.123389	1.986906	0.003836	0.335962
-9.084514	0.035390	1.991910	0.003744	0.335975
-9.386643	0.109649	1.996915	0.003801	0.336067
-9.167929	0.038359	2.001920	0.003759	0.335914

-9.273142	0.070807	2.011917	0.003779	0.335979
-9.237086	0.076660	2.021914	0.003772	0.336041
-9.173678	0.073269	2.031910	0.003760	0.336083
-9.103369	0.072892	2.041907	0.003747	0.336145
-9.060253	0.064380	2.051904	0.003738	0.336143
-9.020494	0.057567	2.061901	0.003731	0.336146
-8.984111	0.074757	2.071898	0.003724	0.336264
-8.943335	0.105404	2.081894	0.003716	0.336453
-8.846914	0.071163	2.091891	0.003698	0.336372
-8.651271	0.051742	2.101888	0.003661	0.336455
-8.904415	0.091747	2.111885	0.003709	0.336422
-8.649076	0.075925	2.121882	0.003660	0.336577
-8.732613	0.090365	2.131878	0.003676	0.336573
-8.619642	0.086201	2.141875	0.003655	0.336655
-8.446234	0.057788	2.151872	0.003622	0.336673
-8.480276	0.078969	2.161869	0.003628	0.336747
-8.512432	0.086954	2.171866	0.003634	0.336758
-8.389853	0.078180	2.181862	0.003611	0.336826
-8.390586	0.080451	2.191859	0.003611	0.336837
-8.266751	0.065328	2.201856	0.003587	0.336876
-8.186616	0.060187	2.211853	0.003572	0.336924
-8.122789	0.051226	2.221850	0.003560	0.336938
-8.120958	0.046831	2.231846	0.003560	0.336918
-8.198206	0.091177	2.241843	0.003574	0.337067
-8.104516	0.077217	2.251840	0.003556	0.337084
-8.009315	0.081704	2.261837	0.003538	0.337193
-7.910575	0.076174	2.271834	0.003520	0.337256
-7.843879	0.063231	2.281830	0.003507	0.337253
-7.777165	0.046008	2.291827	0.003494	0.337229
-7.881029	0.050894	2.301824	0.003514	0.337159
-7.790408	0.074231	2.311821	0.003497	0.337357
-7.689393	0.061211	2.321818	0.003477	0.337385
-7.637725	0.073849	2.331814	0.003468	0.337494
-7.637319	0.090586	2.341811	0.003467	0.337577
-7.563550	0.075231	2.351808	0.003453	0.337569
-7.578621	0.085428	2.361805	0.003456	0.337606
-7.318146	0.057333	2.371802	0.003407	0.337705
-7.413889	0.075196	2.381798	0.003425	0.337706
-7.435594	0.095556	2.391795	0.003429	0.337787
-7.273252	0.083030	2.401792	0.003398	0.337873
-7.269524	0.085675	2.411789	0.003397	0.337890
-7.159297	0.066863	2.421786	0.003376	0.337897
-7.016501	0.060508	2.431782	0.003349	0.337996
-7.144394	0.070303	2.441779	0.003374	0.337929
-7.061424	0.068424	2.451776	0.003358	0.337995
-7.062583	0.072067	2.461773	0.003358	0.338012
-6.860189	0.052501	2.471770	0.003320	0.338100
-6.911171	0.084478	2.481766	0.003329	0.338211
-6.863709	0.086963	2.491763	0.003320	0.338267
-6.805923	0.092404	2.501760	0.003309	0.338346
-6.692979	0.070599	2.511757	0.003288	0.338342
-6.775738	0.085340	2.521754	0.003303	0.338340
-6.626320	0.089022	2.531750	0.003275	0.338493
-6.606065	0.093052	2.541747	0.003271	0.338532
-6.486824	0.067161	2.551744	0.003248	0.338513
-6.591898	0.096131	2.561741	0.003268	0.338560
-6.337872	0.068751	2.571738	0.003220	0.338657
-6.429103	0.058235	2.581734	0.003237	0.338523
-6.275015	0.072334	2.591731	0.003208	0.338732
-6.451519	0.096406	2.601728	0.003241	0.338690
-6.327782	0.109842	2.611725	0.003218	0.338869
-6.105120	0.089068	2.621722	0.003176	0.338969
-6.106913	0.079244	2.631718	0.003176	0.338919
-5.983602	0.064320	2.641715	0.003153	0.338958
-6.154690	0.087813	2.651712	0.003185	0.338918
-6.058806	0.081941	2.661709	0.003167	0.338977
-5.969323	0.095312	2.671706	0.003150	0.339124
-5.822790	0.069205	2.681702	0.003122	0.339129
-5.830033	0.066052	2.691699	0.003123	0.339107
-5.851673	0.092790	2.701696	0.003127	0.339219
-5.671290	0.070824	2.711693	0.003093	0.339274
-5.719561	0.079127	2.721690	0.003102	0.339272
-5.648178	0.065766	2.731686	0.003089	0.339271
-5.537601	0.076133	2.741683	0.003068	0.339422
-5.496756	0.064989	2.751680	0.003060	0.339405
-5.540811	0.075042	2.761677	0.003068	0.339415
-5.416744	0.048371	2.771674	0.003045	0.339396
-5.520580	0.085356	2.781670	0.003064	0.339484
-5.238017	0.059371	2.791667	0.003011	0.339612
-5.268938	0.086219	2.801664	0.003016	0.339716
-5.305439	0.068327	2.811661	0.003023	0.339596
-5.200257	0.061898	2.821658	0.003003	0.339660
-5.051707	0.030347	2.831654	0.002975	0.339640
-5.073270	0.062870	2.841651	0.002979	0.339780
-5.025537	0.053685	2.851648	0.002970	0.339778
-5.040573	0.063674	2.861645	0.002973	0.339814
-4.957898	0.066415	2.871642	0.002957	0.339902
-4.718008	0.021995	2.881638	0.002912	0.339902
-4.874437	0.035491	2.891635	0.002941	0.339827
-4.808936	0.038525	2.901632	0.002929	0.339901
-4.822718	0.040503	2.911629	0.002931	0.339899
-4.572071	0.029248	2.921626	0.002884	0.340070
-4.672232	0.048407	2.931622	0.002903	0.340074
-4.683469	0.070877	2.941619	0.002905	0.340174
-4.584572	0.061511	2.951616	0.002886	0.340218
-4.474687	0.063825	2.961613	0.002865	0.340328
-4.353878	0.019762	2.971610	0.002842	0.340222
-4.354578	0.033390	2.981606	0.002842	0.340289
-4.405575	0.037531	2.991603	0.002852	0.340263
-4.373984	0.068112	3.001600	0.002846	0.340441
-4.173393	0.046457	3.011597	0.002808	0.340517
-4.093119	0.029767	3.021594	0.002793	0.340508
-4.142194	0.037652	3.031590	0.002802	0.340502
-4.183046	0.051375	3.041587	0.002809	0.340533
-4.003470	0.050729	3.051584	0.002775	0.340692
-3.924636	0.041195	3.061581	0.002760	0.340717
-3.931174	0.041996	3.071578	0.002762	0.340715
-3.941770	0.047245	3.081574	0.002763	0.340731
-3.914006	0.070390	3.091571	0.002758	0.340870
-3.755942	0.041677	3.101568	0.002728	0.340872
-3.642127	0.019807	3.111565	0.002707	0.340868
-3.808947	0.050929	3.121562	0.002738	0.340870
-3.549397	0.023910	3.131558	0.002689	0.340972
-3.753218	0.060037	3.141555	0.002727	0.340965
-3.468762	0.047234	3.151552	0.002674	0.341159
-3.451264	0.054538	3.161549	0.002670	0.341211
-3.391938	0.040230	3.171546	0.002659	0.341195
-3.426532	0.036976	3.181542	0.002665	0.341148
-3.324097	0.034997	3.191539	0.002646	0.341231
-3.190499	0.010165	3.201536	0.002621	0.341230
-3.228639	0.023185	3.211533	0.002628	0.341260
-3.183365	0.026791	3.221530	0.002619	0.341318
-3.166206	0.023528	3.231526	0.002616	0.341318
-3.260705	0.069164	3.241523	0.002634	0.341456
-2.980097	0.031914	3.251520	0.002580	0.341527
-2.958086	0.039963	3.261517	0.002576	0.341586
-2.859803	0.017681	3.271514	0.002558	0.341566
-2.857075	0.026064	3.281510	0.002557	0.341610
-2.807308	0.016576	3.291507	0.002548	0.341608
-2.813685	0.026970	3.301504	0.002549	0.341654
-2.839760	0.052044	3.311501	0.002553	0.341753
-2.680619	0.026063	3.321498	0.002523	0.341769
