Mon Jan 13 14:14:48 2014

Number of Points = 6794
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.531636	0.547128	0.495475	0.003198	0.341076
-1.787363	0.554168	0.500480	0.003246	0.340880
-1.934619	0.613016	0.505485	0.003274	0.341034
-1.507621	0.523702	0.510490	0.003194	0.340982
-2.080562	0.608899	0.515494	0.003302	0.340882
-1.937482	0.579644	0.520499	0.003275	0.340867
-1.751615	0.583780	0.525504	0.003240	0.341054
-2.021253	0.595421	0.530509	0.003291	0.340868
-1.781694	0.550513	0.535514	0.003246	0.340864
-1.943695	0.580220	0.540518	0.003276	0.340863
-2.073493	0.605494	0.545523	0.003301	0.340869
-1.821088	0.541514	0.550528	0.003253	0.340784
-2.249545	0.598338	0.555533	0.003335	0.340675
-1.882400	0.556856	0.560538	0.003265	0.340803
-2.291267	0.607357	0.565542	0.003343	0.340681
-1.838475	0.521502	0.570547	0.003257	0.340669
-2.353404	0.624661	0.575552	0.003355	0.340708
-1.950681	0.506322	0.580557	0.003278	0.340493
-2.237582	0.568223	0.585562	0.003333	0.340536
-2.387011	0.594884	0.590566	0.003361	0.340532
-2.240073	0.568296	0.595571	0.003333	0.340534
-2.187697	0.558297	0.600576	0.003324	0.340532
-2.373194	0.593783	0.605581	0.003359	0.340538
-2.234545	0.567054	0.610586	0.003333	0.340532
-2.358095	0.590243	0.615590	0.003356	0.340533
-2.422075	0.601760	0.620595	0.003368	0.340531
-2.164675	0.531938	0.625600	0.003320	0.340422
-2.709335	0.625710	0.630605	0.003423	0.340389
-2.246280	0.552210	0.635610	0.003335	0.340447
-2.677572	0.636069	0.640614	0.003417	0.340467
-2.168885	0.515911	0.645619	0.003321	0.340338
-2.735496	0.631894	0.650624	0.003428	0.340394
-2.523260	0.558266	0.655629	0.003388	0.340225
-2.631856	0.626917	0.660634	0.003409	0.340462
-2.514798	0.558934	0.665638	0.003386	0.340235
-2.511578	0.555310	0.670643	0.003386	0.340220
-2.771574	0.604022	0.675648	0.003435	0.340223
-2.620445	0.577019	0.680653	0.003407	0.340227
-2.699427	0.591501	0.685658	0.003422	0.340226
-2.733260	0.597677	0.690662	0.003428	0.340226
-2.747670	0.600368	0.695667	0.003431	0.340226
-2.542729	0.542636	0.700672	0.003392	0.340128
-2.996205	0.591013	0.705677	0.003478	0.339955
-2.606437	0.552564	0.710682	0.003405	0.340118
-3.085140	0.609866	0.715686	0.003495	0.339966
-2.638636	0.548807	0.720691	0.003411	0.340070
-3.035174	0.588620	0.725696	0.003486	0.339906
-3.011729	0.584506	0.730701	0.003481	0.339907
-2.815396	0.590229	0.735706	0.003444	0.340112
-2.891064	0.561309	0.740710	0.003459	0.339902
-2.765202	0.524349	0.745715	0.003435	0.339834
-3.312102	0.606653	0.750720	0.003539	0.339743
-2.861315	0.535955	0.755725	0.003453	0.339804
-3.290358	0.623388	0.760730	0.003535	0.339844
-2.984482	0.547046	0.765734	0.003477	0.339746
-3.194858	0.617236	0.770739	0.003517	0.339899
-3.157501	0.575822	0.775744	0.003510	0.339730
-2.990243	0.560744	0.780749	0.003478	0.339807
-3.478369	0.626042	0.785754	0.003571	0.339685
-2.831380	0.517512	0.790758	0.003448	0.339738
-3.625504	0.666704	0.795763	0.003599	0.339750
-3.178604	0.567847	0.800768	0.003514	0.339670
-3.216511	0.603068	0.805773	0.003521	0.339807
-3.386993	0.592264	0.810778	0.003554	0.339600
-3.196336	0.557393	0.815782	0.003518	0.339601
-3.558929	0.624596	0.820787	0.003586	0.339603
-3.402441	0.595129	0.825792	0.003557	0.339599
-3.261873	0.569252	0.830797	0.003530	0.339599
-3.494370	0.612471	0.835802	0.003574	0.339600
-3.472235	0.608639	0.840806	0.003570	0.339601
-3.242921	0.535991	0.845811	0.003527	0.339452
-3.767739	0.599568	0.850816	0.003626	0.339289
-3.462370	0.576258	0.855821	0.003569	0.339450
-3.728125	0.638251	0.860826	0.003619	0.339514
-3.472008	0.558731	0.865830	0.003571	0.339355
-3.749259	0.644511	0.870835	0.003623	0.339524
-3.572701	0.569737	0.875840	0.003590	0.339317
-3.737416	0.591438	0.880845	0.003621	0.339274
-3.765509	0.644898	0.885850	0.003626	0.339510
-3.517071	0.557416	0.890854	0.003580	0.339306
-3.736962	0.592292	0.895859	0.003621	0.339278
-3.915983	0.624696	0.900864	0.003655	0.339274
-3.610503	0.551840	0.905869	0.003597	0.339193
-3.924578	0.626411	0.910874	0.003657	0.339274
-3.839230	0.611185	0.915878	0.003641	0.339276
-3.568065	0.526658	0.920883	0.003590	0.339107
-4.127927	0.636196	0.925888	0.003696	0.339137
-3.792847	0.546163	0.930893	0.003632	0.338998
-4.016072	0.582587	0.935898	0.003675	0.338975
-4.059622	0.589470	0.940902	0.003683	0.338969
-3.864278	0.553716	0.945907	0.003646	0.338970
-3.886993	0.555422	0.950912	0.003650	0.338957
-4.063575	0.563128	0.955917	0.003684	0.338835
-3.817923	0.518354	0.960922	0.003638	0.338837
-4.509292	0.631735	0.965926	0.003768	0.338767
-3.892849	0.541678	0.970931	0.003652	0.338883
-4.395082	0.623760	0.975936	0.003747	0.338831
-3.932337	0.535521	0.980941	0.003660	0.338816
-4.320290	0.590483	0.985946	0.003733	0.338734
-4.359812	0.593404	0.990950	0.003741	0.338712
-3.987184	0.562733	0.995955	0.003670	0.338899
-4.464084	0.602423	1.000960	0.003760	0.338662
-4.217236	0.556406	1.005965	0.003714	0.338659
-4.426661	0.630341	1.010970	0.003753	0.338832
-4.265899	0.565340	1.015974	0.003723	0.338658
-4.196711	0.552201	1.020979	0.003710	0.338656
-4.401671	0.590367	1.025984	0.003749	0.338657
-4.371515	0.533373	1.030989	0.003743	0.338404
-4.633694	0.623822	1.035994	0.003793	0.338610
-4.419057	0.563597	1.040998	0.003753	0.338509
-4.293668	0.552813	1.046003	0.003729	0.338569
-4.661985	0.574633	1.051008	0.003799	0.338342
-4.500579	0.545947	1.056013	0.003768	0.338347
-4.696491	0.581987	1.061018	0.003805	0.338346
-4.746677	0.609171	1.066022	0.003815	0.338434
-4.242594	0.520189	1.071027	0.003720	0.338453
-4.876278	0.615411	1.076032	0.003840	0.338346
-4.648577	0.574262	1.081037	0.003797	0.338350
-4.561645	0.557876	1.086042	0.003780	0.338348
-4.735420	0.589788	1.091046	0.003813	0.338347
-4.769596	0.596023	1.096051	0.003820	0.338346
-4.650553	0.540148	1.101056	0.003797	0.338179
-5.096694	0.627084	1.106061	0.003882	0.338201
-4.670261	0.546160	1.111066	0.003801	0.338190
-4.963802	0.629592	1.116070	0.003857	0.338333
-4.784396	0.548853	1.121075	0.003823	0.338099
-4.722599	0.561660	1.126080	0.003811	0.338218
-5.182348	0.610690	1.131085	0.003898	0.338041
-4.640217	0.527808	1.136090	0.003796	0.338125
-5.226370	0.612888	1.141094	0.003907	0.338011
-5.068930	0.584437	1.146099	0.003877	0.338014
-4.960220	0.564204	1.151104	0.003857	0.338013
-5.159459	0.603790	1.156109	0.003894	0.338026
-5.033893	0.577233	1.161114	0.003871	0.338009
-4.982579	0.567782	1.166118	0.003861	0.338009
-5.165533	0.602661	1.171123	0.003896	0.338014
-5.174717	0.604198	1.176128	0.003898	0.338013
-5.107104	0.591763	1.181133	0.003885	0.338013
-5.079750	0.582194	1.186138	0.003880	0.337990
-5.220730	0.550560	1.191142	0.003907	0.337706
-5.368121	0.618362	1.196147	0.003934	0.337905
-5.153877	0.560158	1.201152	0.003894	0.337813
-5.424491	0.587647	1.206157	0.003945	0.337702
-5.296722	0.566426	1.211162	0.003921	0.337713
-5.410283	0.586692	1.216166	0.003943	0.337710
-5.324657	0.577251	1.221171	0.003927	0.337741
-5.419500	0.588023	1.226176	0.003945	0.337707
-5.282366	0.562224	1.231181	0.003919	0.337704
-5.446685	0.592126	1.236186	0.003950	0.337702
-5.419290	0.586553	1.241190	0.003945	0.337699
-5.385450	0.530112	1.246195	0.003939	0.337451
-5.725500	0.620564	1.251200	0.004003	0.337587
-5.436857	0.540154	1.256205	0.003948	0.337453
-5.583031	0.605090	1.261210	0.003976	0.337640
-5.635630	0.563661	1.266214	0.003986	0.337388
-5.548864	0.547711	1.271219	0.003970	0.337388
-5.859558	0.629633	1.276224	0.004029	0.337508
-5.475120	0.538553	1.281229	0.003956	0.337409
-5.731966	0.582611	1.286234	0.004005	0.337392
-5.738124	0.583269	1.291238	0.004006	0.337389
-5.541553	0.517138	1.296243	0.003969	0.337242
-6.013132	0.621868	1.301248	0.004058	0.337329
-5.613356	0.528000	1.306253	0.003983	0.337229
-5.811856	0.583253	1.311258	0.004020	0.337320
-5.786161	0.531872	1.316262	0.004015	0.337090
-6.032438	0.576717	1.321267	0.004062	0.337087
-6.059342	0.618016	1.326272	0.004067	0.337266
-5.693779	0.532606	1.331277	0.003998	0.337177
-6.142786	0.636820	1.336282	0.004083	0.337282
-6.070234	0.590834	1.341286	0.004070	0.337121
-5.785022	0.581925	1.346291	0.004016	0.337336
-6.463203	0.675046	1.351296	0.004144	0.337177
-5.627797	0.542065	1.356301	0.003986	0.337281
-6.308477	0.649140	1.361306	0.004115	0.337190
-5.873174	0.554042	1.366310	0.004033	0.337117
-6.095259	0.589506	1.371315	0.004075	0.337089
-6.175278	0.604957	1.376320	0.004090	0.337092
-5.932120	0.514804	1.381325	0.004044	0.336868
-6.480234	0.635841	1.386330	0.004148	0.336966
-6.236522	0.616274	1.391334	0.004102	0.337091
-6.046348	0.543331	1.396339	0.004066	0.336904
-6.618012	0.653423	1.401344	0.004174	0.336926
-6.079413	0.555185	1.406349	0.004072	0.336931
-6.427227	0.626663	1.411354	0.004138	0.336967
-6.258675	0.560440	1.416358	0.004106	0.336793
-6.499452	0.632757	1.421363	0.004152	0.336931
-6.468262	0.594770	1.426368	0.004146	0.336771
-6.318688	0.614336	1.431373	0.004118	0.337004
-6.590289	0.616820	1.436378	0.004169	0.336768
-6.388754	0.579403	1.441382	0.004131	0.336767
-6.647273	0.651984	1.446387	0.004180	0.336889
-6.416266	0.588447	1.451392	0.004137	0.336785
-6.598018	0.618951	1.456397	0.004171	0.336770
-6.597729	0.618643	1.461402	0.004171	0.336768
-6.422064	0.586620	1.466406	0.004138	0.336770
-6.535598	0.606394	1.471411	0.004160	0.336764
-6.660157	0.568293	1.476416	0.004183	0.336462
-6.727710	0.593886	1.481421	0.004196	0.336526
-6.842581	0.644327	1.486426	0.004218	0.336670
-6.435856	0.546459	1.491430	0.004141	0.336557
-6.965603	0.659170	1.496435	0.004241	0.336631
-6.723346	0.581268	1.501440	0.004196	0.336466
-6.726471	0.581207	1.506445	0.004196	0.336463
-6.929028	0.618511	1.511450	0.004235	0.336462
-6.714876	0.579611	1.516454	0.004194	0.336465
-6.667586	0.560976	1.521459	0.004185	0.336415
-7.267168	0.640150	1.526464	0.004299	0.336259
-6.777587	0.589525	1.531469	0.004206	0.336455
-6.976936	0.627177	1.536474	0.004244	0.336459
-6.829591	0.549503	1.541478	0.004216	0.336209
-7.145787	0.623894	1.546483	0.004276	0.336288
-7.169929	0.608980	1.551488	0.004281	0.336192
-7.012520	0.634077	1.556493	0.004251	0.336459
-7.153965	0.620865	1.561498	0.004278	0.336265
-6.790343	0.568855	1.566502	0.004209	0.336339
-7.382462	0.639913	1.571507	0.004321	0.336150
-6.999640	0.569674	1.576512	0.004249	0.336151
-7.165625	0.600297	1.581517	0.004280	0.336151
-7.488060	0.668256	1.586522	0.004341	0.336192
-7.036028	0.588035	1.591526	0.004256	0.336208
-7.200720	0.607109	1.596531	0.004287	0.336151
-7.281037	0.621569	1.601536	0.004303	0.336149
-6.948500	0.522390	1.606541	0.004240	0.335962
-7.426289	0.590653	1.611546	0.004330	0.335863
-7.515739	0.607386	1.616550	0.004347	0.335863
-7.304440	0.598073	1.621555	0.004307	0.336010
-7.555467	0.614512	1.626560	0.004355	0.335862
-7.446151	0.595764	1.631565	0.004334	0.335868
-7.520509	0.642102	1.636570	0.004348	0.336029
-7.113189	0.536299	1.641574	0.004272	0.335877
-7.482423	0.587549	1.646579	0.004341	0.335793
-8.045023	0.677631	1.651584	0.004448	0.335725
-7.049458	0.530038	1.656589	0.004260	0.335903
-7.993468	0.672474	1.661594	0.004438	0.335746
-7.405554	0.575842	1.666598	0.004327	0.335804
-7.532915	0.611480	1.671603	0.004351	0.335864
-7.962708	0.649225	1.676608	0.004433	0.335658
-7.360720	0.566675	1.681613	0.004319	0.335799
-7.986249	0.667770	1.686618	0.004437	0.335727
-7.460808	0.566468	1.691622	0.004338	0.335705
-7.843204	0.630724	1.696627	0.004410	0.335674
-7.646869	0.566899	1.701632	0.004373	0.335537
-7.793279	0.594387	1.706637	0.004401	0.335539
-8.075769	0.648011	1.711642	0.004455	0.335546
-7.773434	0.590220	1.716646	0.004398	0.335535
-7.860794	0.606757	1.721651	0.004414	0.335537
-7.894745	0.612342	1.726656	0.004421	0.335533
-7.897144	0.612913	1.731661	0.004421	0.335534
-7.850260	0.603829	1.736666	0.004412	0.335531
-7.962402	0.618926	1.741670	0.004434	0.335503
-8.091716	0.585381	1.746675	0.004458	0.335218
-7.888393	0.588849	1.751680	0.004420	0.335421
-8.340686	0.647613	1.756685	0.004505	0.335298
-7.568658	0.502963	1.761690	0.004360	0.335287
-8.415678	0.638776	1.766694	0.004520	0.335185
-8.161704	0.598341	1.771699	0.004472	0.335216
-8.063542	0.581400	1.776704	0.004453	0.335222
-8.351769	0.634414	1.781709	0.004508	0.335220
-8.234202	0.612996	1.786714	0.004486	0.335221
-8.104267	0.588347	1.791718	0.004461	0.335218
-8.324958	0.629236	1.796723	0.004503	0.335218
-8.269190	0.619092	1.801728	0.004493	0.335218
-8.034967	0.550451	1.806733	0.004448	0.335092
-8.627822	0.654309	1.811738	0.004561	0.335064
-8.202964	0.579518	1.816742	0.004480	0.335082
-8.636271	0.670237	1.821747	0.004562	0.335135
-8.218184	0.569517	1.826752	0.004483	0.335017
-8.421602	0.636958	1.831757	0.004522	0.335165
-8.538541	0.605177	1.836762	0.004544	0.334900
-8.336051	0.606556	1.841766	0.004506	0.335092
-8.794119	0.665570	1.846771	0.004593	0.334965
-8.175852	0.572231	1.851776	0.004476	0.335068
-8.697830	0.635621	1.856781	0.004575	0.334904
-8.615881	0.620924	1.861786	0.004559	0.334905
-8.417531	0.583403	1.866790	0.004522	0.334901
-8.628568	0.622518	1.871795	0.004562	0.334901
-8.723794	0.588300	1.876800	0.004580	0.334643
-8.725818	0.640775	1.881805	0.004580	0.334902
-8.761871	0.610211	1.886810	0.004587	0.334717
-8.498953	0.582346	1.891814	0.004538	0.334819
-9.037292	0.649008	1.896819	0.004639	0.334656
-8.492364	0.562093	1.901824	0.004536	0.334723
-8.915246	0.615106	1.906829	0.004616	0.334599
-8.885655	0.610193	1.911834	0.004611	0.334601
-8.876710	0.607959	1.916838	0.004609	0.334598
-8.914581	0.614522	1.921843	0.004617	0.334595
-8.916961	0.614334	1.926848	0.004617	0.334592
-8.965041	0.623715	1.931853	0.004626	0.334594
-8.934323	0.618390	1.936858	0.004621	0.334595
-8.877018	0.607534	1.941862	0.004610	0.334594
-8.985384	0.628202	1.946867	0.004630	0.334596
-9.120982	0.615654	1.951872	0.004656	0.334409
-8.934797	0.618964	1.956877	0.004621	0.334596
-9.226154	0.630558	1.961882	0.004676	0.334386
-8.715496	0.549387	1.966886	0.004580	0.334451
-9.639162	0.706466	1.971891	0.004754	0.334384
-8.782670	0.549806	1.976896	0.004593	0.334390
-9.369460	0.663538	1.981901	0.004704	0.334417
-9.204241	0.603899	1.986906	0.004672	0.334272
-9.152228	0.593702	1.991910	0.004663	0.334268
-9.370708	0.634757	1.996915	0.004704	0.334272
-9.288001	0.620095	2.001920	0.004688	0.334274

-9.130046	0.623875	2.011917	0.004659	0.334437
-9.263920	0.627764	2.021914	0.004684	0.334333
-9.106742	0.607031	2.031910	0.004655	0.334373
-9.015610	0.614034	2.041907	0.004638	0.334491
-8.953218	0.588907	2.051904	0.004626	0.334423
-9.014756	0.612830	2.061901	0.004638	0.334484
-8.975933	0.614980	2.071898	0.004631	0.334530
-8.858359	0.606659	2.081894	0.004608	0.334596
-8.774544	0.591644	2.091891	0.004593	0.334597
-8.860205	0.608375	2.101888	0.004609	0.334601
-8.741173	0.613663	2.111885	0.004587	0.334736
-8.677514	0.604042	2.121882	0.004575	0.334745
-8.554130	0.605427	2.131878	0.004552	0.334865
-8.463168	0.582018	2.141875	0.004535	0.334831
-8.785032	0.650601	2.151872	0.004596	0.334876
-8.325118	0.596159	2.161869	0.004509	0.335026
-8.357749	0.576318	2.171866	0.004515	0.334897
-8.435553	0.591136	2.181862	0.004530	0.334899
-8.263172	0.589532	2.191859	0.004498	0.335048
-8.362867	0.617543	2.201856	0.004517	0.335095
-8.172126	0.595377	2.211853	0.004481	0.335159
-8.228133	0.596856	2.221850	0.004491	0.335114
-8.070352	0.599573	2.231846	0.004462	0.335271
-8.166366	0.608798	2.241843	0.004480	0.335228
-7.887723	0.583418	2.251840	0.004428	0.335357
-7.962882	0.569300	2.261837	0.004442	0.335217
-7.869268	0.578773	2.271834	0.004424	0.335349
-7.880157	0.560878	2.281830	0.004427	0.335249
-7.911703	0.603588	2.291827	0.004433	0.335432
-7.766754	0.594569	2.301824	0.004405	0.335519
-7.721503	0.579945	2.311821	0.004397	0.335487
-7.650313	0.575417	2.321818	0.004384	0.335529
-7.643247	0.573978	2.331814	0.004383	0.335527
-7.557347	0.600284	2.341811	0.004366	0.335735
-7.404313	0.550424	2.351808	0.004338	0.335628
-7.596804	0.613362	2.361805	0.004374	0.335763
-7.447568	0.606017	2.371802	0.004346	0.335862
-7.357948	0.589556	2.381798	0.004329	0.335861
-7.295267	0.577744	2.391795	0.004318	0.335859
-7.325469	0.591726	2.401792	0.004324	0.335900
-7.219843	0.596563	2.411789	0.004304	0.336020
-7.143116	0.581530	2.421786	0.004289	0.336015
-7.151864	0.584205	2.431782	0.004291	0.336019
-7.050411	0.583509	2.441779	0.004272	0.336108
-6.948550	0.572784	2.451776	0.004253	0.336147
-7.059029	0.592589	2.461773	0.004274	0.336143
-6.921954	0.591221	2.471770	0.004248	0.336261
-6.909054	0.609855	2.481766	0.004246	0.336364
-6.755751	0.599281	2.491763	0.004217	0.336451
-6.881583	0.600163	2.501760	0.004241	0.336340
-6.693638	0.612281	2.511757	0.004206	0.336570
-6.597102	0.590155	2.521754	0.004188	0.336548
-6.613448	0.605497	2.531750	0.004191	0.336608
-6.637718	0.612961	2.541747	0.004196	0.336622
-6.525516	0.620819	2.551744	0.004175	0.336763
-6.442437	0.584735	2.561741	0.004159	0.336659
-6.345744	0.581019	2.571738	0.004141	0.336728
-6.464662	0.610222	2.581734	0.004164	0.336763
-6.309032	0.601900	2.591731	0.004134	0.336863
-6.332314	0.608938	2.601728	0.004139	0.336876
-6.260315	0.611878	2.611725	0.004125	0.336955
-6.088940	0.589570	2.621722	0.004093	0.337001
-6.010146	0.571845	2.631718	0.004078	0.336984
-6.113343	0.593682	2.641715	0.004098	0.336997
-6.126529	0.618673	2.651712	0.004101	0.337108
-5.928526	0.598682	2.661709	0.004063	0.337189
-5.967009	0.615129	2.671706	0.004071	0.337234
-5.712053	0.575646	2.681702	0.004023	0.337270
-5.828346	0.586340	2.691699	0.004045	0.337217
-5.821582	0.611731	2.701696	0.004044	0.337347
-5.723917	0.600911	2.711693	0.004025	0.337382
-5.621036	0.582848	2.721690	0.004006	0.337386
-5.712168	0.601614	2.731686	0.004024	0.337395
-5.571189	0.606136	2.741683	0.003997	0.337544
-5.492652	0.622400	2.751680	0.003982	0.337695
-5.465990	0.589496	2.761677	0.003977	0.337556
-5.315423	0.591153	2.771674	0.003949	0.337701
-5.583671	0.646868	2.781670	0.004000	0.337731
-5.180501	0.586740	2.791667	0.003924	0.337800
-5.268396	0.601051	2.801664	0.003941	0.337790
-5.238505	0.609269	2.811661	0.003935	0.337857
-5.073337	0.585058	2.821658	0.003904	0.337887
-5.271079	0.639398	2.831654	0.003942	0.337974
-5.011716	0.598555	2.841651	0.003893	0.338008
-4.957582	0.588707	2.851648	0.003883	0.338008
-5.111202	0.630525	2.861645	0.003912	0.338073
-4.989331	0.635146	2.871642	0.003889	0.338206
-4.727908	0.598129	2.881638	0.003840	0.338260
-4.792921	0.610366	2.891635	0.003852	0.338260
-4.757759	0.620198	2.901632	0.003846	0.338340
-4.757316	0.620567	2.911629	0.003846	0.338341
-4.467457	0.567036	2.921626	0.003791	0.338340
-4.684277	0.586259	2.931622	0.003832	0.338238
-4.697350	0.611006	2.941619	0.003835	0.338347
-4.438542	0.596241	2.951616	0.003786	0.338508
-4.383673	0.585438	2.961613	0.003776	0.338504
-4.511167	0.594988	2.971610	0.003800	0.338434
-4.320878	0.567673	2.981606	0.003764	0.338472
-4.329178	0.578971	2.991603	0.003766	0.338519
-4.323045	0.606679	3.001600	0.003765	0.338660
-4.237319	0.640960	3.011597	0.003749	0.338905
-4.204198	0.647874	3.021594	0.003743	0.338968
-3.972979	0.604359	3.031590	0.003699	0.338963
-4.053698	0.596025	3.041587	0.003715	0.338849
-4.013291	0.612191	3.051584	0.003707	0.338964
-4.041165	0.605215	3.061581	0.003713	0.338904
-3.942498	0.600318	3.071578	0.003694	0.338968
-3.690270	0.586629	3.081574	0.003647	0.339128
-3.985452	0.611481	3.091571	0.003703	0.338983
-3.706419	0.610002	3.101568	0.003650	0.339227
-3.739892	0.596753	3.111565	0.003656	0.339131
-3.465090	0.562366	3.121562	0.003605	0.339210
-3.737317	0.610936	3.131558	0.003656	0.339201
-3.560224	0.575722	3.141555	0.003623	0.339188
-3.453120	0.573285	3.151552	0.003603	0.339272
-3.431671	0.569851	3.161549	0.003599	0.339274
-3.556943	0.598505	3.171546	0.003623	0.339301
-3.281513	0.560194	3.181542	0.003571	0.339361
-3.316936	0.575669	3.191539	0.003578	0.339404
-3.139821	0.545830	3.201536	0.003544	0.339417
-3.221339	0.566461	3.211533	0.003560	0.339444
-3.222207	0.584606	3.221530	0.003560	0.339531
-3.122269	0.579479	3.231526	0.003542	0.339596
-3.027714	0.561726	3.241523	0.003524	0.339593
-3.038155	0.564113	3.251520	0.003526	0.339595
-2.864996	0.554763	3.261517	0.003493	0.339705
-3.038901	0.571772	3.271514	0.003526	0.339630
-2.820099	0.550968	3.281510	0.003485	0.339725
-2.815746	0.557300	3.291507	0.003485	0.339759
-2.688684	0.541411	3.301504	0.003461	0.339796
-2.652759	0.539300	3.311501	0.003454	0.339817
-2.686206	0.552417	3.321498	0.003461	0.339850
-2.684266	0.562900	3.331494	0.003460	0.339903
