Mon Jan 13 14:34:04 2014

Number of Points = 6793
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.517324	-0.090808	1.221171	0.002275	0.342376
-5.426047	-0.108483	1.226176	0.002258	0.342372
-5.486416	-0.097340	1.231181	0.002269	0.342371
-5.471610	-0.099801	1.236186	0.002267	0.342372
-5.455347	-0.126729	1.241190	0.002264	0.342255
-5.758304	-0.064617	1.246195	0.002321	0.342285
-5.410285	-0.152041	1.251200	0.002255	0.342172
-5.773730	-0.058598	1.256205	0.002324	0.342300
-5.595578	-0.130659	1.261210	0.002291	0.342109
-5.721714	-0.115063	1.266214	0.002315	0.342071
-5.789404	-0.085373	1.271219	0.002328	0.342154
-5.430234	-0.165760	1.276224	0.002260	0.342085
-5.692400	-0.121990	1.281229	0.002309	0.342062
-6.033624	-0.085475	1.286234	0.002374	0.341933
-5.626362	-0.147593	1.291238	0.002297	0.341996
-5.859877	-0.103886	1.296243	0.002341	0.341999
-5.983841	-0.124669	1.301248	0.002365	0.341786
-5.848942	-0.090432	1.306253	0.002339	0.342073
-5.959086	-0.069502	1.311258	0.002360	0.342075
-5.830278	-0.132831	1.316262	0.002336	0.341883
-6.144437	-0.053943	1.321267	0.002396	0.341984
-5.807854	-0.147784	1.326272	0.002332	0.341829
-6.041582	-0.120053	1.331277	0.002376	0.341754
-6.229308	-0.074154	1.336282	0.002412	0.341808
-5.800247	-0.144007	1.341286	0.002331	0.341853
-6.164414	-0.096877	1.346291	0.002400	0.341755
-6.122803	-0.104673	1.351296	0.002392	0.341754
-6.044145	-0.118519	1.356301	0.002377	0.341757
-6.135744	-0.101417	1.361306	0.002395	0.341757
-6.250233	-0.081058	1.366310	0.002416	0.341753
-6.082757	-0.132878	1.371315	0.002385	0.341651
-6.567522	-0.050128	1.376320	0.002477	0.341618
-6.025785	-0.151636	1.381325	0.002374	0.341610
-6.424663	-0.068937	1.386330	0.002450	0.341654
-6.294189	-0.123689	1.391334	0.002425	0.341504
-6.217204	-0.100080	1.396339	0.002411	0.341688
-6.633661	-0.061084	1.401344	0.002490	0.341503
-6.174050	-0.110659	1.406349	0.002403	0.341674
-6.538212	-0.056790	1.411354	0.002472	0.341609
-6.424583	-0.109232	1.416358	0.002450	0.341455
-6.300425	-0.103278	1.421363	0.002427	0.341595
-6.696792	-0.060299	1.426368	0.002502	0.341448
-6.431154	-0.109294	1.431373	0.002452	0.341447
-6.534824	-0.089844	1.436378	0.002472	0.341448
-6.581548	-0.081134	1.441382	0.002481	0.341448
-6.497640	-0.096041	1.446387	0.002465	0.341451
-6.486151	-0.099866	1.451392	0.002463	0.341442
-6.830016	-0.074552	1.456397	0.002528	0.341256
-6.563362	-0.085898	1.461402	0.002478	0.341440
-6.902382	-0.052621	1.466406	0.002542	0.341297
-6.603278	-0.096392	1.471411	0.002485	0.341352
-6.763898	-0.046947	1.476416	0.002516	0.341448
-6.698762	-0.110994	1.481421	0.002504	0.341194
-6.783196	-0.106259	1.486426	0.002520	0.341141
-6.937527	-0.048257	1.491430	0.002549	0.341284
-6.550758	-0.142075	1.496435	0.002476	0.341174
-6.955756	-0.072610	1.501440	0.002553	0.341148
-6.937558	-0.076607	1.506445	0.002549	0.341145
-6.885191	-0.086011	1.511450	0.002539	0.341145
-6.822866	-0.097289	1.516454	0.002528	0.341146
-7.177428	-0.056078	1.521459	0.002595	0.341028
-6.824015	-0.112621	1.526464	0.002528	0.341069
-7.102931	-0.049559	1.531469	0.002581	0.341126
-6.984923	-0.114138	1.536474	0.002559	0.340916
-7.074163	-0.059885	1.541478	0.002576	0.341100
-7.216801	-0.080010	1.546483	0.002603	0.340873
-6.957660	-0.091979	1.551488	0.002554	0.341048
-7.354366	-0.037530	1.556493	0.002629	0.340956
-6.889686	-0.125343	1.561498	0.002541	0.340945
-7.256201	-0.076411	1.566502	0.002611	0.340854
-7.263170	-0.075228	1.571507	0.002612	0.340853
-6.975164	-0.129014	1.576512	0.002558	0.340849
-7.414990	-0.073037	1.581517	0.002641	0.340726
-7.145929	-0.127723	1.586522	0.002590	0.340701
-7.656304	-0.031237	1.591526	0.002687	0.340712
-7.054225	-0.129386	1.596531	0.002573	0.340774
-7.509071	-0.057732	1.601536	0.002659	0.340714
-7.259415	-0.109537	1.606541	0.002612	0.340685
-7.681984	-0.022401	1.611546	0.002692	0.340730
-7.204435	-0.127452	1.616550	0.002602	0.340647
-7.490942	-0.075322	1.621555	0.002656	0.340643
-7.500323	-0.098076	1.626560	0.002658	0.340523
-7.240470	-0.150196	1.631565	0.002609	0.340502
-7.713066	-0.077210	1.636570	0.002698	0.340432
-7.513663	-0.128632	1.641574	0.002661	0.340360
-7.735160	-0.053584	1.646579	0.002703	0.340526
-7.679333	-0.064367	1.651584	0.002692	0.340524
-7.417935	-0.136226	1.656589	0.002643	0.340408
-7.921969	-0.032660	1.661594	0.002738	0.340459
-7.571093	-0.101902	1.666598	0.002672	0.340436
-7.634819	-0.093522	1.671603	0.002684	0.340420
-7.971184	-0.051753	1.676608	0.002748	0.340320
-7.433783	-0.141740	1.681613	0.002646	0.340364
-8.216048	0.003222	1.686618	0.002794	0.340367
-7.656505	-0.107825	1.691622	0.002689	0.340328
-7.791996	-0.058787	1.696627	0.002714	0.340445
-7.873640	-0.090108	1.701632	0.002730	0.340218
-7.681245	-0.126588	1.706637	0.002694	0.340213
-7.913825	-0.082806	1.711642	0.002738	0.340217
-8.024125	-0.102877	1.716646	0.002759	0.340019
-7.761539	-0.120097	1.721651	0.002709	0.340171
-8.338970	-0.047023	1.726656	0.002818	0.340007
-7.759269	-0.142549	1.731661	0.002709	0.340062
-8.313940	-0.032496	1.736666	0.002814	0.340100
-7.877384	-0.127593	1.741670	0.002731	0.340028
-8.177932	-0.050805	1.746675	0.002788	0.340132
-8.138009	-0.102968	1.751680	0.002781	0.339912
-8.134329	-0.084760	1.756685	0.002780	0.340004
-8.346016	-0.036021	1.761690	0.002820	0.340051
-7.915037	-0.121148	1.766694	0.002739	0.340023
-8.306766	-0.075546	1.771699	0.002813	0.339892
-8.316434	-0.074339	1.776704	0.002815	0.339889
-8.274835	-0.081430	1.781709	0.002807	0.339891
-8.344928	-0.020329	1.786714	0.002821	0.340126
-8.159345	-0.101778	1.791718	0.002786	0.339895
-8.165751	-0.111553	1.796723	0.002787	0.339841
-8.679261	-0.028655	1.801728	0.002884	0.339783
-8.152278	-0.128581	1.806733	0.002785	0.339769
-8.416685	-0.067165	1.811738	0.002835	0.339830
-8.445750	-0.110191	1.816742	0.002840	0.339593
-8.497803	-0.093565	1.821747	0.002850	0.339627
-8.655970	-0.026550	1.826752	0.002880	0.339812
-8.274376	-0.129345	1.831757	0.002808	0.339653
-8.406813	-0.117858	1.836762	0.002833	0.339589
-8.665649	-0.070181	1.841766	0.002882	0.339588
-8.577182	-0.086252	1.846771	0.002866	0.339589
-8.456211	-0.119774	1.851776	0.002843	0.339534
-8.925942	-0.073088	1.856781	0.002932	0.339337
-8.584651	-0.083337	1.861786	0.002868	0.339595
-8.657549	-0.070442	1.866790	0.002881	0.339592
-8.818276	-0.104712	1.871795	0.002912	0.339278
-8.534971	-0.115892	1.876800	0.002858	0.339479
-9.010973	-0.064238	1.881805	0.002949	0.339302
-8.584656	-0.134141	1.886810	0.002868	0.339344
-9.094282	-0.014155	1.891814	0.002964	0.339471
-8.830688	-0.095089	1.896819	0.002915	0.339312
-8.591244	-0.107149	1.901824	0.002870	0.339469
-9.003595	-0.073730	1.906829	0.002948	0.339259
-8.731796	-0.145717	1.911834	0.002896	0.339152
-9.005415	-0.078447	1.916838	0.002948	0.339234
-9.082120	-0.093300	1.921843	0.002963	0.339091
-8.849991	-0.102005	1.926848	0.002919	0.339258
-9.228233	-0.069786	1.931853	0.002991	0.339073
-8.718064	-0.162236	1.936858	0.002894	0.339081
-9.404624	-0.030342	1.941862	0.003024	0.339106
-9.026009	-0.108841	1.946867	0.002953	0.339063
-9.115518	-0.058786	1.951872	0.002970	0.339227
-9.137490	-0.107518	1.956877	0.002974	0.338968
-9.200672	-0.096737	1.961882	0.002986	0.338963
-9.280825	-0.049019	1.966886	0.003001	0.339124
-8.979522	-0.133258	1.971891	0.002944	0.338983
-9.143733	-0.106966	1.976896	0.002975	0.338963
-9.277472	-0.082641	1.981901	0.003001	0.338961
-9.318225	-0.131960	1.986906	0.003009	0.338682
-9.229115	-0.099966	1.991910	0.002992	0.338919
-9.406124	-0.122061	1.996915	0.003025	0.338650
-9.491716	-0.080301	2.001920	0.003042	0.338777

-9.222951	-0.093144	2.011917	0.002991	0.338956
-9.256959	-0.086459	2.021914	0.002998	0.338957
-9.123212	-0.119949	2.031910	0.002973	0.338913
-9.219487	-0.093227	2.041907	0.002991	0.338956
-9.130897	-0.075701	2.051904	0.002974	0.339121
-9.100690	-0.089238	2.061901	0.002969	0.339081
-9.062062	-0.093043	2.071898	0.002962	0.339097
-8.862880	-0.094095	2.081894	0.002924	0.339271
-8.999899	-0.068550	2.091891	0.002950	0.339271
-8.872969	-0.064175	2.101888	0.002927	0.339406
-8.757442	-0.089672	2.111885	0.002905	0.339385
-8.656340	-0.105715	2.121882	0.002886	0.339397
-8.787608	-0.080936	2.131878	0.002911	0.339399
-8.663556	-0.100667	2.141875	0.002888	0.339413
-8.642669	-0.070656	2.151872	0.002884	0.339578
-8.539591	-0.091428	2.161869	0.002865	0.339569
-8.543817	-0.085840	2.171866	0.002866	0.339591
-8.442688	-0.083241	2.181862	0.002847	0.339694
-8.401045	-0.082417	2.191859	0.002839	0.339735
-8.407892	-0.071148	2.201856	0.002841	0.339783
-8.258832	-0.074857	2.211853	0.002813	0.339899
-8.358074	-0.081604	2.221850	0.002832	0.339775
-8.210237	-0.050893	2.231846	0.002804	0.340058
-8.121615	-0.085908	2.241843	0.002787	0.339966
-8.045678	-0.076347	2.251840	0.002773	0.340080
-8.170599	-0.079436	2.261837	0.002797	0.339951
-7.962153	-0.080860	2.271834	0.002758	0.340132
-7.929277	-0.103302	2.281830	0.002752	0.340051
-7.965352	-0.084561	2.291827	0.002759	0.340109
-7.808101	-0.091484	2.301824	0.002729	0.340216
-7.960029	-0.047130	2.311821	0.002758	0.340295
-7.682463	-0.088558	2.321818	0.002706	0.340341
-7.727378	-0.067739	2.331814	0.002714	0.340402
-7.548226	-0.075171	2.341811	0.002681	0.340526
-7.597725	-0.089235	2.351808	0.002690	0.340412
-7.582033	-0.067723	2.361805	0.002687	0.340530
-7.561995	-0.072318	2.371802	0.002684	0.340525
-7.441589	-0.093795	2.381798	0.002661	0.340527
-7.320394	-0.085979	2.391795	0.002639	0.340674
-7.462566	-0.066566	2.401792	0.002666	0.340640
-7.336335	-0.065249	2.411789	0.002642	0.340759
-7.292103	-0.069911	2.421786	0.002634	0.340775
-6.973033	-0.117152	2.431782	0.002574	0.340831
-7.244718	-0.078108	2.441779	0.002625	0.340776
-7.272667	-0.049050	2.451776	0.002631	0.340891
-6.932674	-0.101005	2.461773	0.002567	0.340943
-6.934939	-0.107961	2.471770	0.002567	0.340906
-6.951068	-0.095018	2.481766	0.002570	0.340954
-7.002542	-0.059643	2.491763	0.002580	0.341079
-6.757520	-0.109302	2.501760	0.002534	0.341057
-6.942384	-0.062158	2.511757	0.002569	0.341119
-6.733661	-0.094837	2.521754	0.002530	0.341147
-6.697591	-0.059859	2.531750	0.002523	0.341349
-6.564839	-0.102955	2.541747	0.002499	0.341257
-6.600612	-0.088876	2.551744	0.002505	0.341293
-6.595725	-0.068777	2.561741	0.002505	0.341394
-6.578992	-0.091320	2.571738	0.002502	0.341298
-6.333197	-0.104611	2.581734	0.002455	0.341453
-6.395929	-0.108358	2.591731	0.002468	0.341378
-6.486225	-0.076721	2.601728	0.002485	0.341450
-6.350278	-0.090777	2.611725	0.002459	0.341503
-6.192483	-0.086294	2.621722	0.002430	0.341665
-6.246863	-0.074283	2.631718	0.002440	0.341674
-6.138973	-0.076387	2.641715	0.002420	0.341760
-5.963809	-0.108056	2.651712	0.002387	0.341762
-6.094062	-0.084118	2.661709	0.002412	0.341761
-6.010705	-0.100058	2.671706	0.002396	0.341757
-6.044421	-0.061056	2.681702	0.002403	0.341916
-5.878196	-0.086570	2.691699	0.002372	0.341940
-5.886806	-0.071781	2.701696	0.002373	0.342003
-5.690635	-0.091342	2.711693	0.002336	0.342083
-5.715250	-0.110946	2.721690	0.002341	0.341965
-5.843405	-0.067393	2.731686	0.002366	0.342060
-5.775692	-0.052995	2.741683	0.002353	0.342190
-5.460967	-0.092610	2.751680	0.002294	0.342279
-5.557069	-0.076020	2.761677	0.002312	0.342272
-5.447816	-0.101920	2.771674	0.002292	0.342244
-5.467789	-0.104673	2.781670	0.002296	0.342211
-5.345954	-0.093516	2.791667	0.002273	0.342374
-5.503187	-0.079545	2.801664	0.002303	0.342300
-5.160957	-0.095671	2.811661	0.002238	0.342527
-5.346580	-0.092301	2.821658	0.002273	0.342377
-5.097449	-0.101048	2.831654	0.002227	0.342556
-5.257613	-0.056477	2.841651	0.002257	0.342628
-5.051957	-0.082272	2.851648	0.002218	0.342686
-5.124628	-0.087239	2.861645	0.002232	0.342596
-4.949904	-0.081701	2.871642	0.002199	0.342779
-4.946144	-0.077067	2.881638	0.002199	0.342804
-4.975389	-0.082793	2.891635	0.002205	0.342749
-4.917032	-0.060525	2.901632	0.002194	0.342908
-4.677814	-0.083819	2.911629	0.002149	0.343008
-4.820873	-0.073036	2.921626	0.002176	0.342931
-4.679681	-0.082613	2.931622	0.002149	0.343010
-4.659347	-0.086367	2.941619	0.002146	0.343009
-4.617847	-0.091853	2.951616	0.002138	0.343019
-4.558037	-0.085940	2.961613	0.002127	0.343100
-4.520581	-0.072207	2.971610	0.002120	0.343199
-4.418016	-0.078352	2.981606	0.002101	0.343260
-4.227634	-0.113132	2.991603	0.002065	0.343261
-4.515550	-0.053742	3.001600	0.002120	0.343291
-4.302635	-0.077087	3.011597	0.002080	0.343367
-4.201987	-0.100530	3.021594	0.002061	0.343342
-4.132525	-0.083059	3.031590	0.002048	0.343488
-4.229770	-0.047585	3.041587	0.002066	0.343572
-4.098156	-0.054838	3.051584	0.002042	0.343653
-4.054105	-0.062439	3.061581	0.002034	0.343655
-4.008607	-0.071236	3.071578	0.002025	0.343652
-3.958544	-0.080686	3.081574	0.002016	0.343650
-3.851250	-0.061729	3.091571	0.001996	0.343837
-4.006915	-0.032573	3.101568	0.002025	0.343838
-3.737157	-0.056487	3.111565	0.001975	0.343962
-3.720386	-0.059879	3.121562	0.001972	0.343960
-3.758706	-0.051693	3.131558	0.001979	0.343964
-3.675783	-0.043849	3.141555	0.001964	0.344075
-3.589794	-0.054536	3.151552	0.001947	0.344099
