Mon Jan 13 17:00:52 2014

Number of Points = 6790
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-6.099165	0.053113	1.406349	0.003052	0.339380
-6.207748	0.052632	1.411354	0.003072	0.339280
-6.118318	0.035381	1.416358	0.003055	0.339276
-6.146473	0.041260	1.421363	0.003060	0.339280
-6.344672	0.078404	1.426368	0.003098	0.339283
-6.215587	0.055305	1.431373	0.003073	0.339287
-6.148029	0.041907	1.436378	0.003061	0.339282
-6.236385	0.013711	1.441382	0.003077	0.339065
-6.425010	0.080052	1.446387	0.003113	0.339219
-6.130541	-0.017751	1.451392	0.003057	0.339006
-6.324796	0.010878	1.456397	0.003094	0.338971
-6.608554	0.062961	1.461402	0.003147	0.338970
-6.449315	0.032293	1.466406	0.003117	0.338964
-6.401724	0.024095	1.471411	0.003108	0.338967
-6.460962	0.035487	1.476416	0.003119	0.338970
-6.443883	0.032294	1.481421	0.003116	0.338970
-6.508610	0.044066	1.486426	0.003128	0.338969
-6.534988	0.049851	1.491430	0.003133	0.338974
-6.616591	0.028903	1.496435	0.003149	0.338797
-6.596720	0.061216	1.501440	0.003145	0.338974
-6.706948	0.027885	1.506445	0.003166	0.338711
-6.366125	-0.005691	1.511450	0.003101	0.338855
-7.017294	0.088062	1.516454	0.003224	0.338726
-6.538825	0.005738	1.521459	0.003134	0.338755
-6.830094	0.079360	1.526464	0.003189	0.338853
-6.682816	0.013315	1.531469	0.003161	0.338662
-6.757246	0.027020	1.536474	0.003175	0.338662
-6.968867	0.066572	1.541478	0.003215	0.338665
-6.866531	0.046873	1.546483	0.003195	0.338661
-6.735145	0.029828	1.551488	0.003171	0.338697
-6.911775	0.054699	1.556493	0.003204	0.338659
-6.752284	0.026175	1.561498	0.003174	0.338664
-6.898484	0.052598	1.566502	0.003201	0.338661
-6.969196	0.066245	1.571507	0.003215	0.338665
-6.862359	-0.008035	1.576512	0.003194	0.338397
-7.041669	0.044201	1.581517	0.003228	0.338491
-7.110288	0.027386	1.586522	0.003241	0.338347
-7.030274	0.030604	1.591526	0.003226	0.338435
-7.137707	0.034008	1.596531	0.003246	0.338355
-6.892997	-0.011274	1.601536	0.003200	0.338354
-7.175398	0.039607	1.606541	0.003253	0.338348
-7.146697	0.034286	1.611546	0.003248	0.338349
-7.058727	-0.025723	1.616550	0.003231	0.338134
-7.415492	0.070977	1.621555	0.003299	0.338286
-7.176566	0.001746	1.626560	0.003253	0.338162
-7.248515	0.052764	1.631565	0.003267	0.338348
-7.342898	0.030995	1.636570	0.003285	0.338156
-6.919707	-0.036350	1.641574	0.003205	0.338209
-7.621058	0.053639	1.646579	0.003337	0.338015
-7.382361	0.010854	1.651584	0.003292	0.338021
-7.255522	0.020647	1.656589	0.003268	0.338185
-7.544535	0.040368	1.661594	0.003323	0.338020
-7.404666	0.013733	1.666598	0.003296	0.338016
-7.537053	0.075069	1.671603	0.003321	0.338198
-7.376085	0.008580	1.676608	0.003291	0.338017
-7.346277	0.002615	1.681613	0.003285	0.338015
-7.685723	0.061052	1.686618	0.003349	0.337994
-7.507794	0.024538	1.691622	0.003315	0.337977
-7.553954	0.039441	1.696627	0.003324	0.338008
-7.600024	-0.005328	1.701632	0.003333	0.337746
-7.653448	0.055763	1.706637	0.003343	0.337999
-7.716296	0.031059	1.711642	0.003355	0.337820
-7.365942	-0.024915	1.716646	0.003288	0.337863
-7.950351	0.051903	1.721651	0.003399	0.337711
-7.664319	-0.002210	1.726656	0.003345	0.337704
-7.816608	0.025213	1.731661	0.003373	0.337701
-7.990346	0.062701	1.736666	0.003406	0.337728
-7.480338	-0.015112	1.741670	0.003310	0.337809
-7.830970	0.027978	1.746675	0.003376	0.337702
-7.851469	0.030892	1.751680	0.003380	0.337698
-7.733389	-0.029788	1.756685	0.003358	0.337507
-8.193786	0.076239	1.761690	0.003445	0.337611
-7.704021	-0.035122	1.766694	0.003352	0.337508
-8.048386	0.050706	1.771699	0.003417	0.337618
-8.249822	0.060373	1.776704	0.003455	0.337483
-7.735492	0.008221	1.781709	0.003358	0.337693
-8.198475	0.053015	1.786714	0.003445	0.337494
-7.841280	-0.014268	1.791718	0.003378	0.337487
-8.312751	0.089229	1.796723	0.003467	0.337568
-7.885550	-0.016747	1.801728	0.003386	0.337435
-8.168214	0.024699	1.806733	0.003439	0.337382
-8.353056	0.058984	1.811738	0.003474	0.337383
-8.150244	0.022113	1.816742	0.003436	0.337386
-8.153358	0.022881	1.821747	0.003436	0.337388
-8.216323	0.034138	1.826752	0.003448	0.337386
-8.109946	0.014931	1.831757	0.003428	0.337388
-8.197176	0.024600	1.836762	0.003445	0.337357
-8.442187	0.040275	1.841766	0.003491	0.337212
-8.064897	-0.028559	1.846771	0.003419	0.337216
-8.701751	0.090315	1.851776	0.003540	0.337223
-8.326105	0.010280	1.856781	0.003469	0.337170
-8.440678	0.070719	1.861786	0.003490	0.337364
-8.513236	0.037630	1.866790	0.003504	0.337135
-8.264626	0.027430	1.871795	0.003457	0.337311
-8.711556	0.085624	1.876800	0.003541	0.337192
-8.233392	-0.004238	1.881805	0.003451	0.337184
-8.732373	0.097196	1.886810	0.003545	0.337230
-8.556803	0.035994	1.891814	0.003512	0.337088
-8.450582	0.031012	1.896819	0.003492	0.337161
-8.705764	0.063610	1.901824	0.003540	0.337089
-8.560274	0.036414	1.906829	0.003513	0.337088
-8.501083	0.025585	1.911834	0.003501	0.337089
-8.877163	0.045539	1.916838	0.003572	0.336845
-8.530208	0.027958	1.921843	0.003507	0.337074
-9.086154	0.104994	1.926848	0.003612	0.336948
-8.431849	-0.009540	1.931853	0.003488	0.336979
-8.959571	0.075682	1.936858	0.003588	0.336919
-8.554739	-0.013501	1.941862	0.003511	0.336848
-9.019971	0.084991	1.946867	0.003599	0.336911
-8.933562	0.039158	1.951872	0.003583	0.336764
-8.711612	0.044436	1.956877	0.003541	0.336992
-9.054563	0.062523	1.961882	0.003606	0.336769
-8.797594	0.014321	1.966886	0.003557	0.336765
-9.048266	0.061047	1.971891	0.003604	0.336768
-8.937398	0.040654	1.976896	0.003583	0.336769
-8.806397	-0.001407	1.981901	0.003558	0.336680
-9.190021	0.074792	1.986906	0.003631	0.336707
-9.022531	0.018732	1.991910	0.003599	0.336583
-8.991503	0.049077	1.996915	0.003593	0.336762
-9.036029	0.023852	2.001920	0.003602	0.336597

-9.125772	0.050865	2.011917	0.003619	0.336649
-9.060468	0.056933	2.021914	0.003606	0.336739
-8.902769	0.033248	2.031910	0.003576	0.336766
-8.958382	0.043243	2.041907	0.003587	0.336765
-8.804597	0.050466	2.051904	0.003557	0.336941
-8.801823	0.043332	2.061901	0.003557	0.336909
-8.745899	0.032123	2.071898	0.003546	0.336905
-8.731768	0.030650	2.081894	0.003543	0.336911
-8.630402	0.037302	2.091891	0.003524	0.337037
-8.615506	0.044953	2.101888	0.003521	0.337088
-8.487371	0.043002	2.111885	0.003497	0.337196
-8.579047	0.047412	2.121882	0.003514	0.337135
-8.291140	-0.008645	2.131878	0.003460	0.337121
-8.387176	0.002895	2.141875	0.003478	0.337090
-8.385560	0.030119	2.151872	0.003477	0.337227
-8.448685	0.068786	2.161869	0.003489	0.337360
-8.254143	0.044336	2.171866	0.003452	0.337417
-8.239757	0.056039	2.181862	0.003449	0.337488
-7.961217	0.036303	2.191859	0.003397	0.337645
-8.168066	0.066337	2.201856	0.003436	0.337605
-7.988639	0.017390	2.211853	0.003402	0.337527
-8.023664	0.036850	2.221850	0.003408	0.337592
-7.940332	0.031795	2.231846	0.003392	0.337643
-8.015592	0.042538	2.241843	0.003406	0.337628
-7.646769	-0.009454	2.251840	0.003337	0.337708
-7.877554	0.033328	2.261837	0.003380	0.337709
-7.773025	0.028113	2.271834	0.003360	0.337779
-7.764665	0.040375	2.281830	0.003359	0.337847
-7.679141	0.032299	2.291827	0.003342	0.337886
-7.495736	0.010725	2.301824	0.003308	0.337946
-7.436291	0.008246	2.311821	0.003296	0.337989
-7.532822	0.025770	2.321818	0.003314	0.337988
-7.592447	0.050507	2.331814	0.003326	0.338056
-7.342358	0.030849	2.341811	0.003278	0.338186
-7.401503	0.045664	2.351808	0.003289	0.338206
-7.251328	0.027416	2.361805	0.003261	0.338253
-7.312586	0.044454	2.371802	0.003272	0.338281
-7.118874	0.022492	2.381798	0.003236	0.338350
-7.102902	0.033442	2.391795	0.003232	0.338418
-7.109749	0.039066	2.401792	0.003234	0.338440
-7.068562	0.029583	2.411789	0.003226	0.338431
-7.031615	0.040811	2.421786	0.003219	0.338520
-6.791687	0.014610	2.431782	0.003173	0.338610
-6.973490	0.047645	2.441779	0.003208	0.338608
-6.924825	0.050364	2.451776	0.003198	0.338665
-6.720165	0.029515	2.461773	0.003159	0.338749
-6.708636	0.036229	2.471770	0.003157	0.338793
-6.739723	0.044874	2.481766	0.003163	0.338807
-6.609018	0.027942	2.491763	0.003138	0.338843
-6.725991	0.063945	2.501760	0.003160	0.338914
-6.589811	0.056920	2.511757	0.003134	0.339003
-6.450698	0.049080	2.521754	0.003108	0.339091
-6.418088	0.037937	2.531750	0.003102	0.339067
-6.304087	0.027728	2.541747	0.003080	0.339120
-6.348454	0.035873	2.551744	0.003088	0.339120
-6.283951	0.039996	2.561741	0.003076	0.339199
-6.292837	0.030841	2.571738	0.003078	0.339147
