Fri May 20 15:33:00 2011

Number of Points = 8598
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.380477	0.721226	0.795000	0.003901	0.338138
-3.711764	0.758611	0.800000	0.003964	0.338022
-3.621422	0.741879	0.805000	0.003947	0.338021
-3.819819	0.798213	0.810000	0.003985	0.338116
-3.525935	0.770468	0.815000	0.003929	0.338243
-3.552840	0.730027	0.820000	0.003935	0.338023
-3.832011	0.781667	0.825000	0.003988	0.338023
-3.805126	0.788491	0.830000	0.003983	0.338079
-3.601958	0.743135	0.835000	0.003944	0.338041
-3.581865	0.735867	0.840000	0.003941	0.338023
-3.795592	0.716479	0.845000	0.003981	0.337738
-4.004888	0.806788	0.850000	0.004021	0.337987
-3.687706	0.746016	0.855000	0.003961	0.337976
-3.950064	0.744588	0.860000	0.004011	0.337734
-3.836455	0.772957	0.865000	0.003990	0.337972
-3.944238	0.731287	0.870000	0.004010	0.337673
-4.017794	0.769275	0.875000	0.004024	0.337791
-3.878612	0.721199	0.880000	0.003998	0.337682
-3.970612	0.737703	0.885000	0.004016	0.337679
-4.102646	0.761963	0.890000	0.004041	0.337677
-4.044303	0.750686	0.895000	0.004030	0.337674
-4.141078	0.769405	0.900000	0.004048	0.337678
-4.021126	0.748658	0.905000	0.004026	0.337684
-4.117676	0.765474	0.910000	0.004044	0.337678
-4.053769	0.754378	0.915000	0.004032	0.337681
-4.079191	0.721730	0.920000	0.004037	0.337500
-4.380953	0.779595	0.925000	0.004094	0.337509
-4.284690	0.796808	0.930000	0.004076	0.337678
-4.194904	0.781645	0.935000	0.004059	0.337684
-4.351924	0.785649	0.940000	0.004089	0.337563
-4.155227	0.765059	0.945000	0.004052	0.337638
-4.226869	0.737975	0.950000	0.004066	0.337442
-4.296266	0.750670	0.955000	0.004079	0.337441
-4.331343	0.758046	0.960000	0.004086	0.337445
-4.504391	0.789502	0.965000	0.004119	0.337442
-4.531901	0.794422	0.970000	0.004124	0.337440
-4.338769	0.759421	0.975000	0.004088	0.337443
-4.355534	0.734729	0.980000	0.004091	0.337307
-4.680828	0.797367	0.985000	0.004153	0.337319
-4.331952	0.713905	0.990000	0.004087	0.337226
-4.591680	0.738776	0.995000	0.004136	0.337114
-4.628553	0.746542	1.000000	0.004143	0.337118
-4.645173	0.750530	1.005000	0.004146	0.337122
-4.630661	0.747171	1.010000	0.004144	0.337118
-4.691616	0.759012	1.015000	0.004156	0.337120
-4.669864	0.754582	1.020000	0.004152	0.337117
-4.772918	0.774230	1.025000	0.004171	0.337120
-4.566524	0.736347	1.030000	0.004132	0.337120
-4.664555	0.754581	1.035000	0.004151	0.337120
-4.590633	0.704801	1.040000	0.004137	0.336944
-5.086138	0.799481	1.045000	0.004231	0.336959
-4.837197	0.786537	1.050000	0.004184	0.337118
-4.651052	0.730170	1.055000	0.004149	0.337011
-5.105734	0.787141	1.060000	0.004235	0.336880
-4.769981	0.766303	1.065000	0.004172	0.337078
-5.094805	0.789846	1.070000	0.004233	0.336901
-4.744349	0.746410	1.075000	0.004167	0.337004
-5.135115	0.793301	1.080000	0.004241	0.336880
-4.946399	0.757152	1.085000	0.004206	0.336873
-4.882049	0.738580	1.090000	0.004194	0.336840
-4.969969	0.754378	1.095000	0.004210	0.336838
-5.007707	0.706997	1.100000	0.004218	0.336573
-5.302280	0.798279	1.105000	0.004274	0.336752
-5.034032	0.727878	1.110000	0.004223	0.336649
-5.217998	0.797603	1.115000	0.004258	0.336822
-5.165384	0.740295	1.120000	0.004248	0.336591
-5.195851	0.797638	1.125000	0.004254	0.336841
-5.268414	0.740222	1.130000	0.004268	0.336497
-5.285202	0.809044	1.135000	0.004271	0.336815
-5.195229	0.731821	1.140000	0.004254	0.336520
-5.260533	0.734658	1.145000	0.004267	0.336475
-5.343223	0.749980	1.150000	0.004283	0.336474
-5.352272	0.752413	1.155000	0.004284	0.336477
-5.380654	0.757189	1.160000	0.004290	0.336474
-5.419396	0.764376	1.165000	0.004297	0.336474
-5.529830	0.784310	1.170000	0.004318	0.336471
-5.310117	0.744750	1.175000	0.004277	0.336475
-5.249684	0.712207	1.180000	0.004266	0.336371
-5.486697	0.730799	1.185000	0.004311	0.336248
-5.568305	0.745425	1.190000	0.004326	0.336245
-5.550801	0.742811	1.195000	0.004323	0.336247
-5.633889	0.758966	1.200000	0.004339	0.336251
-5.615948	0.755517	1.205000	0.004336	0.336249
-5.572477	0.747818	1.210000	0.004328	0.336250
-5.618967	0.756840	1.215000	0.004336	0.336252
-5.652710	0.763433	1.220000	0.004343	0.336253
-5.694476	0.770748	1.225000	0.004351	0.336250
-5.713697	0.735516	1.230000	0.004355	0.336061
-6.029513	0.815489	1.235000	0.004415	0.336166
-5.568058	0.739640	1.240000	0.004328	0.336210
-5.861940	0.738282	1.245000	0.004383	0.335939
-5.857937	0.798815	1.250000	0.004383	0.336237
-5.809353	0.739275	1.255000	0.004374	0.335990
-5.963473	0.782732	1.260000	0.004403	0.336062
-5.728896	0.735727	1.265000	0.004359	0.336044
-5.951050	0.756264	1.270000	0.004401	0.335943
-5.984547	0.762607	1.275000	0.004407	0.335943
-6.023345	0.769274	1.280000	0.004415	0.335940
-6.001766	0.765575	1.285000	0.004411	0.335941
-5.949414	0.755815	1.290000	0.004401	0.335940
-5.993036	0.764148	1.295000	0.004409	0.335941
-5.997201	0.748265	1.300000	0.004410	0.335859
-6.246165	0.780582	1.305000	0.004458	0.335792
-5.876411	0.712687	1.310000	0.004388	0.335793
-6.343314	0.775424	1.315000	0.004476	0.335678
-6.154944	0.740701	1.320000	0.004441	0.335678
-6.229089	0.753169	1.325000	0.004455	0.335671
-6.309173	0.768212	1.330000	0.004470	0.335672
-6.378144	0.786703	1.335000	0.004483	0.335699
-6.109524	0.771163	1.340000	0.004433	0.335864
-6.320572	0.772314	1.345000	0.004473	0.335679
-6.139927	0.737679	1.350000	0.004439	0.335673
-6.252878	0.720368	1.355000	0.004460	0.335486
-6.669736	0.796245	1.360000	0.004539	0.335480
-6.187791	0.736872	1.365000	0.004448	0.335624
-6.501503	0.734380	1.370000	0.004508	0.335329
-6.474893	0.792389	1.375000	0.004503	0.335635
-6.346543	0.706128	1.380000	0.004479	0.335329
-6.549773	0.744001	1.385000	0.004517	0.335330
-6.704458	0.790472	1.390000	0.004547	0.335417
-6.424116	0.725484	1.395000	0.004494	0.335351
-6.630125	0.757584	1.400000	0.004533	0.335322
-6.649857	0.762983	1.405000	0.004537	0.335330
-6.590384	0.751068	1.410000	0.004526	0.335325
-6.660004	0.763195	1.415000	0.004539	0.335320
-6.663172	0.764164	1.420000	0.004540	0.335322
-6.611113	0.755242	1.425000	0.004530	0.335324
-6.804328	0.790515	1.430000	0.004567	0.335322
-6.540843	0.728767	1.435000	0.004517	0.335257
-6.978603	0.776510	1.440000	0.004600	0.335095
-6.549042	0.723867	1.445000	0.004519	0.335225
-6.921107	0.763937	1.450000	0.004589	0.335084
-6.872772	0.754176	1.455000	0.004580	0.335080
-6.868202	0.753800	1.460000	0.004580	0.335081
-6.885470	0.756959	1.465000	0.004583	0.335080
-6.773826	0.733616	1.470000	0.004562	0.335066
-6.892546	0.691517	1.475000	0.004585	0.334753
-7.172365	0.769679	1.480000	0.004638	0.334882
-6.824222	0.727678	1.485000	0.004572	0.334990
-7.332632	0.784550	1.490000	0.004668	0.334809
-6.869188	0.743230	1.495000	0.004581	0.335024
-7.216175	0.751484	1.500000	0.004647	0.334751
-6.956176	0.746370	1.505000	0.004597	0.334960
-7.183910	0.744873	1.510000	0.004641	0.334746
-7.065339	0.723433	1.515000	0.004618	0.334748
-7.280475	0.763996	1.520000	0.004659	0.334751
-7.178387	0.745503	1.525000	0.004640	0.334752
-7.257813	0.760596	1.530000	0.004655	0.334754
-7.152148	0.740380	1.535000	0.004635	0.334750
-7.109674	0.699632	1.540000	0.004628	0.334588
-7.650445	0.796328	1.545000	0.004730	0.334572
-7.295322	0.768207	1.550000	0.004663	0.334755
-7.302712	0.768728	1.555000	0.004664	0.334750
-7.437647	0.753777	1.560000	0.004690	0.334554
-7.428978	0.792068	1.565000	0.004689	0.334749
-7.368864	0.782693	1.570000	0.004677	0.334756
-7.314528	0.717076	1.575000	0.004667	0.334484
-7.626139	0.771427	1.580000	0.004726	0.334468
-7.554158	0.758699	1.585000	0.004713	0.334470
-7.439160	0.736530	1.590000	0.004691	0.334465
-7.726378	0.790191	1.595000	0.004746	0.334467
-7.629458	0.803151	1.600000	0.004727	0.334617
-7.389783	0.736069	1.605000	0.004682	0.334505
-7.665080	0.779004	1.610000	0.004734	0.334466
-7.603004	0.767669	1.615000	0.004723	0.334466
-7.595028	0.707982	1.620000	0.004722	0.334180
-8.099316	0.843246	1.625000	0.004817	0.334386
-7.516784	0.750979	1.630000	0.004707	0.334460
-7.488429	0.690192	1.635000	0.004702	0.334188
-8.425574	0.846527	1.640000	0.004879	0.334105
-7.188179	0.670098	1.645000	0.004645	0.334359
-8.195480	0.773956	1.650000	0.004836	0.333957
-7.601611	0.731985	1.655000	0.004724	0.334287
-8.227658	0.772341	1.660000	0.004842	0.333918
-7.472104	0.707038	1.665000	0.004700	0.334281
-8.369155	0.790405	1.670000	0.004869	0.333878
-7.537805	0.695304	1.675000	0.004712	0.334163
-8.340748	0.762835	1.680000	0.004864	0.333767
-7.882972	0.707011	1.685000	0.004778	0.333907
-8.198409	0.802408	1.690000	0.004838	0.334088
-7.902482	0.693159	1.695000	0.004782	0.333820
-8.225985	0.841489	1.700000	0.004843	0.334253
-7.853155	0.656367	1.705000	0.004773	0.333683
-8.228288	0.743520	1.710000	0.004844	0.333770
-8.357766	0.766800	1.715000	0.004868	0.333766
-8.190477	0.735565	1.720000	0.004837	0.333764
-8.173277	0.733542	1.725000	0.004834	0.333769
-8.417099	0.779658	1.730000	0.004880	0.333774
-8.095859	0.789601	1.735000	0.004819	0.334112
-8.165696	0.703808	1.740000	0.004833	0.333628
-8.173027	0.730407	1.745000	0.004834	0.333751
-8.614125	0.786826	1.750000	0.004918	0.333628
-8.216406	0.735273	1.755000	0.004843	0.333734
-8.364183	0.754946	1.760000	0.004871	0.333697
-8.617633	0.786922	1.765000	0.004919	0.333623
-8.307307	0.755503	1.770000	0.004860	0.333749
-8.489375	0.765794	1.775000	0.004895	0.333634
-8.422222	0.737623	1.780000	0.004882	0.333556
-8.455947	0.743491	1.785000	0.004889	0.333554
-8.643927	0.777858	1.790000	0.004925	0.333552
-8.558552	0.762134	1.795000	0.004909	0.333551
-8.516474	0.755557	1.800000	0.004901	0.333556
-8.469346	0.747308	1.805000	0.004892	0.333558
-8.557604	0.712263	1.810000	0.004909	0.333306
-8.728624	0.733000	1.815000	0.004941	0.333252
-8.682620	0.724409	1.820000	0.004933	0.333251
-8.833211	0.761375	1.825000	0.004961	0.333295
-8.602859	0.759774	1.830000	0.004918	0.333495
-8.830425	0.752383	1.835000	0.004961	0.333252
-8.758405	0.738421	1.840000	0.004948	0.333248
-8.897320	0.764494	1.845000	0.004974	0.333249
-8.818053	0.749226	1.850000	0.004959	0.333246
-8.961822	0.775949	1.855000	0.004987	0.333246
-8.908649	0.766425	1.860000	0.004977	0.333247
-8.910025	0.798905	1.865000	0.004977	0.333404
-8.728767	0.734143	1.870000	0.004943	0.333250
-8.928696	0.771284	1.875000	0.004981	0.333250
-8.922750	0.730584	1.880000	0.004980	0.333055
-8.975126	0.762167	1.885000	0.004990	0.333162
-9.185344	0.766463	1.890000	0.005030	0.332992
-8.805379	0.721643	1.895000	0.004958	0.333116
-9.157132	0.761297	1.900000	0.005025	0.332991
-9.179160	0.765872	1.905000	0.005029	0.332993
-9.251215	0.779452	1.910000	0.005043	0.332994
-9.228969	0.774631	1.915000	0.005039	0.332989
-9.081366	0.767644	1.920000	0.005011	0.333088
-9.193928	0.768021	1.925000	0.005032	0.332987
-9.200213	0.770112	1.930000	0.005034	0.332991
-9.195898	0.768883	1.935000	0.005033	0.332988
-9.217614	0.729680	1.940000	0.005037	0.332775
-9.466362	0.809428	1.945000	0.005084	0.332941
-9.290597	0.769692	1.950000	0.005051	0.332905
-9.360202	0.800428	1.955000	0.005065	0.332992
-9.419069	0.749688	1.960000	0.005076	0.332688
-9.530756	0.829041	1.965000	0.005097	0.332976
-9.379258	0.804667	1.970000	0.005069	0.332993
-9.297027	0.754571	1.975000	0.005053	0.332821
-9.574937	0.771399	1.980000	0.005106	0.332651
-9.435398	0.746443	1.985000	0.005080	0.332654
-9.418652	0.742904	1.990000	0.005077	0.332651
-9.518759	0.758935	1.995000	0.005096	0.332639
-9.614034	0.777616	2.000000	0.005114	0.332643

-9.527068	0.762596	2.009997	0.005098	0.332647
-9.496744	0.757636	2.019994	0.005092	0.332649
-9.432052	0.771287	2.029990	0.005080	0.332773
-9.340304	0.764888	2.039987	0.005063	0.332824
-9.326080	0.776648	2.049984	0.005061	0.332893
-9.317365	0.782976	2.059981	0.005060	0.332931
-9.185220	0.771465	2.069978	0.005035	0.332993
-9.120948	0.754915	2.079974	0.005023	0.332968
-9.221601	0.779288	2.089971	0.005042	0.332996
-9.154197	0.789966	2.099968	0.005030	0.333108
-8.998796	0.769237	2.109965	0.005001	0.333145
-8.991133	0.766167	2.119962	0.004999	0.333136
-8.899247	0.773721	2.129958	0.004982	0.333255
-8.943527	0.781494	2.139955	0.004991	0.333252
-8.723130	0.763657	2.149952	0.004950	0.333362
-8.841457	0.770566	2.159949	0.004972	0.333288
-8.631256	0.735101	2.169946	0.004933	0.333303
-8.756449	0.769144	2.179942	0.004957	0.333355
-8.496848	0.749496	2.189939	0.004908	0.333493
-8.607417	0.764584	2.199936	0.004929	0.333465
-8.488620	0.756522	2.209933	0.004907	0.333532
-8.575532	0.760130	2.219930	0.004924	0.333469
-8.483575	0.761426	2.229926	0.004907	0.333558
-8.373964	0.784452	2.239923	0.004886	0.333768
-8.316247	0.774368	2.249920	0.004875	0.333770
-8.250906	0.763810	2.259917	0.004863	0.333776
-8.282185	0.769326	2.269914	0.004870	0.333773
-8.149240	0.746189	2.279910	0.004845	0.333779
-7.940577	0.755408	2.289907	0.004806	0.334011
-8.168077	0.738071	2.299904	0.004849	0.333719
-7.927900	0.753628	2.309901	0.004804	0.334011
-8.018084	0.759126	2.319898	0.004821	0.333955
-7.807957	0.746351	2.329894	0.004782	0.334081
-8.031462	0.783501	2.339891	0.004824	0.334060
-7.836000	0.755579	2.349888	0.004787	0.334099
-7.798787	0.757245	2.359885	0.004781	0.334139
-7.735766	0.746498	2.369882	0.004769	0.334142
-7.662596	0.758033	2.379878	0.004755	0.334263
-7.583110	0.747098	2.389875	0.004741	0.334280
-7.547605	0.740628	2.399872	0.004734	0.334279
-7.390539	0.751807	2.409869	0.004705	0.334474
-7.389222	0.751832	2.419866	0.004705	0.334474
-7.482053	0.741637	2.429862	0.004723	0.334339
-7.356461	0.746147	2.439859	0.004699	0.334474
-7.370791	0.749352	2.449856	0.004702	0.334475
-7.232605	0.764024	2.459853	0.004676	0.334670
-7.250978	0.769282	2.469850	0.004680	0.334678
-7.097743	0.735274	2.479846	0.004651	0.334648
-7.193999	0.746253	2.489843	0.004670	0.334614
-7.028177	0.745851	2.499840	0.004639	0.334760
-7.072144	0.754195	2.509837	0.004647	0.334760
-7.006767	0.745270	2.519834	0.004635	0.334774
-6.893475	0.746749	2.529830	0.004614	0.334882
-6.865513	0.784214	2.539827	0.004609	0.335089
-6.806886	0.773748	2.549824	0.004598	0.335089
-6.759909	0.766193	2.559821	0.004590	0.335093
-6.812687	0.776139	2.569818	0.004600	0.335093
-6.728813	0.770698	2.579814	0.004584	0.335141
-6.574116	0.766497	2.589811	0.004555	0.335258
-6.502704	0.738147	2.599808	0.004542	0.335183
-6.561116	0.780073	2.609805	0.004554	0.335333
-6.412402	0.752642	2.619802	0.004526	0.335332
-6.421279	0.754063	2.629798	0.004528	0.335330
-6.446796	0.759241	2.639795	0.004533	0.335331
-6.296976	0.787943	2.649792	0.004505	0.335604
-6.329609	0.788536	2.659789	0.004511	0.335576
-6.191526	0.783154	2.669786	0.004485	0.335673
-6.091648	0.758869	2.679782	0.004467	0.335643
-6.183000	0.750096	2.689779	0.004484	0.335517
-6.093308	0.766080	2.699776	0.004468	0.335674
-5.924757	0.753684	2.709773	0.004436	0.335764
-5.902985	0.732880	2.719770	0.004432	0.335681
-5.977169	0.746299	2.729766	0.004446	0.335678
-5.948300	0.785621	2.739763	0.004441	0.335894
-5.740186	0.757416	2.749760	0.004402	0.335943
-5.891020	0.767597	2.759757	0.004431	0.335855
-5.726455	0.791188	2.769754	0.004400	0.336117
-5.693183	0.780848	2.779750	0.004394	0.336095
-5.544064	0.738894	2.789747	0.004366	0.336023
-5.493661	0.754788	2.799744	0.004357	0.336145
-5.572883	0.779002	2.809741	0.004372	0.336190
-5.506954	0.766561	2.819738	0.004360	0.336187
-5.430620	0.766571	2.829734	0.004346	0.336255
-5.347570	0.751232	2.839731	0.004330	0.336253
-5.437810	0.786962	2.849728	0.004348	0.336345
-5.336477	0.795783	2.859725	0.004329	0.336477
-5.132655	0.801233	2.869722	0.004291	0.336685
-5.241027	0.790791	2.879718	0.004311	0.336536
-5.039227	0.763779	2.889715	0.004273	0.336584
-5.001229	0.777575	2.899712	0.004267	0.336684
-5.087382	0.817481	2.909709	0.004283	0.336799
-5.038877	0.816982	2.919706	0.004274	0.336839
-4.932856	0.805774	2.929702	0.004254	0.336878
-4.871054	0.808849	2.939699	0.004243	0.336947
-4.774310	0.782499	2.949696	0.004225	0.336905
-4.815029	0.812585	2.959693	0.004233	0.337013
-4.615663	0.779674	2.969690	0.004196	0.337031
-4.742686	0.820569	2.979686	0.004220	0.337114
-4.638893	0.829193	2.989683	0.004200	0.337247
-4.360468	0.750176	2.999680	0.004148	0.337112
-4.576743	0.760839	3.009677	0.004189	0.336969
-4.442651	0.767351	3.019674	0.004164	0.337119
-4.546215	0.795242	3.029670	0.004184	0.337160
-4.261526	0.800058	3.039667	0.004131	0.337437
-4.267529	0.734843	3.049664	0.004132	0.337114
-4.241523	0.763104	3.059661	0.004127	0.337273
-4.312621	0.787344	3.069658	0.004141	0.337326
-4.065231	0.766158	3.079654	0.004095	0.337443
-4.132698	0.778096	3.089651	0.004108	0.337439
-4.061429	0.765834	3.099648	0.004094	0.337442
-4.044856	0.763115	3.109645	0.004092	0.337443
-4.014826	0.779786	3.119642	0.004086	0.337549
-4.000542	0.804439	3.129638	0.004084	0.337680
-3.810222	0.770377	3.139635	0.004048	0.337684
-3.869215	0.815807	3.149632	0.004059	0.337849
-3.695827	0.767978	3.159629	0.004027	0.337772
-3.719550	0.805558	3.169626	0.004032	0.337931
-3.679185	0.787575	3.179622	0.004024	0.337879
-3.555666	0.754733	3.189619	0.004001	0.337829
-3.523576	0.788310	3.199616	0.003995	0.338019
-3.573324	0.768232	3.209613	0.004005	0.337876
-3.444744	0.774933	3.219610	0.003981	0.338022
-3.418669	0.770295	3.229606	0.003976	0.338021
-3.420245	0.771096	3.239603	0.003977	0.338022
-3.308517	0.803464	3.249600	0.003956	0.338277
-3.243657	0.792128	3.259597	0.003944	0.338279
-3.162410	0.777302	3.269594	0.003929	0.338278
-3.159040	0.752905	3.279590	0.003929	0.338162
-3.203647	0.785348	3.289587	0.003937	0.338278
-3.062971	0.776706	3.299584	0.003911	0.338360
-3.047535	0.783494	3.309581	0.003908	0.338406
-2.968217	0.805901	3.319578	0.003894	0.338583
-2.911335	0.795997	3.329574	0.003883	0.338585
