Fri May 20 15:19:59 2011

Number of Points = 8599
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.512133	0.418539	0.555000	0.003942	0.336452
-2.266337	0.398721	0.560000	0.003895	0.336576
-2.618623	0.465014	0.565000	0.003962	0.336581
-2.215864	0.389273	0.570000	0.003886	0.336573
-2.585179	0.448439	0.575000	0.003956	0.336529
-2.487904	0.410098	0.580000	0.003938	0.336429
-2.211189	0.393064	0.585000	0.003886	0.336594
-2.518446	0.407253	0.590000	0.003944	0.336386
-2.564207	0.424406	0.595000	0.003953	0.336428
-2.619301	0.434907	0.600000	0.003963	0.336429
-2.632677	0.437145	0.605000	0.003966	0.336427
-2.566709	0.425212	0.610000	0.003954	0.336427
-2.562660	0.395316	0.615000	0.003953	0.336285
-2.764654	0.415994	0.620000	0.003992	0.336203
-2.774104	0.453218	0.625000	0.003994	0.336375
-2.615005	0.399952	0.630000	0.003964	0.336258
-2.841279	0.431561	0.635000	0.004007	0.336208
-2.816893	0.427560	0.640000	0.004002	0.336210
-2.699300	0.405042	0.645000	0.003980	0.336205
-2.840941	0.432260	0.650000	0.004007	0.336209
-2.778498	0.420660	0.655000	0.003995	0.336208
-2.936938	0.449944	0.660000	0.004025	0.336208
-2.762668	0.417719	0.665000	0.003993	0.336206
-2.874023	0.438777	0.670000	0.004014	0.336208
-2.821749	0.371208	0.675000	0.004004	0.335926
-3.158135	0.446798	0.680000	0.004068	0.335991
-2.808326	0.372636	0.685000	0.004002	0.335943
-3.143277	0.444269	0.690000	0.004065	0.335990
-2.825551	0.366147	0.695000	0.004006	0.335894
-2.994724	0.392470	0.700000	0.004038	0.335870
-3.361928	0.433515	0.705000	0.004107	0.335739
-2.917569	0.382250	0.710000	0.004023	0.335888
-3.290699	0.440028	0.715000	0.004094	0.335833
-3.034783	0.377404	0.720000	0.004046	0.335757
-3.187164	0.377411	0.725000	0.004075	0.335620
-3.357438	0.408844	0.730000	0.004107	0.335619
-3.150329	0.417610	0.735000	0.004068	0.335847
-3.329836	0.405015	0.740000	0.004102	0.335624
-3.222954	0.385245	0.745000	0.004082	0.335623
-3.388086	0.415480	0.750000	0.004114	0.335621
-3.296746	0.399808	0.755000	0.004097	0.335626
-3.361406	0.411955	0.760000	0.004109	0.335626
-3.396285	0.417370	0.765000	0.004116	0.335620
-3.361234	0.412236	0.770000	0.004109	0.335626
-3.315138	0.365855	0.775000	0.004101	0.335440
-3.794419	0.465023	0.780000	0.004192	0.335492
-3.320968	0.400122	0.785000	0.004102	0.335601
-3.445575	0.378524	0.790000	0.004126	0.335383
-3.727199	0.421294	0.795000	0.004179	0.335337
-3.381098	0.396788	0.800000	0.004114	0.335528
-3.811355	0.427461	0.805000	0.004196	0.335290
-3.357170	0.372099	0.810000	0.004110	0.335428
-3.746436	0.413459	0.815000	0.004184	0.335278
-3.675613	0.400501	0.820000	0.004170	0.335278
-3.779411	0.420500	0.825000	0.004190	0.335281
-3.745876	0.414236	0.830000	0.004184	0.335280
-3.532990	0.375215	0.835000	0.004144	0.335281
-3.655771	0.358413	0.840000	0.004167	0.335087
-4.053495	0.439689	0.845000	0.004243	0.335125
-3.735338	0.396543	0.850000	0.004183	0.335200
-3.881692	0.428362	0.855000	0.004211	0.335223
-3.655199	0.352781	0.860000	0.004168	0.335057
-4.162465	0.453789	0.865000	0.004264	0.335093
-3.863698	0.400878	0.870000	0.004208	0.335103
-4.107191	0.447603	0.875000	0.004254	0.335111
-3.603144	0.357851	0.880000	0.004159	0.335126
-4.125253	0.436247	0.885000	0.004258	0.335037
-3.983351	0.409793	0.890000	0.004231	0.335035
-3.998072	0.413188	0.895000	0.004234	0.335038
-4.111682	0.433747	0.900000	0.004255	0.335035
-4.135576	0.426258	0.905000	0.004260	0.334976
-4.072156	0.428547	0.910000	0.004248	0.335044
-4.296552	0.420283	0.915000	0.004291	0.334800
-4.069889	0.426607	0.920000	0.004248	0.335035
-4.396353	0.435778	0.925000	0.004310	0.334785
-4.005253	0.407613	0.930000	0.004236	0.334999
-4.420113	0.444597	0.935000	0.004315	0.334805
-4.038506	0.377983	0.940000	0.004243	0.334823
-4.494386	0.446763	0.945000	0.004329	0.334747
-4.407400	0.423967	0.950000	0.004313	0.334713
-4.034633	0.397929	0.955000	0.004243	0.334921
-4.512502	0.439579	0.960000	0.004333	0.334693
-4.235895	0.389697	0.965000	0.004281	0.334698
-4.448850	0.430388	0.970000	0.004322	0.334704
-4.655972	0.444878	0.975000	0.004361	0.334587
-4.319886	0.407151	0.980000	0.004297	0.334705
-4.491599	0.438787	0.985000	0.004330	0.334704
-4.675353	0.426731	0.990000	0.004365	0.334479
-4.524929	0.444742	0.995000	0.004337	0.334702
-4.612411	0.461416	1.000000	0.004353	0.334703
-4.345541	0.369014	1.005000	0.004303	0.334492
-4.795489	0.444785	1.010000	0.004388	0.334455
-4.733326	0.426058	1.015000	0.004377	0.334419
-4.510147	0.428697	1.020000	0.004335	0.334633
-4.761593	0.431461	1.025000	0.004382	0.334419
-4.710772	0.422151	1.030000	0.004373	0.334418
-4.630744	0.408795	1.035000	0.004358	0.334424
-4.785337	0.343411	1.040000	0.004388	0.333964
-4.900382	0.457513	1.045000	0.004409	0.334418
-4.748943	0.339680	1.050000	0.004381	0.333977
-4.964460	0.469566	1.055000	0.004422	0.334417
-5.087996	0.431486	1.060000	0.004445	0.334119
-4.580487	0.421470	1.065000	0.004350	0.334527
-5.226098	0.415053	1.070000	0.004472	0.333912
-4.518793	0.360568	1.075000	0.004338	0.334283
-5.547253	0.488730	1.080000	0.004533	0.333981
-4.529312	0.352117	1.085000	0.004341	0.334231
-5.607440	0.534517	1.090000	0.004545	0.334149
-4.545143	0.326876	1.095000	0.004344	0.334092
-5.361130	0.502069	1.100000	0.004498	0.334211
-4.790161	0.330745	1.105000	0.004391	0.333887
-5.058576	0.406941	1.110000	0.004441	0.334017
-5.454023	0.401464	1.115000	0.004516	0.333632
-4.773596	0.370100	1.120000	0.004388	0.334093
-5.734655	0.461815	1.125000	0.004570	0.333672
-4.582656	0.311569	1.130000	0.004352	0.333977
-5.885643	0.502958	1.135000	0.004599	0.333736
-4.853520	0.303998	1.140000	0.004404	0.333694
-5.553279	0.435631	1.145000	0.004536	0.333705
-5.411368	0.414061	1.150000	0.004509	0.333727
-5.217828	0.377940	1.155000	0.004473	0.333724
-5.400229	0.412156	1.160000	0.004508	0.333726
-5.394692	0.411320	1.165000	0.004507	0.333726
-5.212125	0.349540	1.170000	0.004472	0.333588
-5.613240	0.407877	1.175000	0.004548	0.333510
-5.458607	0.379010	1.180000	0.004519	0.333508
-5.491088	0.384870	1.185000	0.004526	0.333506
-5.555322	0.397551	1.190000	0.004538	0.333509
-5.710140	0.432020	1.195000	0.004567	0.333538
-5.341388	0.369800	1.200000	0.004498	0.333565
-5.784564	0.441292	1.205000	0.004582	0.333514
-5.559590	0.400036	1.210000	0.004539	0.333515
-5.490811	0.387197	1.215000	0.004527	0.333513
-5.824194	0.448347	1.220000	0.004590	0.333511
-5.643033	0.415518	1.225000	0.004556	0.333513
-5.573302	0.384711	1.230000	0.004543	0.333424
-6.012239	0.435560	1.235000	0.004626	0.333275
-5.647430	0.416786	1.240000	0.004557	0.333513
-5.880769	0.403246	1.245000	0.004601	0.333234
-5.737479	0.430224	1.250000	0.004574	0.333495
-5.885490	0.398609	1.255000	0.004603	0.333206
-5.846087	0.392484	1.260000	0.004595	0.333210
-5.910893	0.403457	1.265000	0.004608	0.333205
-5.840055	0.390603	1.270000	0.004594	0.333205
-5.980196	0.416492	1.275000	0.004621	0.333204
-5.973888	0.415618	1.280000	0.004620	0.333205
-5.940361	0.410061	1.285000	0.004614	0.333207
-6.148329	0.448359	1.290000	0.004653	0.333206
-5.909192	0.401511	1.295000	0.004608	0.333192
-6.132884	0.391974	1.300000	0.004651	0.332942
-6.155001	0.439321	1.305000	0.004655	0.333153
-6.108141	0.407755	1.310000	0.004646	0.333040
-6.094590	0.397866	1.315000	0.004644	0.333003
-6.209629	0.408457	1.320000	0.004666	0.332950
-6.052573	0.379139	1.325000	0.004636	0.332948
-6.401612	0.443984	1.330000	0.004703	0.332949
-6.122753	0.392240	1.335000	0.004650	0.332947
-6.233246	0.412899	1.340000	0.004671	0.332947
-6.426420	0.448019	1.345000	0.004708	0.332944
-6.446484	0.451754	1.350000	0.004712	0.332943
-6.321693	0.429512	1.355000	0.004688	0.332946
-6.385270	0.442715	1.360000	0.004700	0.332953
-6.304907	0.428058	1.365000	0.004685	0.332953
-6.388616	0.391356	1.370000	0.004701	0.332696
-6.588315	0.471452	1.375000	0.004739	0.332908
-6.333362	0.378385	1.380000	0.004691	0.332681
-6.393876	0.402888	1.385000	0.004703	0.332745
-6.574609	0.408073	1.390000	0.004737	0.332606
-6.485565	0.391652	1.395000	0.004721	0.332606
-6.560484	0.406010	1.400000	0.004735	0.332607
-6.662684	0.425209	1.405000	0.004754	0.332608
-6.581372	0.410417	1.410000	0.004739	0.332608
-6.686436	0.430026	1.415000	0.004759	0.332609
-6.655603	0.421922	1.420000	0.004754	0.332596
-6.739811	0.395295	1.425000	0.004770	0.332388
-6.615154	0.405740	1.430000	0.004746	0.332552
-6.873884	0.417320	1.435000	0.004795	0.332373
-6.655759	0.377875	1.440000	0.004754	0.332376
-7.035312	0.465701	1.445000	0.004826	0.332463
-6.696919	0.396191	1.450000	0.004762	0.332427
-6.799193	0.403791	1.455000	0.004782	0.332371
-6.822921	0.409325	1.460000	0.004787	0.332376
-6.801834	0.361961	1.465000	0.004783	0.332161
-6.997791	0.431986	1.470000	0.004820	0.332327
-7.008872	0.386960	1.475000	0.004822	0.332095
-6.869214	0.411137	1.480000	0.004796	0.332340
-7.293343	0.451499	1.485000	0.004876	0.332152
-6.714773	0.369304	1.490000	0.004767	0.332273
-7.407839	0.478815	1.495000	0.004898	0.332181
-6.857885	0.386256	1.500000	0.004794	0.332224
-7.353538	0.483614	1.505000	0.004888	0.332253
-6.876799	0.378846	1.510000	0.004798	0.332169
-7.424255	0.499662	1.515000	0.004902	0.332266
-7.018511	0.406838	1.520000	0.004825	0.332177
-7.074303	0.392583	1.525000	0.004836	0.332055
-7.287871	0.432135	1.530000	0.004877	0.332055
-7.124939	0.401871	1.535000	0.004846	0.332053
-7.179332	0.367324	1.540000	0.004857	0.331833
-7.564783	0.468109	1.545000	0.004930	0.331978
-7.193379	0.390012	1.550000	0.004860	0.331930
-7.362723	0.429909	1.555000	0.004892	0.331972
-7.402954	0.397612	1.560000	0.004899	0.331775
-7.397291	0.437951	1.565000	0.004899	0.331979
-7.357241	0.389621	1.570000	0.004891	0.331776
-7.500048	0.415221	1.575000	0.004918	0.331772
-7.623149	0.439522	1.580000	0.004942	0.331779
-7.466252	0.410562	1.585000	0.004912	0.331778
-7.508147	0.417160	1.590000	0.004920	0.331771
-7.511005	0.417522	1.595000	0.004921	0.331770
-7.578254	0.430871	1.600000	0.004934	0.331774
-7.479645	0.412074	1.605000	0.004915	0.331770
-7.716625	0.399970	1.610000	0.004960	0.331494
-7.699626	0.452942	1.615000	0.004957	0.331770
-7.645010	0.388388	1.620000	0.004947	0.331500
-7.527257	0.400496	1.625000	0.004925	0.331666
-8.030854	0.444181	1.630000	0.005021	0.331422
-7.464300	0.381344	1.635000	0.004914	0.331628
-8.114810	0.479220	1.640000	0.005037	0.331517
-7.506564	0.364308	1.645000	0.004922	0.331504
-8.173924	0.511412	1.650000	0.005048	0.331621
-7.649458	0.388628	1.655000	0.004949	0.331492
-7.789502	0.398190	1.660000	0.004976	0.331411
-7.983852	0.434077	1.665000	0.005013	0.331410
-7.783559	0.397545	1.670000	0.004975	0.331411
-7.882847	0.410695	1.675000	0.004994	0.331385
-8.142744	0.421838	1.680000	0.005043	0.331202
-7.835847	0.387410	1.685000	0.004985	0.331311
-8.190325	0.426095	1.690000	0.005053	0.331179
-8.089845	0.408107	1.695000	0.005034	0.331181
-8.001135	0.421302	1.700000	0.005017	0.331326
-8.165082	0.423195	1.705000	0.005048	0.331185
-7.984668	0.389878	1.710000	0.005014	0.331184
-8.180797	0.426805	1.715000	0.005052	0.331187
-8.243168	0.438553	1.720000	0.005064	0.331187
-8.182205	0.427134	1.725000	0.005052	0.331186
-8.217552	0.433885	1.730000	0.005059	0.331186
-8.319187	0.454075	1.735000	0.005078	0.331192
-8.207786	0.433420	1.740000	0.005058	0.331191
-8.217868	0.393009	1.745000	0.005060	0.330981
-8.447918	0.412608	1.750000	0.005103	0.330868
-8.308971	0.387807	1.755000	0.005077	0.330871
-8.411825	0.407909	1.760000	0.005097	0.330876
-8.447403	0.443301	1.765000	0.005104	0.331017
-8.301971	0.388006	1.770000	0.005076	0.330876
-8.455387	0.416869	1.775000	0.005106	0.330878
-8.420772	0.409686	1.780000	0.005099	0.330873
-8.405144	0.374420	1.785000	0.005096	0.330712
-8.803063	0.467926	1.790000	0.005172	0.330811
-8.560689	0.435720	1.795000	0.005126	0.330872
-8.352345	0.384930	1.800000	0.005087	0.330810
-8.718680	0.431038	1.805000	0.005156	0.330703
-8.549308	0.380727	1.810000	0.005124	0.330608
-8.567028	0.384670	1.815000	0.005128	0.330611
-8.799327	0.427508	1.820000	0.005172	0.330609
-8.680749	0.405607	1.825000	0.005150	0.330609
-8.822505	0.431158	1.830000	0.005177	0.330605
-8.816194	0.430424	1.835000	0.005176	0.330606
-8.788600	0.426585	1.840000	0.005171	0.330612
-8.791621	0.427321	1.845000	0.005171	0.330612
-8.896039	0.445605	1.850000	0.005191	0.330606
-8.727663	0.414684	1.855000	0.005160	0.330606
-8.743485	0.414292	1.860000	0.005163	0.330589
-8.929152	0.383927	1.865000	0.005198	0.330268
-8.928188	0.430860	1.870000	0.005198	0.330501
-8.927735	0.382868	1.875000	0.005198	0.330263
-9.130303	0.420116	1.880000	0.005237	0.330261
-9.211307	0.487015	1.885000	0.005252	0.330517
-8.889153	0.404810	1.890000	0.005191	0.330404
-9.157938	0.487506	1.895000	0.005242	0.330567
-9.049021	0.417644	1.900000	0.005222	0.330320
-8.953896	0.409035	1.905000	0.005204	0.330364
-9.493181	0.513558	1.910000	0.005306	0.330387
-8.812130	0.395415	1.915000	0.005178	0.330424
-9.308025	0.453703	1.920000	0.005272	0.330259
-9.239318	0.442191	1.925000	0.005259	0.330264
-9.222549	0.439262	1.930000	0.005256	0.330264
-9.360665	0.464938	1.935000	0.005282	0.330264
-9.356005	0.464177	1.940000	0.005281	0.330264
-9.158690	0.428055	1.945000	0.005244	0.330264
-9.305921	0.455154	1.950000	0.005272	0.330263
-9.146275	0.413936	1.955000	0.005242	0.330204
-9.418226	0.427641	1.960000	0.005294	0.330022
-9.445986	0.432928	1.965000	0.005299	0.330023
-9.436627	0.431572	1.970000	0.005297	0.330024
-9.346161	0.414805	1.975000	0.005281	0.330022
-9.418569	0.428418	1.980000	0.005294	0.330023
-9.503247	0.444261	1.985000	0.005311	0.330023
-9.555763	0.393869	1.990000	0.005321	0.329724
-9.727868	0.480325	1.995000	0.005353	0.329995
-9.551503	0.452909	2.000000	0.005320	0.330019

-9.474236	0.439436	2.009997	0.005306	0.330022
-9.470228	0.438422	2.019994	0.005305	0.330019
-9.468619	0.438742	2.029990	0.005305	0.330020
-9.416432	0.454873	2.039987	0.005296	0.330146
-9.309624	0.433031	2.049984	0.005276	0.330134
-9.146169	0.408293	2.059981	0.005245	0.330160
-9.317085	0.441126	2.069978	0.005278	0.330164
-9.302779	0.458406	2.079974	0.005276	0.330262
-9.044210	0.435635	2.089971	0.005227	0.330384
-9.191864	0.465765	2.099968	0.005255	0.330396
-8.940751	0.438264	2.109965	0.005208	0.330488
-8.996429	0.446385	2.119962	0.005219	0.330476
-8.845704	0.422217	2.129958	0.005191	0.330492
-8.922410	0.459333	2.139955	0.005206	0.330604
-8.946026	0.448733	2.149952	0.005211	0.330529
-8.663563	0.434266	2.159949	0.005157	0.330713
-8.671473	0.434206	2.169946	0.005159	0.330704
-8.608788	0.419111	2.179942	0.005148	0.330685
-8.702306	0.441588	2.189939	0.005166	0.330710
-8.676632	0.467222	2.199936	0.005161	0.330858
-8.449993	0.428910	2.209933	0.005119	0.330874
-8.439742	0.426904	2.219930	0.005117	0.330872
-8.471987	0.433589	2.229926	0.005123	0.330874
-8.368966	0.446493	2.239923	0.005104	0.331030
-8.299641	0.412912	2.249920	0.005092	0.330926
-8.220233	0.423911	2.259917	0.005077	0.331051
-8.305932	0.456715	2.269914	0.005093	0.331133
-8.270563	0.439834	2.279910	0.005087	0.331081
-7.975886	0.405771	2.289907	0.005032	0.331180
-8.056230	0.421755	2.299904	0.005047	0.331184
-8.131775	0.435864	2.309901	0.005062	0.331183
-7.979677	0.423438	2.319898	0.005033	0.331259
-7.873313	0.419486	2.329894	0.005013	0.331334
-7.887742	0.437029	2.339891	0.005017	0.331406
-7.827354	0.426322	2.349888	0.005005	0.331407
-7.802612	0.422816	2.359885	0.005001	0.331411
-7.756658	0.444679	2.369882	0.004993	0.331559
-7.662313	0.430111	2.379878	0.004975	0.331571
-7.660076	0.442658	2.389875	0.004975	0.331634
-7.579650	0.421991	2.399872	0.004960	0.331603
-7.459560	0.400116	2.409869	0.004938	0.331603
-7.457934	0.434271	2.419866	0.004938	0.331771
-7.308643	0.407464	2.429862	0.004910	0.331774
-7.468120	0.437670	2.439859	0.004940	0.331776
-7.348555	0.415436	2.449856	0.004918	0.331773
-7.294109	0.423610	2.459853	0.004908	0.331862
-7.117392	0.395183	2.469850	0.004875	0.331881
-7.173329	0.403277	2.479846	0.004886	0.331868
-7.226906	0.435677	2.489843	0.004896	0.331978
-7.135255	0.447776	2.499840	0.004879	0.332119
-6.973700	0.431040	2.509837	0.004849	0.332182
-6.900599	0.392554	2.519834	0.004836	0.332057
-6.908336	0.393919	2.529830	0.004838	0.332055
-6.863088	0.399652	2.539827	0.004829	0.332123
-6.843211	0.418903	2.549824	0.004826	0.332234
-6.808178	0.442576	2.559821	0.004820	0.332381
-6.701513	0.409777	2.569818	0.004800	0.332315
-6.574132	0.394060	2.579814	0.004776	0.332352
-6.715700	0.425730	2.589811	0.004803	0.332378
-6.639023	0.437949	2.599808	0.004789	0.332506
-6.467133	0.429515	2.609805	0.004757	0.332619
-6.436228	0.400171	2.619802	0.004751	0.332501
-6.459203	0.408389	2.629798	0.004756	0.332519
-6.301243	0.398695	2.639795	0.004726	0.332613
-6.319026	0.401906	2.649792	0.004730	0.332611
-6.334430	0.405182	2.659789	0.004733	0.332612
-6.161540	0.397644	2.669786	0.004701	0.332730
-6.217342	0.440329	2.679782	0.004712	0.332888
-6.201193	0.419097	2.689779	0.004709	0.332796
-6.028716	0.419896	2.699776	0.004677	0.332955
-6.022528	0.419484	2.709773	0.004676	0.332957
-6.009779	0.422903	2.719770	0.004674	0.332984
-5.924930	0.429801	2.729766	0.004658	0.333093
-5.840937	0.411076	2.739763	0.004642	0.333076
-5.848691	0.426572	2.749760	0.004644	0.333143
-5.621690	0.399827	2.759757	0.004602	0.333216
-5.716796	0.406801	2.769754	0.004620	0.333163
-5.784365	0.430507	2.779750	0.004633	0.333216
-5.627502	0.427963	2.789747	0.004604	0.333344
-5.510530	0.382142	2.799744	0.004582	0.333224
-5.476137	0.415388	2.809741	0.004576	0.333416
-5.484769	0.407511	2.819738	0.004578	0.333368
-5.543624	0.448422	2.829734	0.004589	0.333514
-5.344586	0.413516	2.839731	0.004552	0.333522
-5.331277	0.413820	2.849728	0.004550	0.333534
-5.238866	0.419201	2.859725	0.004532	0.333642
-5.243055	0.428301	2.869722	0.004534	0.333681
-5.182014	0.429093	2.879718	0.004522	0.333739
-5.060775	0.392987	2.889715	0.004500	0.333670
-5.122304	0.418060	2.899712	0.004512	0.333736
-4.787794	0.406401	2.909709	0.004449	0.333979
-5.006057	0.432401	2.919706	0.004490	0.333908
-4.998126	0.456175	2.929702	0.004489	0.334030
-4.925241	0.454881	2.939699	0.004476	0.334088
-4.801547	0.420806	2.949696	0.004453	0.334031
-4.783840	0.429857	2.959693	0.004450	0.334090
-4.656270	0.443530	2.969690	0.004426	0.334271
-4.781450	0.430678	2.979686	0.004450	0.334093
-4.662581	0.432582	2.989683	0.004428	0.334208
-4.469211	0.411958	2.999680	0.004391	0.334280
-4.398175	0.402462	3.009677	0.004378	0.334297
-4.203379	0.358677	3.019674	0.004342	0.334257
-4.522737	0.426769	3.029670	0.004403	0.334300
-4.426191	0.435809	3.039667	0.004385	0.334430
-4.275369	0.408046	3.049664	0.004356	0.334429
-4.300210	0.412562	3.059661	0.004361	0.334427
-4.130057	0.404815	3.069658	0.004330	0.334541
-4.352611	0.442337	3.079654	0.004372	0.334522
-4.024241	0.421663	3.089651	0.004310	0.334715
-4.037544	0.417122	3.099648	0.004313	0.334680
-4.111575	0.438515	3.109645	0.004327	0.334716
-3.876036	0.416275	3.119642	0.004283	0.334818
-3.998951	0.428812	3.129638	0.004307	0.334767
-3.860275	0.423295	3.139635	0.004281	0.334863
-3.762532	0.411284	3.149632	0.004263	0.334891
-3.833201	0.439342	3.159629	0.004276	0.334963
-3.519156	0.392214	3.169626	0.004217	0.335014
-3.651860	0.400660	3.179622	0.004243	0.334935
-3.636512	0.413446	3.189619	0.004240	0.335009
-3.590586	0.385314	3.199616	0.004232	0.334912
-3.518218	0.399519	3.209613	0.004218	0.335045
-3.471295	0.411488	3.219610	0.004210	0.335144
-3.517853	0.435923	3.229606	0.004219	0.335220
-3.221445	0.393437	3.239603	0.004163	0.335278
-3.417181	0.411350	3.249600	0.004201	0.335187
-3.342933	0.434183	3.259597	0.004187	0.335364
-3.174910	0.414959	3.269594	0.004155	0.335420
-3.093159	0.387390	3.279590	0.004140	0.335357
-3.025599	0.383452	3.289587	0.004128	0.335398
-3.215791	0.420452	3.299584	0.004164	0.335405
-2.916065	0.412275	3.309581	0.004108	0.335633
-2.961600	0.420196	3.319578	0.004117	0.335630
-2.887640	0.407366	3.329574	0.004103	0.335632
