Fri May 20 14:51:51 2011

Number of Points = 8595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.918211	-0.739690	0.750000	0.004741	0.326785
-2.979034	-0.759641	0.755000	0.004752	0.326627
-2.999981	-0.785053	0.760000	0.004757	0.326480
-3.189369	-0.763728	0.765000	0.004793	0.326410
-3.222841	-0.758218	0.770000	0.004799	0.326406
-3.255090	-0.752053	0.775000	0.004806	0.326406
-3.223488	-0.756887	0.780000	0.004800	0.326410
-3.316045	-0.739525	0.785000	0.004817	0.326410
-3.301695	-0.742603	0.790000	0.004815	0.326407
-3.327121	-0.736985	0.795000	0.004820	0.326410
-3.406042	-0.722702	0.800000	0.004835	0.326408
-3.321783	-0.738216	0.805000	0.004819	0.326407
-3.357144	-0.730335	0.810000	0.004826	0.326413
-3.395168	-0.778826	0.815000	0.004834	0.326134
-3.393795	-0.786683	0.820000	0.004834	0.326094
-3.630252	-0.743317	0.825000	0.004879	0.326092
-3.474874	-0.761088	0.830000	0.004850	0.326145
-3.523958	-0.761859	0.835000	0.004859	0.326095
-3.656719	-0.736721	0.840000	0.004884	0.326097
-3.463645	-0.773784	0.845000	0.004848	0.326089
-3.634799	-0.742059	0.850000	0.004881	0.326088
-3.644245	-0.739520	0.855000	0.004883	0.326091
-3.490306	-0.767226	0.860000	0.004854	0.326094
-3.603964	-0.768070	0.865000	0.004875	0.325983
-3.888049	-0.731064	0.870000	0.004929	0.325905
-3.707085	-0.726446	0.875000	0.004895	0.326094
-3.663451	-0.764923	0.880000	0.004887	0.325941
-3.894433	-0.743773	0.885000	0.004931	0.325832
-3.726828	-0.740389	0.890000	0.004900	0.326003
-3.812394	-0.757146	0.895000	0.004916	0.325839
-3.968761	-0.729328	0.900000	0.004946	0.325832
-3.842796	-0.752433	0.905000	0.004922	0.325832
-3.988152	-0.724456	0.910000	0.004950	0.325837
-3.981635	-0.726876	0.915000	0.004949	0.325829
-3.919319	-0.738587	0.920000	0.004938	0.325827
-3.903246	-0.741114	0.925000	0.004935	0.325828
-3.719585	-0.791012	0.930000	0.004900	0.325747
-4.050292	-0.782631	0.935000	0.004963	0.325481
-4.148479	-0.763628	0.940000	0.004982	0.325485
-4.182858	-0.731124	0.945000	0.004988	0.325615
-3.979409	-0.762843	0.950000	0.004950	0.325643
-4.145208	-0.763095	0.955000	0.004982	0.325487
-4.168216	-0.758598	0.960000	0.004986	0.325487
-4.313593	-0.731103	0.965000	0.005014	0.325490
-4.182066	-0.755647	0.970000	0.004989	0.325487
-4.236585	-0.744950	0.975000	0.005000	0.325489
-4.180385	-0.756514	0.980000	0.004990	0.325482
-4.180719	-0.755500	0.985000	0.004990	0.325486
-4.264813	-0.757704	0.990000	0.005006	0.325396
-4.308406	-0.780597	0.995000	0.005014	0.325239
-4.270770	-0.785930	1.000000	0.005008	0.325246
-4.443881	-0.752958	1.005000	0.005040	0.325250
-4.543292	-0.735731	1.010000	0.005060	0.325244
-4.377554	-0.758577	1.015000	0.005028	0.325281
-4.537500	-0.735728	1.020000	0.005059	0.325247
-4.509584	-0.742095	1.025000	0.005054	0.325240
-4.508790	-0.741259	1.030000	0.005054	0.325243
-4.555324	-0.732379	1.035000	0.005063	0.325244
-4.478297	-0.746775	1.040000	0.005049	0.325242
-4.524881	-0.737389	1.045000	0.005058	0.325245
-4.501675	-0.740729	1.050000	0.005053	0.325248
-4.521901	-0.804035	1.055000	0.005057	0.324910
-4.723877	-0.765803	1.060000	0.005096	0.324914
-4.745173	-0.762420	1.065000	0.005100	0.324910
-4.696281	-0.770706	1.070000	0.005091	0.324913
-4.685147	-0.772163	1.075000	0.005089	0.324915
-4.728767	-0.764721	1.080000	0.005098	0.324910
