Wed Jun 29 17:13:40 2011

Number of Points = 8597
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.477710	0.028489	0.285000	0.002422	0.346661
-0.469507	-0.025357	0.290000	0.002420	0.346407
-0.557103	-0.040392	0.295000	0.002437	0.346255
-0.514691	-0.088681	0.300000	0.002429	0.346059
-0.690309	-0.117490	0.305000	0.002462	0.345761
-0.682272	-0.123476	0.310000	0.002461	0.345739
-0.761725	-0.157976	0.315000	0.002476	0.345500
-0.765478	-0.157223	0.320000	0.002476	0.345500
-0.807802	-0.209836	0.325000	0.002485	0.345205
-0.802938	-0.221431	0.330000	0.002484	0.345153
-0.713483	-0.274228	0.335000	0.002467	0.344976
-0.881764	-0.259165	0.340000	0.002499	0.344898
-0.798186	-0.339565	0.345000	0.002483	0.344581
-0.878227	-0.362312	0.350000	0.002498	0.344398
-1.006741	-0.359104	0.355000	0.002522	0.344298
-1.014270	-0.358893	0.360000	0.002524	0.344292
-0.886324	-0.470542	0.365000	0.002500	0.343861
-0.891330	-0.525080	0.370000	0.002501	0.343590
-1.076360	-0.512280	0.375000	0.002536	0.343485
-0.938366	-0.576305	0.380000	0.002510	0.343296
-0.980732	-0.607453	0.385000	0.002518	0.343105
-1.175067	-0.609237	0.390000	0.002555	0.342921
-1.005272	-0.659788	0.395000	0.002523	0.342826
-1.016187	-0.716738	0.400000	0.002525	0.342537
-1.102617	-0.739854	0.405000	0.002541	0.342345
-1.494403	-0.667418	0.410000	0.002615	0.342346
-1.466516	-0.673704	0.415000	0.002610	0.342340
-1.362401	-0.693160	0.420000	0.002590	0.342338
-1.218397	-0.761240	0.425000	0.002563	0.342134
-1.251393	-0.778742	0.430000	0.002569	0.342018
-1.251000	-0.832852	0.435000	0.002569	0.341752
-1.363790	-0.845083	0.440000	0.002591	0.341590
-1.371748	-0.887310	0.445000	0.002592	0.341374
-1.406421	-0.887441	0.450000	0.002599	0.341342
-1.503408	-0.908677	0.455000	0.002617	0.341149
-1.540164	-0.901688	0.460000	0.002624	0.341150
-1.571435	-0.902156	0.465000	0.002630	0.341119
-1.580951	-0.957116	0.470000	0.002632	0.340839
-1.618087	-0.950436	0.475000	0.002639	0.340838
-1.588581	-0.955489	0.480000	0.002634	0.340840
-1.513992	-1.019362	0.485000	0.002620	0.340593
-1.664780	-0.995526	0.490000	0.002648	0.340573
-1.680301	-1.055009	0.495000	0.002651	0.340265
-1.862972	-1.027796	0.500000	0.002686	0.340232
-1.734380	-1.051642	0.505000	0.002661	0.340232
-1.799176	-1.039467	0.510000	0.002674	0.340233
-1.827408	-1.068101	0.515000	0.002679	0.340065
-1.767040	-1.095020	0.520000	0.002668	0.339987
-1.907688	-1.069086	0.525000	0.002694	0.339987
-1.910289	-1.076406	0.530000	0.002695	0.339948
-1.973320	-1.123809	0.535000	0.002707	0.339656
-2.090026	-1.102707	0.540000	0.002729	0.339653
-2.043554	-1.111008	0.545000	0.002720	0.339655
-2.006760	-1.117967	0.550000	0.002713	0.339654
-2.084731	-1.103679	0.555000	0.002728	0.339653
-2.091458	-1.101038	0.560000	0.002729	0.339660
-2.109335	-1.097789	0.565000	0.002733	0.339659
-2.153521	-1.094668	0.570000	0.002741	0.339634
-2.149067	-1.146329	0.575000	0.002740	0.339382
-2.120917	-1.153938	0.580000	0.002735	0.339370
-2.267208	-1.126545	0.585000	0.002763	0.339372
-2.390388	-1.104292	0.590000	0.002786	0.339369
-2.375311	-1.107538	0.595000	0.002783	0.339367
-2.392938	-1.103670	0.600000	0.002787	0.339370
-2.449757	-1.087062	0.605000	0.002797	0.339400
-2.445288	-1.093480	0.610000	0.002797	0.339372
-2.517821	-1.024036	0.615000	0.002810	0.339650
-2.328734	-1.060675	0.620000	0.002775	0.339641
-2.393086	-1.103491	0.625000	0.002787	0.339370
-2.600086	-1.065567	0.630000	0.002826	0.339368
-2.634475	-1.011899	0.635000	0.002833	0.339603
-2.513641	-1.023193	0.640000	0.002810	0.339657
-2.408898	-1.077300	0.645000	0.002790	0.339485
-2.417094	-1.098900	0.650000	0.002792	0.339370
-2.485581	-1.149102	0.655000	0.002805	0.339058
-2.603172	-1.168116	0.660000	0.002827	0.338856
-2.717005	-1.146257	0.665000	0.002848	0.338860
-2.726148	-1.144974	0.670000	0.002850	0.338858
-2.733792	-1.142961	0.675000	0.002852	0.338861
-2.746217	-1.140848	0.680000	0.002854	0.338860
-2.858941	-1.120075	0.685000	0.002875	0.338860
-2.925303	-1.013775	0.690000	0.002888	0.339326
-2.702012	-1.046651	0.695000	0.002846	0.339367
-2.766761	-1.136819	0.700000	0.002858	0.338860
-2.761748	-1.137869	0.705000	0.002857	0.338860
-2.837469	-1.123689	0.710000	0.002871	0.338860
-2.835171	-1.124883	0.715000	0.002871	0.338856
-2.957673	-1.121345	0.720000	0.002894	0.338762
-2.926755	-1.121979	0.725000	0.002888	0.338787
-3.086925	-1.114971	0.730000	0.002919	0.338675
-3.038508	-1.086787	0.735000	0.002910	0.338859
-2.947729	-1.138023	0.740000	0.002893	0.338687
-3.102445	-1.119015	0.745000	0.002922	0.338640
-3.201054	-1.087097	0.750000	0.002940	0.338708
-3.216703	-1.054055	0.755000	0.002943	0.338857
-3.029632	-1.107647	0.760000	0.002908	0.338762
-3.110870	-1.093070	0.765000	0.002924	0.338760
-3.104601	-1.118135	0.770000	0.002922	0.338641
-3.185526	-1.103891	0.775000	0.002938	0.338638
-3.205392	-1.099465	0.780000	0.002941	0.338641
-3.229026	-1.093939	0.785000	0.002946	0.338647
-3.128027	-1.148438	0.790000	0.002927	0.338469
-3.327529	-1.137920	0.795000	0.002965	0.338338
-3.487695	-1.108150	0.800000	0.002995	0.338339
-3.306504	-1.138021	0.805000	0.002961	0.338356
-3.459409	-1.113075	0.810000	0.002990	0.338340
-3.449266	-1.062925	0.815000	0.002988	0.338598
-3.376593	-1.124196	0.820000	0.002974	0.338360
-3.420977	-1.119707	0.825000	0.002983	0.338342
-3.484947	-1.107739	0.830000	0.002995	0.338342
-3.575646	-1.091297	0.835000	0.003012	0.338341
-3.493654	-1.106186	0.840000	0.002996	0.338342
-3.507199	-1.103399	0.845000	0.002999	0.338343
-3.422539	-1.134116	0.850000	0.002983	0.338268
-3.688598	-1.122065	0.855000	0.003033	0.338084
-3.590271	-1.134460	0.860000	0.003015	0.338112
-3.724240	-1.114991	0.865000	0.003040	0.338086
-3.756660	-1.087604	0.870000	0.003046	0.338192
-3.663235	-1.100458	0.875000	0.003029	0.338214
-3.738031	-1.113818	0.880000	0.003043	0.338078
-3.661067	-1.126809	0.885000	0.003028	0.338084
-3.797049	-1.101986	0.890000	0.003054	0.338083
-3.678068	-1.122987	0.895000	0.003032	0.338087
-3.812029	-1.137517	0.900000	0.003057	0.337892
-3.898746	-1.151383	0.905000	0.003073	0.337743
-4.152750	-1.044401	0.910000	0.003122	0.338042
-3.837271	-1.094885	0.915000	0.003062	0.338080
-3.840891	-1.093000	0.920000	0.003063	0.338086
-3.821885	-1.139612	0.925000	0.003059	0.337872
-3.942453	-1.144108	0.930000	0.003082	0.337738
-4.176094	-1.100649	0.935000	0.003126	0.337740
-4.054963	-1.122871	0.940000	0.003103	0.337740
-4.019653	-1.129654	0.945000	0.003097	0.337739
-3.821467	-1.169073	0.950000	0.003059	0.337725
-4.048343	-1.171257	0.955000	0.003102	0.337505
-4.271937	-1.130540	0.960000	0.003144	0.337502
-4.292972	-1.094213	0.965000	0.003148	0.337664
-4.228559	-1.089973	0.970000	0.003136	0.337744
-4.200396	-1.095747	0.975000	0.003131	0.337741
-4.215812	-1.092673	0.980000	0.003134	0.337742
-4.078816	-1.148101	0.985000	0.003108	0.337592
-4.262916	-1.130004	0.990000	0.003143	0.337512
-4.373074	-1.110346	0.995000	0.003164	0.337509
-4.462910	-1.093506	1.000000	0.003181	0.337510
-4.338784	-1.115482	1.005000	0.003157	0.337514
-4.366352	-1.111099	1.010000	0.003163	0.337511
-4.328833	-1.117881	1.015000	0.003156	0.337511
-4.346759	-1.114181	1.020000	0.003159	0.337513
-4.444489	-1.154297	1.025000	0.003177	0.337223
-4.557438	-1.139430	1.030000	0.003199	0.337193
-4.530146	-1.085318	1.035000	0.003194	0.337488
-4.370498	-1.168770	1.040000	0.003164	0.337219
-4.618080	-1.128443	1.045000	0.003210	0.337192
-4.705661	-1.113440	1.050000	0.003227	0.337186
-4.720763	-1.075251	1.055000	0.003230	0.337362
-4.577190	-1.092739	1.060000	0.003203	0.337407
-4.626277	-1.127561	1.065000	0.003212	0.337188
-4.681806	-1.117120	1.070000	0.003223	0.337189
-4.689932	-1.115776	1.075000	0.003224	0.337188
-4.862056	-1.083470	1.080000	0.003257	0.337190
-4.775128	-1.098226	1.085000	0.003240	0.337196
-4.784772	-1.098117	1.090000	0.003242	0.337188
-4.908448	-1.074734	1.095000	0.003266	0.337191
-4.995545	-1.043539	1.100000	0.003282	0.337266
-4.767848	-1.048733	1.105000	0.003239	0.337449
-4.690196	-1.115021	1.110000	0.003225	0.337190
-4.838238	-1.087282	1.115000	0.003253	0.337192
-4.698011	-1.161338	1.120000	0.003226	0.336952
-5.072473	-1.100189	1.125000	0.003297	0.336912
-4.986376	-1.116364	1.130000	0.003281	0.336910
-5.036805	-1.106039	1.135000	0.003290	0.336915
-5.077533	-1.097911	1.140000	0.003298	0.336918
-5.018668	-1.109577	1.145000	0.003287	0.336914
-4.941749	-1.122655	1.150000	0.003272	0.336919
-5.079977	-1.167655	1.155000	0.003299	0.336567
-5.241796	-1.137088	1.160000	0.003329	0.336570
-5.193422	-1.077222	1.165000	0.003320	0.336914
-5.169642	-1.138794	1.170000	0.003316	0.336628
-5.218063	-1.145317	1.175000	0.003325	0.336551
-5.346381	-1.083212	1.180000	0.003349	0.336742
-5.259717	-1.064788	1.185000	0.003333	0.336914
-5.365352	-1.089850	1.190000	0.003353	0.336691
-5.298295	-1.057791	1.195000	0.003340	0.336913
-5.220953	-1.127432	1.200000	0.003325	0.336636
-5.358985	-1.119263	1.205000	0.003352	0.336550
-5.371997	-1.116865	1.210000	0.003354	0.336550
-5.424088	-1.107187	1.215000	0.003364	0.336550
-5.407975	-1.110785	1.220000	0.003361	0.336546
-5.524210	-1.089999	1.225000	0.003383	0.336543
-5.453919	-1.102901	1.230000	0.003370	0.336543
-5.573456	-1.079459	1.235000	0.003392	0.336550
-5.383264	-1.125583	1.240000	0.003356	0.336495
-5.571276	-1.124047	1.245000	0.003392	0.336329
-5.632094	-1.112930	1.250000	0.003404	0.336328
-5.602131	-1.118928	1.255000	0.003398	0.336326
-5.645510	-1.110554	1.260000	0.003406	0.336327
-5.737419	-1.092906	1.265000	0.003424	0.336331
-5.830827	-1.065641	1.270000	0.003441	0.336380
-5.560716	-1.098453	1.275000	0.003390	0.336465
-5.552593	-1.127029	1.280000	0.003389	0.336330
-5.711151	-1.109562	1.285000	0.003419	0.336271
-5.776756	-1.144734	1.290000	0.003431	0.336034
-6.033939	-1.059582	1.295000	0.003480	0.336223
-5.874630	-1.066807	1.300000	0.003450	0.336333
-5.765577	-1.087465	1.305000	0.003429	0.336330
-5.710231	-1.150212	1.310000	0.003419	0.336068
-5.934277	-1.117644	1.315000	0.003461	0.336023
-6.012094	-1.104626	1.320000	0.003476	0.336017
-6.113878	-1.086513	1.325000	0.003495	0.336013
-6.005635	-1.063915	1.330000	0.003475	0.336226
-5.989298	-1.108628	1.335000	0.003472	0.336017
-5.975597	-1.111071	1.340000	0.003469	0.336017
-6.024904	-1.101751	1.345000	0.003478	0.336018
-5.940639	-1.117611	1.350000	0.003463	0.336017
-6.066191	-1.128915	1.355000	0.003486	0.335844
-6.150510	-1.132193	1.360000	0.003502	0.335749
-6.199509	-1.122272	1.365000	0.003512	0.335754
-6.168317	-1.128753	1.370000	0.003506	0.335750
-6.209783	-1.120608	1.375000	0.003514	0.335752
-6.232439	-1.116928	1.380000	0.003518	0.335749
-6.207519	-1.121460	1.385000	0.003513	0.335750
-6.269793	-1.109798	1.390000	0.003525	0.335750
-6.244569	-1.127259	1.395000	0.003520	0.335686
-6.358924	-1.113346	1.400000	0.003542	0.335650
-6.516653	-1.105567	1.405000	0.003572	0.335543
-6.445001	-1.078426	1.410000	0.003558	0.335745
-6.506443	-1.065693	1.415000	0.003570	0.335752
-6.339925	-1.096080	1.420000	0.003539	0.335753
-6.363730	-1.103199	1.425000	0.003543	0.335695
-6.359972	-1.161824	1.430000	0.003542	0.335405
-6.559456	-1.125579	1.435000	0.003580	0.335402
-6.558394	-1.125082	1.440000	0.003580	0.335405
-6.648767	-1.108961	1.445000	0.003597	0.335402
-6.391853	-1.156080	1.450000	0.003549	0.335404
-6.665060	-1.105920	1.455000	0.003600	0.335402
-6.532513	-1.159042	1.460000	0.003575	0.335258
-6.712442	-1.145312	1.465000	0.003609	0.335160
-6.822734	-1.091674	1.470000	0.003630	0.335327
-6.631675	-1.119116	1.475000	0.003594	0.335366
-6.481251	-1.187239	1.480000	0.003566	0.335164
-6.764845	-1.135329	1.485000	0.003619	0.335161
-6.800462	-1.128831	1.490000	0.003626	0.335161
-6.827470	-1.161730	1.495000	0.003631	0.334971
-6.954506	-1.102505	1.500000	0.003655	0.335150
-6.899388	-1.109578	1.505000	0.003645	0.335165
-6.855127	-1.118831	1.510000	0.003637	0.335160
-6.818234	-1.172827	1.515000	0.003630	0.334923
-7.173877	-1.112094	1.520000	0.003697	0.334898
-7.052333	-1.081390	1.525000	0.003674	0.335164
-6.854518	-1.118777	1.530000	0.003637	0.335160
-6.856646	-1.176417	1.535000	0.003637	0.334868
-7.080870	-1.143294	1.540000	0.003680	0.334827
-6.952733	-1.166820	1.545000	0.003655	0.334827
-7.146797	-1.131613	1.550000	0.003692	0.334824
-7.019167	-1.159343	1.555000	0.003668	0.334803
-7.117282	-1.187689	1.560000	0.003687	0.334569
-7.277502	-1.124778	1.565000	0.003717	0.334737
-7.229969	-1.115694	1.570000	0.003708	0.334826
-7.128304	-1.149385	1.575000	0.003689	0.334751
-7.144930	-1.188390	1.580000	0.003692	0.334540
-7.337628	-1.152929	1.585000	0.003728	0.334539
-7.371257	-1.146092	1.590000	0.003735	0.334542
-7.430732	-1.135626	1.595000	0.003746	0.334539
-7.521377	-1.069540	1.600000	0.003763	0.334787
-7.420349	-1.080528	1.605000	0.003744	0.334825
-7.284563	-1.104751	1.610000	0.003718	0.334829
-7.218704	-1.153736	1.615000	0.003706	0.334644
-7.416021	-1.136888	1.620000	0.003743	0.334546
-7.572569	-1.108582	1.625000	0.003773	0.334543
-7.653186	-1.093739	1.630000	0.003788	0.334542
-7.503969	-1.121428	1.635000	0.003760	0.334541
-7.468040	-1.128005	1.640000	0.003753	0.334541
-7.541871	-1.114291	1.645000	0.003767	0.334542
-7.647545	-1.094353	1.650000	0.003787	0.334544
-7.551963	-1.112088	1.655000	0.003769	0.334543
-7.530827	-1.150229	1.660000	0.003765	0.334371
-7.782614	-1.182329	1.665000	0.003813	0.333975
-7.673626	-1.090673	1.670000	0.003792	0.334537
-7.524993	-1.234534	1.675000	0.003764	0.333951
-7.900935	-1.187033	1.680000	0.003836	0.333841
-7.975250	-1.135237	1.685000	0.003850	0.334033
-7.921763	-1.044286	1.690000	0.003839	0.334540
-7.696747	-1.085314	1.695000	0.003797	0.334542
-7.658389	-1.173204	1.700000	0.003790	0.334135
-7.928548	-1.181237	1.705000	0.003841	0.333844
-8.013297	-1.165427	1.710000	0.003857	0.333844
-8.034282	-1.050174	1.715000	0.003861	0.334405
-7.585010	-1.213285	1.720000	0.003776	0.334001
-8.049289	-1.160043	1.725000	0.003864	0.333838
-8.157369	-1.138891	1.730000	0.003884	0.333844
-8.038517	-1.160925	1.735000	0.003862	0.333843
-8.096657	-1.150696	1.740000	0.003873	0.333840
-8.220232	-1.127726	1.745000	0.003896	0.333841
-8.028274	-1.079156	1.750000	0.003860	0.334264
-8.124984	-1.145042	1.755000	0.003878	0.333842
-8.228340	-1.126199	1.760000	0.003898	0.333841
-8.062859	-1.156124	1.765000	0.003867	0.333843
-8.284181	-1.115181	1.770000	0.003909	0.333844
-8.303872	-1.111995	1.775000	0.003912	0.333841
-8.304217	-1.111093	1.780000	0.003912	0.333845
-8.311491	-1.109967	1.785000	0.003914	0.333844
-8.368984	-0.994344	1.790000	0.003925	0.334372
-7.941078	-1.153522	1.795000	0.003844	0.333969
-8.172175	-1.164365	1.800000	0.003888	0.333699
-8.439391	-1.128499	1.805000	0.003938	0.333631
-8.421657	-1.132100	1.810000	0.003935	0.333629
-8.735770	-1.052830	1.815000	0.003994	0.333737
-8.416478	-1.089337	1.820000	0.003934	0.333849
-8.330198	-1.116697	1.825000	0.003918	0.333792
-8.373778	-1.140167	1.830000	0.003926	0.333633
-8.558040	-1.105608	1.835000	0.003961	0.333635
-8.784921	-1.060883	1.840000	0.004004	0.333649
-8.507445	-1.097652	1.845000	0.003951	0.333722
-8.583788	-1.101104	1.850000	0.003966	0.333633
-8.642862	-1.090009	1.855000	0.003977	0.333634
-8.619292	-1.094618	1.860000	0.003973	0.333633
-8.600715	-1.097500	1.865000	0.003969	0.333635
-8.858246	-1.050482	1.870000	0.004018	0.333633
-8.638316	-1.091893	1.875000	0.003976	0.333628
-8.758783	-1.069075	1.880000	0.003999	0.333631
-8.668897	-1.092782	1.885000	0.003982	0.333595
-8.689300	-1.099245	1.890000	0.003986	0.333543
-8.840418	-1.113839	1.895000	0.004015	0.333329
-8.872867	-1.108046	1.900000	0.004021	0.333328
-8.799392	-1.121680	1.905000	0.004007	0.333327
-8.970028	-1.090237	1.910000	0.004039	0.333327
-9.012013	-1.082130	1.915000	0.004047	0.333329
-9.026683	-1.078748	1.920000	0.004050	0.333332
-9.002943	-1.085357	1.925000	0.004046	0.333320
-9.058807	-1.073926	1.930000	0.004056	0.333326
-9.157430	-1.009238	1.935000	0.004075	0.333560
-8.907541	-1.057480	1.940000	0.004028	0.333549
-9.021025	-1.080777	1.945000	0.004049	0.333326
-8.970340	-1.089842	1.950000	0.004040	0.333327
-8.960606	-1.108879	1.955000	0.004038	0.333240
-9.025817	-1.131786	1.960000	0.004050	0.333064
-9.131612	-1.111244	1.965000	0.004070	0.333069
-9.130111	-1.114449	1.970000	0.004070	0.333054
-9.265318	-1.087091	1.975000	0.004096	0.333066
-9.207380	-1.131540	1.980000	0.004085	0.332895
-9.396722	-1.091435	1.985000	0.004120	0.332921
-9.336941	-1.073271	1.990000	0.004109	0.333068
-9.376523	-1.065713	1.995000	0.004117	0.333069
-9.397709	-1.061550	2.000000	0.004121	0.333070

-9.202727	-1.097102	2.009997	0.004084	0.333072
-9.228033	-1.093431	2.019994	0.004089	0.333067
-9.123237	-1.112219	2.029990	0.004069	0.333069
-9.208103	-1.096540	2.039987	0.004085	0.333069
-9.211913	-1.050823	2.049984	0.004086	0.333296
-8.969614	-1.088610	2.059981	0.004040	0.333331
-8.935709	-1.094924	2.069978	0.004034	0.333330
-8.891628	-1.114805	2.079974	0.004026	0.333270
-8.948391	-1.091770	2.089971	0.004036	0.333333
-8.798732	-1.120408	2.099968	0.004008	0.333328
-9.000709	-1.054151	2.109965	0.004046	0.333474
-8.752545	-1.068048	2.119962	0.003999	0.333634
-8.785009	-1.032042	2.129958	0.004006	0.333785
-8.685257	-1.037141	2.139955	0.003987	0.333852
-8.492237	-1.052635	2.149952	0.003950	0.333953
-8.551258	-1.062476	2.159949	0.003962	0.333848
-8.514798	-1.025476	2.169946	0.003955	0.334068
-8.390354	-1.088002	2.179942	0.003931	0.333869
-8.310080	-1.004814	2.189939	0.003916	0.334362
-8.291333	-1.109992	2.199936	0.003913	0.333849
-8.353178	-1.008863	2.209933	0.003924	0.334301
-8.192140	-1.119301	2.219930	0.003894	0.333894
-8.330993	-0.975712	2.229926	0.003920	0.334487
-7.941779	-1.036493	2.239923	0.003847	0.334543
-8.157012	-1.105237	2.249920	0.003888	0.333997
-7.960006	-1.032197	2.259917	0.003850	0.334547
-7.898283	-1.065671	2.269914	0.003839	0.334435
-8.073867	-1.040799	2.279910	0.003872	0.334397
-7.855686	-1.029476	2.289907	0.003831	0.334656
-7.830599	-1.033797	2.299904	0.003826	0.334657
-7.807377	-1.044537	2.309901	0.003822	0.334625
-7.681327	-1.060172	2.319898	0.003798	0.334663
-7.692250	-1.037806	2.329894	0.003800	0.334764
-7.654147	-1.031435	2.339891	0.003793	0.334831
-7.565670	-1.048379	2.349888	0.003776	0.334828
-7.633757	-1.035156	2.359885	0.003789	0.334831
-7.417936	-1.011718	2.369882	0.003749	0.335148
-7.242000	-1.108023	2.379878	0.003715	0.334828
-7.493864	-1.078104	2.389875	0.003763	0.334744
-7.469110	-1.017446	2.399872	0.003759	0.335071
-7.240293	-1.041529	2.409869	0.003715	0.335162
-7.183927	-1.051549	2.419866	0.003705	0.335164
-7.085119	-1.090166	2.429862	0.003686	0.335061
-7.255287	-1.047491	2.439859	0.003718	0.335117
-7.197566	-1.016913	2.449856	0.003707	0.335324
-7.049667	-1.028159	2.459853	0.003680	0.335404
-6.958616	-1.045641	2.469850	0.003662	0.335400
-6.906438	-1.055110	2.479846	0.003653	0.335401
-6.978572	-1.005204	2.489843	0.003666	0.335584
-6.730781	-1.071287	2.499840	0.003620	0.335481
-6.789538	-1.075996	2.509837	0.003631	0.335403
-6.766127	-1.012214	2.519834	0.003626	0.335744
-6.633663	-1.035464	2.529830	0.003601	0.335750
-6.577869	-1.045714	2.539827	0.003591	0.335750
-6.579543	-1.050397	2.549824	0.003591	0.335724
-6.546293	-1.051605	2.559821	0.003585	0.335749
-6.639236	-1.016699	2.569818	0.003603	0.335837
-6.366028	-1.030342	2.579814	0.003551	0.336021
-6.389850	-1.039163	2.589811	0.003556	0.335955
-6.357222	-1.033249	2.599808	0.003550	0.336014
-6.284363	-1.047546	2.609805	0.003536	0.336009
-6.311910	-1.003002	2.619802	0.003541	0.336206
-6.214175	-0.997943	2.629798	0.003523	0.336322
-6.063591	-1.024712	2.639795	0.003494	0.336326
-6.095787	-1.018932	2.649792	0.003500	0.336325
-6.029834	-1.031170	2.659789	0.003488	0.336325
-5.994070	-1.037945	2.669786	0.003481	0.336323
-5.975464	-1.028054	2.679782	0.003478	0.336390
-5.904654	-1.010156	2.689779	0.003465	0.336544
-5.876626	-1.015797	2.699776	0.003459	0.336542
-5.731932	-1.042166	2.709773	0.003432	0.336543
-5.784244	-0.996827	2.719770	0.003442	0.336721
-5.548454	-1.061877	2.729766	0.003397	0.336613
-5.606163	-1.064651	2.739763	0.003408	0.336546
-5.663092	-1.033800	2.749760	0.003419	0.336647
-5.471025	-1.039476	2.759757	0.003383	0.336795
-5.403518	-1.055695	2.769754	0.003370	0.336776
-5.465684	-1.041895	2.779750	0.003382	0.336787
-5.324602	-1.089481	2.789747	0.003356	0.336680
-5.322578	-1.045094	2.799744	0.003355	0.336903
-5.353053	-1.039585	2.809741	0.003361	0.336902
-5.299511	-1.032414	2.819738	0.003351	0.336987
-5.213369	-1.009126	2.829734	0.003335	0.337182
-5.045776	-1.039411	2.839731	0.003303	0.337185
-5.085307	-1.065022	2.849728	0.003311	0.337020
-5.126179	-1.024768	2.859725	0.003318	0.337183
-4.978787	-0.996219	2.869722	0.003291	0.337461
-4.898715	-1.032557	2.879718	0.003276	0.337353
-4.817979	-1.023151	2.889715	0.003260	0.337474
-4.885002	-1.058104	2.899712	0.003273	0.337237
-4.898454	-1.001166	2.909709	0.003276	0.337509
-4.779587	-0.979685	2.919706	0.003253	0.337724
-4.674644	-0.995191	2.929702	0.003233	0.337743
-4.583541	-1.011125	2.939699	0.003216	0.337747
-4.542265	-1.019413	2.949696	0.003209	0.337744
-4.524338	-1.022343	2.959693	0.003205	0.337745
-4.544674	-1.015889	2.969690	0.003209	0.337758
-4.479829	-0.971785	2.979686	0.003197	0.338037
-4.235187	-1.012119	2.989683	0.003151	0.338061
-4.367457	-1.036409	2.999680	0.003176	0.337818
-4.271954	-0.998699	3.009677	0.003158	0.338093
-4.110712	-1.041025	3.019674	0.003127	0.338030
-4.158602	-1.090072	3.029670	0.003137	0.337742
-4.086764	-1.102710	3.039667	0.003123	0.337745
-4.184615	-1.033961	3.049664	0.003142	0.337997
-4.120093	-1.019775	3.059661	0.003129	0.338126
-3.957581	-1.005699	3.069658	0.003099	0.338345
-3.828319	-1.052469	3.079654	0.003074	0.338231
-3.882568	-1.033894	3.089651	0.003085	0.338273
-3.855466	-1.026724	3.099648	0.003080	0.338333
-3.861412	-1.022838	3.109645	0.003081	0.338347
-3.759206	-0.990154	3.119642	0.003062	0.338602
-3.593584	-1.025025	3.129638	0.003030	0.338581
-3.633836	-1.045103	3.139635	0.003038	0.338444
-3.619322	-1.006897	3.149632	0.003035	0.338646
-3.491629	-1.030546	3.159629	0.003011	0.338646
