Wed Jun 29 16:09:31 2011

Number of Points = 8602
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.486687	-0.484455	0.520000	0.003220	0.340284
-2.382718	-0.506070	0.525000	0.003201	0.340271
-2.346397	-0.503815	0.530000	0.003194	0.340315
-2.438058	-0.514503	0.535000	0.003211	0.340178
-2.556663	-0.491136	0.540000	0.003234	0.340185
-2.433987	-0.447633	0.545000	0.003211	0.340512
-2.542391	-0.495611	0.550000	0.003231	0.340175
-2.388873	-0.488986	0.555000	0.003202	0.340348
-2.458196	-0.512043	0.560000	0.003216	0.340170
-2.556079	-0.492643	0.565000	0.003234	0.340176
-2.427464	-0.531173	0.570000	0.003210	0.340103
-2.607201	-0.532912	0.575000	0.003244	0.339930
-2.773947	-0.501726	0.580000	0.003276	0.339931
-2.757122	-0.456818	0.585000	0.003272	0.340168
-2.625804	-0.479575	0.590000	0.003248	0.340175
-2.679047	-0.513973	0.595000	0.003258	0.339956
-2.760000	-0.486181	0.600000	0.003273	0.340019
-2.815851	-0.494069	0.605000	0.003284	0.339929
-2.783186	-0.474962	0.610000	0.003278	0.340053
-2.704317	-0.514094	0.615000	0.003263	0.339931
-2.710030	-0.513855	0.620000	0.003264	0.339927
-2.831182	-0.490350	0.625000	0.003287	0.339932
-2.855882	-0.546320	0.630000	0.003292	0.339632
-3.176700	-0.444272	0.635000	0.003353	0.339844
-2.707364	-0.529015	0.640000	0.003264	0.339852
-2.963365	-0.534279	0.645000	0.003312	0.339592
-3.177273	-0.478108	0.650000	0.003353	0.339674
-3.011227	-0.457319	0.655000	0.003322	0.339928
-2.909892	-0.532682	0.660000	0.003303	0.339648
-3.217249	-0.452968	0.665000	0.003361	0.339761
-2.939809	-0.530745	0.670000	0.003308	0.339629
-3.171245	-0.494073	0.675000	0.003352	0.339599
-3.341483	-0.446815	0.680000	0.003385	0.339677
-3.092836	-0.454419	0.685000	0.003338	0.339866
-3.156759	-0.497187	0.690000	0.003350	0.339596
-3.234221	-0.482622	0.695000	0.003365	0.339596
-3.266854	-0.476570	0.700000	0.003371	0.339596
-3.240412	-0.481173	0.705000	0.003366	0.339597
-3.199460	-0.489092	0.710000	0.003358	0.339595
-3.232389	-0.482134	0.715000	0.003364	0.339599
-3.255774	-0.524130	0.720000	0.003369	0.339369
-3.527986	-0.448237	0.725000	0.003421	0.339496
-3.461767	-0.476109	0.730000	0.003408	0.339418
-3.365061	-0.458506	0.735000	0.003390	0.339593
-3.433396	-0.494765	0.740000	0.003403	0.339351
-3.449841	-0.452105	0.745000	0.003406	0.339547
-3.516011	-0.486886	0.750000	0.003419	0.339313
-3.558700	-0.434660	0.755000	0.003427	0.339533
-3.442432	-0.498813	0.760000	0.003405	0.339321
-3.552323	-0.479818	0.765000	0.003426	0.339314
-3.493979	-0.490545	0.770000	0.003415	0.339314
-3.479931	-0.538548	0.775000	0.003412	0.339088
-4.030558	-0.429080	0.780000	0.003516	0.339127
-3.359672	-0.535537	0.785000	0.003390	0.339212
-3.974409	-0.450758	0.790000	0.003506	0.339070
-3.386688	-0.542790	0.795000	0.003395	0.339151
-4.142816	-0.411229	0.800000	0.003538	0.339111
-3.519477	-0.534620	0.805000	0.003420	0.339069
-3.909544	-0.424464	0.810000	0.003494	0.339258
-3.825073	-0.509449	0.815000	0.003478	0.338914
-3.647953	-0.477074	0.820000	0.003445	0.339236
-4.054342	-0.489233	0.825000	0.003522	0.338803
-3.627203	-0.522446	0.830000	0.003441	0.339029
-4.250039	-0.451032	0.835000	0.003559	0.338813
-3.783646	-0.490265	0.840000	0.003471	0.339045
-4.120401	-0.476000	0.845000	0.003535	0.338807
-3.822826	-0.531564	0.850000	0.003478	0.338803
-3.980156	-0.501247	0.855000	0.003508	0.338809
-4.110838	-0.477894	0.860000	0.003533	0.338805
-3.955629	-0.505896	0.865000	0.003504	0.338808
-4.003456	-0.512845	0.870000	0.003513	0.338729
-4.385494	-0.447044	0.875000	0.003585	0.338705
-4.013165	-0.505444	0.880000	0.003515	0.338756
-4.219553	-0.461340	0.885000	0.003554	0.338785
-4.134218	-0.511308	0.890000	0.003538	0.338615
-4.345160	-0.443529	0.895000	0.003578	0.338758
-4.161147	-0.502578	0.900000	0.003543	0.338633
-4.321932	-0.481625	0.905000	0.003574	0.338589
-4.390291	-0.439389	0.910000	0.003587	0.338736
-4.168868	-0.495882	0.915000	0.003545	0.338658
-4.426608	-0.462423	0.920000	0.003594	0.338588
-4.392140	-0.468810	0.925000	0.003587	0.338587
-4.183909	-0.505790	0.930000	0.003548	0.338594
-4.493569	-0.449698	0.935000	0.003607	0.338588
-4.390944	-0.468841	0.940000	0.003587	0.338587
-4.392898	-0.479315	0.945000	0.003588	0.338533
-4.550728	-0.466215	0.950000	0.003618	0.338453
-4.350205	-0.516021	0.955000	0.003580	0.338389
-4.794907	-0.427795	0.960000	0.003664	0.338419
-4.538818	-0.483018	0.965000	0.003616	0.338379
-4.589816	-0.437152	0.970000	0.003625	0.338559
-4.440024	-0.518999	0.975000	0.003597	0.338290
-4.652360	-0.481837	0.980000	0.003637	0.338279
-4.770024	-0.459479	0.985000	0.003660	0.338282
-4.656842	-0.480539	0.990000	0.003638	0.338281
-4.618501	-0.487422	0.995000	0.003631	0.338281
-4.713295	-0.496956	1.000000	0.003649	0.338147
-4.879952	-0.445818	1.005000	0.003681	0.338248
-4.643123	-0.520490	1.010000	0.003636	0.338093
-4.940309	-0.442749	1.015000	0.003692	0.338207
-5.084809	-0.431701	1.020000	0.003720	0.338129
-4.572016	-0.503900	1.025000	0.003623	0.338240
-4.952330	-0.477918	1.030000	0.003695	0.338019
-4.858017	-0.494652	1.035000	0.003677	0.338022
-4.994756	-0.470049	1.040000	0.003703	0.338019
-5.109633	-0.441325	1.045000	0.003725	0.338056
-4.869029	-0.492759	1.050000	0.003680	0.338021
-4.906057	-0.485425	1.055000	0.003687	0.338023
-5.027637	-0.463435	1.060000	0.003710	0.338020
-4.976974	-0.480621	1.065000	0.003700	0.337981
-5.222781	-0.483353	1.070000	0.003747	0.337741
-4.841410	-0.523105	1.075000	0.003675	0.337893
-5.557287	-0.419404	1.080000	0.003810	0.337751
-4.936244	-0.502230	1.085000	0.003693	0.337909
-5.405891	-0.430950	1.090000	0.003782	0.337832
-4.936689	-0.532446	1.095000	0.003693	0.337757
-5.385275	-0.464085	1.100000	0.003778	0.337685
-5.399239	-0.462485	1.105000	0.003781	0.337680
-5.181160	-0.501432	1.110000	0.003740	0.337686
-5.246135	-0.489638	1.115000	0.003752	0.337684
-5.413697	-0.458502	1.120000	0.003784	0.337685
-5.320936	-0.475770	1.125000	0.003766	0.337684
-5.461258	-0.449564	1.130000	0.003793	0.337685
-5.367661	-0.467362	1.135000	0.003775	0.337682
-5.471522	-0.447716	1.140000	0.003795	0.337684
-5.506081	-0.441442	1.145000	0.003802	0.337683
-5.356716	-0.476829	1.150000	0.003773	0.337644
-5.738061	-0.433984	1.155000	0.003846	0.337506
-5.445122	-0.451500	1.160000	0.003790	0.337688
-5.577854	-0.464653	1.165000	0.003816	0.337500
-5.642614	-0.421551	1.170000	0.003828	0.337655
-5.566802	-0.475340	1.175000	0.003814	0.337456
-5.596452	-0.470856	1.180000	0.003819	0.337451
-5.526496	-0.484064	1.185000	0.003806	0.337449
-5.550029	-0.499397	1.190000	0.003811	0.337350
-5.863504	-0.486806	1.195000	0.003870	0.337124
-5.842739	-0.426959	1.200000	0.003866	0.337441
-5.685806	-0.473164	1.205000	0.003837	0.337355
-5.877715	-0.482322	1.210000	0.003873	0.337132
-5.702528	-0.456171	1.215000	0.003840	0.337424
-5.821751	-0.494095	1.220000	0.003863	0.337124
-5.803281	-0.497877	1.225000	0.003859	0.337122
-5.990726	-0.461792	1.230000	0.003895	0.337129
-5.790097	-0.500647	1.235000	0.003857	0.337120
-5.832884	-0.508082	1.240000	0.003865	0.337043
-6.213994	-0.445432	1.245000	0.003937	0.337004
-5.921789	-0.474789	1.250000	0.003882	0.337126
-6.030591	-0.454612	1.255000	0.003903	0.337126
-5.999595	-0.506905	1.260000	0.003897	0.336894
-6.197575	-0.430630	1.265000	0.003934	0.337091
-5.996355	-0.494342	1.270000	0.003896	0.336958
-6.229470	-0.440827	1.275000	0.003941	0.337010
-5.957302	-0.512326	1.280000	0.003889	0.336904
-6.358603	-0.448932	1.285000	0.003965	0.336850
-6.262761	-0.421855	1.290000	0.003947	0.337073
-6.065628	-0.492983	1.295000	0.003910	0.336899
-6.235838	-0.472847	1.300000	0.003942	0.336843
-6.255183	-0.468755	1.305000	0.003946	0.336845
-6.293610	-0.460487	1.310000	0.003953	0.336850
-6.208248	-0.476565	1.315000	0.003937	0.336848
-6.459136	-0.486377	1.320000	0.003985	0.336568
-6.395373	-0.443110	1.325000	0.003973	0.336842
-6.424984	-0.468406	1.330000	0.003978	0.336688
-6.320553	-0.459178	1.335000	0.003959	0.336830
-6.550839	-0.476406	1.340000	0.004002	0.336531
-6.360389	-0.474817	1.345000	0.003966	0.336714
-6.912818	-0.378221	1.350000	0.004071	0.336687
-6.209015	-0.506006	1.355000	0.003938	0.336697
-6.666672	-0.405654	1.360000	0.004025	0.336776
-6.523069	-0.480025	1.365000	0.003998	0.336537
-6.444376	-0.458574	1.370000	0.003983	0.336716
-6.814951	-0.437320	1.375000	0.004053	0.336480
-6.544036	-0.487477	1.380000	0.004002	0.336479
-6.766941	-0.445134	1.385000	0.004044	0.336485
-6.818131	-0.437055	1.390000	0.004054	0.336477
-6.663158	-0.463844	1.395000	0.004025	0.336486
-6.752912	-0.448299	1.400000	0.004042	0.336481
-6.787281	-0.441734	1.405000	0.004048	0.336481
-6.808525	-0.437843	1.410000	0.004052	0.336481
-6.661497	-0.464228	1.415000	0.004025	0.336484
-6.721783	-0.464484	1.420000	0.004036	0.336427
-6.782087	-0.487323	1.425000	0.004048	0.336257
-7.005712	-0.445905	1.430000	0.004090	0.336257
-7.122287	-0.404526	1.435000	0.004112	0.336356
-6.735006	-0.471134	1.440000	0.004039	0.336380
-6.970155	-0.452013	1.445000	0.004083	0.336258
-6.851503	-0.474090	1.450000	0.004061	0.336257
-6.914121	-0.478362	1.455000	0.004073	0.336177
-7.294818	-0.436683	1.460000	0.004145	0.336034
-6.823916	-0.505352	1.465000	0.004056	0.336125
-7.489013	-0.390423	1.470000	0.004182	0.336085
-6.879660	-0.496389	1.475000	0.004067	0.336117
-7.323715	-0.397313	1.480000	0.004151	0.336202
-7.117747	-0.471179	1.485000	0.004112	0.336023
-7.013210	-0.458228	1.490000	0.004092	0.336184
-7.378921	-0.437823	1.495000	0.004162	0.335948
-7.205109	-0.471001	1.500000	0.004129	0.335942
-7.247661	-0.463180	1.505000	0.004137	0.335941
-7.249267	-0.462748	1.510000	0.004137	0.335941
-7.144498	-0.508720	1.515000	0.004118	0.335808
-7.520246	-0.429045	1.520000	0.004189	0.335859
-7.217124	-0.506029	1.525000	0.004132	0.335753
-7.525163	-0.425662	1.530000	0.004190	0.335870
-7.380776	-0.486100	1.535000	0.004163	0.335701
-7.372448	-0.491059	1.540000	0.004161	0.335683
-7.605178	-0.448264	1.545000	0.004205	0.335682
-7.563720	-0.455913	1.550000	0.004197	0.335682
-7.377815	-0.471968	1.555000	0.004162	0.335773
-7.606360	-0.449020	1.560000	0.004206	0.335676
-7.373130	-0.491852	1.565000	0.004162	0.335677
-7.603063	-0.448634	1.570000	0.004205	0.335680
-7.792567	-0.465827	1.575000	0.004241	0.335418
-7.617380	-0.445278	1.580000	0.004208	0.335683
-7.723749	-0.427041	1.585000	0.004228	0.335676
-7.555236	-0.501999	1.590000	0.004197	0.335455
-7.865856	-0.419680	1.595000	0.004255	0.335580
-7.797148	-0.468456	1.600000	0.004242	0.335399
-7.726623	-0.425554	1.605000	0.004229	0.335679
-7.896357	-0.457071	1.610000	0.004261	0.335363
-7.648084	-0.473552	1.615000	0.004214	0.335510
-8.103453	-0.397212	1.620000	0.004301	0.335471
-7.599063	-0.499771	1.625000	0.004205	0.335423
-7.970177	-0.448288	1.630000	0.004276	0.335338
-7.857639	-0.468528	1.635000	0.004254	0.335340
-7.756911	-0.508921	1.640000	0.004235	0.335230
-8.150908	-0.435710	1.645000	0.004310	0.335232
-7.998661	-0.463128	1.650000	0.004281	0.335235
-7.873380	-0.470309	1.655000	0.004258	0.335315
-8.154232	-0.462212	1.660000	0.004311	0.335095
-7.992926	-0.491960	1.665000	0.004281	0.335095
-7.952629	-0.499547	1.670000	0.004273	0.335093
-8.255691	-0.443135	1.675000	0.004330	0.335095
-8.063965	-0.477891	1.680000	0.004294	0.335098
-8.210790	-0.451915	1.685000	0.004322	0.335092
