Wed Jun 29 17:00:24 2011

Number of Points = 8600
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.809309	0.298732	0.255000	0.002390	0.348084
-0.820319	0.257198	0.260000	0.002392	0.347874
-0.800360	0.215682	0.265000	0.002388	0.347690
-0.914786	0.186129	0.270000	0.002410	0.347445
-0.884840	0.140109	0.275000	0.002405	0.347249
-0.898635	0.095520	0.280000	0.002407	0.347021
-0.950613	0.052425	0.285000	0.002417	0.346765
-0.968137	0.016426	0.290000	0.002421	0.346575
-1.054888	-0.028646	0.295000	0.002437	0.346278
-0.920845	-0.084049	0.300000	0.002412	0.346129
-1.291455	-0.030471	0.305000	0.002482	0.346057
-1.128994	-0.105438	0.310000	0.002451	0.345838
-1.204261	-0.110403	0.315000	0.002465	0.345746
-1.058420	-0.191546	0.320000	0.002438	0.345482
-1.176009	-0.231715	0.325000	0.002460	0.345181
-1.263174	-0.234756	0.330000	0.002477	0.345087
-1.277678	-0.272744	0.335000	0.002480	0.344889
-1.430289	-0.243271	0.340000	0.002508	0.344895
-1.432765	-0.266486	0.345000	0.002509	0.344780
-1.307325	-0.334012	0.350000	0.002485	0.344563
-1.486586	-0.340863	0.355000	0.002519	0.344368
-1.467911	-0.363541	0.360000	0.002516	0.344274
-1.463856	-0.363252	0.365000	0.002515	0.344279
-1.472886	-0.477433	0.370000	0.002517	0.343712
-1.473300	-0.487282	0.375000	0.002517	0.343664
-1.559252	-0.512407	0.380000	0.002533	0.343463
-1.494347	-0.529360	0.385000	0.002521	0.343438
-1.649048	-0.558342	0.390000	0.002550	0.343156
-1.660023	-0.556688	0.395000	0.002553	0.343154
-1.727218	-0.544309	0.400000	0.002565	0.343154
-1.733405	-0.595814	0.405000	0.002566	0.342896
-1.680966	-0.605066	0.410000	0.002557	0.342898
-1.744547	-0.631499	0.415000	0.002569	0.342710
-1.964023	-0.622462	0.420000	0.002610	0.342556
-1.914738	-0.632055	0.425000	0.002601	0.342553
-1.831243	-0.647007	0.430000	0.002585	0.342555
-1.969951	-0.621419	0.435000	0.002611	0.342555
-1.930376	-0.627880	0.440000	0.002604	0.342559
-1.900960	-0.670876	0.445000	0.002599	0.342374
-1.908280	-0.680636	0.450000	0.002600	0.342320
-1.945865	-0.682485	0.455000	0.002607	0.342276
-2.043150	-0.721592	0.460000	0.002626	0.341996
-2.046562	-0.721146	0.465000	0.002626	0.341995
-2.084084	-0.714576	0.470000	0.002633	0.341993
-2.180318	-0.696854	0.475000	0.002652	0.341992
-2.356416	-0.663666	0.480000	0.002685	0.341996
-2.217472	-0.689173	0.485000	0.002659	0.341996
-2.141977	-0.703623	0.490000	0.002644	0.341993
-2.247736	-0.739429	0.495000	0.002665	0.341721
-2.316477	-0.728608	0.500000	0.002678	0.341712
-2.243069	-0.741299	0.505000	0.002664	0.341716
-2.275985	-0.735495	0.510000	0.002670	0.341714
-2.230731	-0.753988	0.515000	0.002662	0.341664
-2.448621	-0.776857	0.520000	0.002703	0.341353
-2.467096	-0.745369	0.525000	0.002706	0.341491
-2.559516	-0.729935	0.530000	0.002724	0.341483
-2.568069	-0.681653	0.535000	0.002725	0.341713
-2.527363	-0.687929	0.540000	0.002718	0.341719
-2.524923	-0.688825	0.545000	0.002717	0.341716
-2.469237	-0.733761	0.550000	0.002707	0.341546
-2.570967	-0.727696	0.555000	0.002726	0.341483
-2.629944	-0.744313	0.560000	0.002737	0.341347
-2.557791	-0.756552	0.565000	0.002724	0.341352
-2.765051	-0.718688	0.570000	0.002763	0.341350
-2.537886	-0.761257	0.575000	0.002720	0.341347
-2.348677	-0.816216	0.580000	0.002684	0.341248
-2.773664	-0.761713	0.585000	0.002765	0.341130
-2.630582	-0.787929	0.590000	0.002738	0.341131
-2.618110	-0.837022	0.595000	0.002735	0.340900
-2.864026	-0.806780	0.600000	0.002782	0.340825
-2.855229	-0.810058	0.605000	0.002780	0.340817
-3.027158	-0.750334	0.610000	0.002813	0.340954
-2.779295	-0.781854	0.615000	0.002766	0.341024
-2.829372	-0.813902	0.620000	0.002776	0.340821
-2.810339	-0.817092	0.625000	0.002772	0.340822
-2.887731	-0.804582	0.630000	0.002787	0.340813
-3.018549	-0.823479	0.635000	0.002811	0.340601
-2.947113	-0.845763	0.640000	0.002798	0.340555
-3.001766	-0.836112	0.645000	0.002808	0.340553
-3.101287	-0.817521	0.650000	0.002827	0.340554
-3.085674	-0.819759	0.655000	0.002824	0.340557
-3.130027	-0.812124	0.660000	0.002833	0.340554
-3.113868	-0.815921	0.665000	0.002830	0.340550
-3.017491	-0.834029	0.670000	0.002812	0.340548
-3.119214	-0.859577	0.675000	0.002831	0.340329
-3.406475	-0.795100	0.680000	0.002885	0.340385
-3.095565	-0.832435	0.685000	0.002826	0.340484
-3.397998	-0.803911	0.690000	0.002884	0.340349
-3.071099	-0.852200	0.695000	0.002822	0.340409
-3.570003	-0.780507	0.700000	0.002916	0.340308
-3.239213	-0.811445	0.705000	0.002854	0.340456
-3.410015	-0.829618	0.710000	0.002886	0.340211
-3.364517	-0.820344	0.715000	0.002878	0.340298
-3.459561	-0.819887	0.720000	0.002896	0.340213
-3.370394	-0.837450	0.725000	0.002879	0.340207
-3.383779	-0.834384	0.730000	0.002881	0.340210
-3.564241	-0.801570	0.735000	0.002915	0.340208
-3.561200	-0.801887	0.740000	0.002915	0.340209
-3.400938	-0.831512	0.745000	0.002885	0.340208
-3.431887	-0.828079	0.750000	0.002891	0.340197
-3.507654	-0.860731	0.755000	0.002905	0.339966
-3.846742	-0.783789	0.760000	0.002969	0.340037
-3.482243	-0.839124	0.765000	0.002900	0.340096
-3.850799	-0.791399	0.770000	0.002970	0.339995
-3.495093	-0.825389	0.775000	0.002903	0.340151
-3.614763	-0.840684	0.780000	0.002925	0.339966
-3.750803	-0.815862	0.785000	0.002951	0.339965
-3.644663	-0.835518	0.790000	0.002931	0.339964
-3.694182	-0.888180	0.795000	0.002941	0.339658
-3.845292	-0.865260	0.800000	0.002969	0.339633
-3.997818	-0.822403	0.805000	0.002998	0.339706
-3.695544	-0.863620	0.810000	0.002941	0.339778
-3.907156	-0.853652	0.815000	0.002981	0.339634
-3.937922	-0.847600	0.820000	0.002987	0.339636
-4.009309	-0.834962	0.825000	0.003000	0.339633
-3.927834	-0.851264	0.830000	0.002985	0.339626
-3.813028	-0.870841	0.835000	0.002963	0.339634
-3.940173	-0.856749	0.840000	0.002987	0.339587
-4.277270	-0.819402	0.845000	0.003051	0.339464
-4.049200	-0.827387	0.850000	0.003008	0.339633
-4.131058	-0.812201	0.855000	0.003024	0.339633
-4.096030	-0.818312	0.860000	0.003017	0.339635
-3.933484	-0.867986	0.865000	0.002986	0.339537
-4.364170	-0.818364	0.870000	0.003068	0.339389
-4.025491	-0.838033	0.875000	0.003004	0.339601
-4.193634	-0.858236	0.880000	0.003036	0.339347
-4.258935	-0.846315	0.885000	0.003048	0.339346
-4.172503	-0.862398	0.890000	0.003032	0.339345
-4.300304	-0.838130	0.895000	0.003056	0.339348
-4.233040	-0.851132	0.900000	0.003043	0.339345
-4.327258	-0.833815	0.905000	0.003061	0.339345
-4.526608	-0.865931	0.910000	0.003099	0.339003
-4.341491	-0.830733	0.915000	0.003064	0.339347
-4.379270	-0.824285	0.920000	0.003071	0.339344
-4.540909	-0.875209	0.925000	0.003102	0.338943
-4.666163	-0.770685	0.930000	0.003125	0.339347
-4.415605	-0.816857	0.935000	0.003078	0.339347
-4.276672	-0.889204	0.940000	0.003052	0.339115
-4.889631	-0.781725	0.945000	0.003168	0.339087
-4.328088	-0.846238	0.950000	0.003062	0.339281
-4.806025	-0.760115	0.955000	0.003152	0.339270
-4.374021	-0.867367	0.960000	0.003070	0.339134
-5.027043	-0.736944	0.965000	0.003194	0.339182
-4.573109	-0.788939	0.970000	0.003108	0.339340
-4.521476	-0.799166	0.975000	0.003098	0.339336
-4.688507	-0.869875	0.980000	0.003130	0.338832
-4.945568	-0.754255	0.985000	0.003179	0.339170
-4.682479	-0.833027	0.990000	0.003129	0.339020
-4.797105	-0.753160	0.995000	0.003151	0.339311
-4.684700	-0.862731	1.000000	0.003130	0.338871
-4.984476	-0.759385	1.005000	0.003186	0.339109
-4.883994	-0.831933	1.010000	0.003167	0.338841
-4.951608	-0.736705	1.015000	0.003180	0.339251
-4.790523	-0.843667	1.020000	0.003150	0.338868
-4.878661	-0.834653	1.025000	0.003166	0.338831
-5.061094	-0.800001	1.030000	0.003201	0.338836
-4.976252	-0.815939	1.035000	0.003185	0.338834
-5.033258	-0.806304	1.040000	0.003196	0.338830
-4.856195	-0.837650	1.045000	0.003162	0.338836
-5.110667	-0.830182	1.050000	0.003210	0.338640
-5.031506	-0.811371	1.055000	0.003196	0.338806
-5.227523	-0.809827	1.060000	0.003233	0.338634
-4.963935	-0.835017	1.065000	0.003183	0.338750
-5.212410	-0.815298	1.070000	0.003230	0.338620
-5.175653	-0.822743	1.075000	0.003223	0.338616
-5.264660	-0.806917	1.080000	0.003240	0.338613
-5.299599	-0.800635	1.085000	0.003246	0.338612
-5.158113	-0.825683	1.090000	0.003220	0.338617
-5.198827	-0.817859	1.095000	0.003228	0.338619
-5.255399	-0.809977	1.100000	0.003238	0.338606
-5.425474	-0.832487	1.105000	0.003270	0.338338
-5.313993	-0.796386	1.110000	0.003249	0.338619
-5.442093	-0.833807	1.115000	0.003274	0.338316
-5.435430	-0.789484	1.120000	0.003272	0.338542
-5.413289	-0.840109	1.125000	0.003268	0.338310
-5.547139	-0.773104	1.130000	0.003294	0.338520
-5.330989	-0.849611	1.135000	0.003253	0.338338
-5.570519	-0.810825	1.140000	0.003298	0.338311
-5.491561	-0.825395	1.145000	0.003283	0.338311
-5.578194	-0.808888	1.150000	0.003300	0.338313
-5.566388	-0.811276	1.155000	0.003298	0.338312
-5.450377	-0.857285	1.160000	0.003276	0.338190
-5.757716	-0.811257	1.165000	0.003334	0.338136
-5.523667	-0.853241	1.170000	0.003290	0.338142
-5.877971	-0.778828	1.175000	0.003357	0.338187
-5.627170	-0.838425	1.180000	0.003309	0.338120
-5.785928	-0.790919	1.185000	0.003339	0.338211
-5.695433	-0.839199	1.190000	0.003322	0.338054
-5.744464	-0.829425	1.195000	0.003332	0.338057
-5.862002	-0.808089	1.200000	0.003354	0.338055
-5.906520	-0.800328	1.205000	0.003362	0.338053
-5.811354	-0.818611	1.210000	0.003344	0.338049
-5.968182	-0.789412	1.215000	0.003374	0.338050
-5.800479	-0.820258	1.220000	0.003342	0.338050
-5.905869	-0.807285	1.225000	0.003362	0.338018
-5.947462	-0.796258	1.230000	0.003370	0.338034
-6.116527	-0.822174	1.235000	0.003402	0.337750
-6.012422	-0.780645	1.240000	0.003383	0.338052
-5.975486	-0.793175	1.245000	0.003376	0.338023
-5.899528	-0.870461	1.250000	0.003361	0.337708
-6.040276	-0.845107	1.255000	0.003388	0.337705
-6.191202	-0.816496	1.260000	0.003417	0.337709
-6.012557	-0.849903	1.265000	0.003383	0.337706
-6.066817	-0.872281	1.270000	0.003393	0.337545
-6.372563	-0.813811	1.275000	0.003451	0.337555
-6.056078	-0.863028	1.280000	0.003391	0.337600
-6.560865	-0.779062	1.285000	0.003487	0.337554
-6.202574	-0.813683	1.290000	0.003419	0.337711
-6.248591	-0.804790	1.295000	0.003428	0.337713
-6.249774	-0.847494	1.300000	0.003428	0.337499
-6.424728	-0.794689	1.305000	0.003461	0.337601
-6.304155	-0.842726	1.310000	0.003438	0.337472
-6.328406	-0.837930	1.315000	0.003443	0.337474
-6.519974	-0.802797	1.320000	0.003479	0.337472
-6.378362	-0.828151	1.325000	0.003452	0.337476
-6.406035	-0.823584	1.330000	0.003458	0.337473
-6.548282	-0.796434	1.335000	0.003485	0.337477
-6.475190	-0.810199	1.340000	0.003471	0.337476
-6.465948	-0.811059	1.345000	0.003469	0.337480
-6.795108	-0.792158	1.350000	0.003531	0.337271
-6.498170	-0.806593	1.355000	0.003475	0.337472
-6.615831	-0.785281	1.360000	0.003498	0.337470
-6.582052	-0.831001	1.365000	0.003491	0.337273
-6.761821	-0.778551	1.370000	0.003525	0.337369
-6.544513	-0.844713	1.375000	0.003484	0.337239
-6.762871	-0.822738	1.380000	0.003526	0.337147
-6.837095	-0.807669	1.385000	0.003540	0.337154
-6.731343	-0.826668	1.390000	0.003520	0.337156
-6.835467	-0.807591	1.395000	0.003539	0.337155
-6.862010	-0.802822	1.400000	0.003545	0.337154
-6.887488	-0.798335	1.405000	0.003549	0.337153
-6.819779	-0.811232	1.410000	0.003537	0.337151
-6.813119	-0.811221	1.415000	0.003535	0.337157
-6.868521	-0.801861	1.420000	0.003546	0.337152
-6.886215	-0.798271	1.425000	0.003549	0.337154
-6.867957	-0.819398	1.430000	0.003546	0.337065
-7.149331	-0.796531	1.435000	0.003599	0.336920
-6.752599	-0.862100	1.440000	0.003524	0.336958
-7.172856	-0.801003	1.445000	0.003604	0.336875
-7.203883	-0.794999	1.450000	0.003610	0.336877
-7.110817	-0.777252	1.455000	0.003592	0.337051
-6.873657	-0.856047	1.460000	0.003547	0.336876
-7.241187	-0.788002	1.465000	0.003617	0.336877
-7.094757	-0.814723	1.470000	0.003589	0.336878
-7.165705	-0.803294	1.475000	0.003603	0.336869
-7.258645	-0.834912	1.480000	0.003620	0.336626
-7.282985	-0.781090	1.485000	0.003625	0.336872
-7.209058	-0.851417	1.490000	0.003611	0.336589
-7.441152	-0.768464	1.495000	0.003655	0.336789
-7.170852	-0.846438	1.500000	0.003604	0.336648
-7.342430	-0.842253	1.505000	0.003636	0.336511
-7.487398	-0.816016	1.510000	0.003664	0.336508
-7.408878	-0.798436	1.515000	0.003649	0.336668
-7.409903	-0.829292	1.520000	0.003649	0.336513
-7.362765	-0.836786	1.525000	0.003640	0.336519
-7.657010	-0.767457	1.530000	0.003696	0.336593
-7.310262	-0.810047	1.535000	0.003630	0.336700
-7.649817	-0.783990	1.540000	0.003695	0.336517
-7.583370	-0.796489	1.545000	0.003682	0.336516
-7.594484	-0.761485	1.550000	0.003684	0.336680
-7.419068	-0.827236	1.555000	0.003651	0.336513
-7.377721	-0.844834	1.560000	0.003643	0.336463
-7.711797	-0.818232	1.565000	0.003707	0.336288
-7.865859	-0.783076	1.570000	0.003736	0.336321
-7.576467	-0.807082	1.575000	0.003681	0.336468
-7.710520	-0.817341	1.580000	0.003706	0.336293
-7.735378	-0.813010	1.585000	0.003711	0.336291
-7.874040	-0.786918	1.590000	0.003737	0.336294
-7.859494	-0.786680	1.595000	0.003735	0.336308
-7.759199	-0.808591	1.600000	0.003716	0.336291
-7.853891	-0.790271	1.605000	0.003734	0.336295
-7.933771	-0.775903	1.610000	0.003749	0.336293
-7.910624	-0.780269	1.615000	0.003745	0.336292
-7.842119	-0.792121	1.620000	0.003732	0.336296
-7.765692	-0.806368	1.625000	0.003717	0.336295
-7.979872	-0.820789	1.630000	0.003758	0.336025
-7.927477	-0.800204	1.635000	0.003748	0.336176
-8.139709	-0.800354	1.640000	0.003788	0.335979
-7.895325	-0.808488	1.645000	0.003742	0.336164
-8.002776	-0.825176	1.650000	0.003762	0.335981
-7.967720	-0.830578	1.655000	0.003756	0.335986
-8.206475	-0.830396	1.660000	0.003801	0.335766
-8.185462	-0.791076	1.665000	0.003797	0.335982
-8.163411	-0.828973	1.670000	0.003793	0.335813
-8.336656	-0.763743	1.675000	0.003826	0.335979
-8.278676	-0.773447	1.680000	0.003815	0.335984
-8.150324	-0.797313	1.685000	0.003790	0.335983
-8.173865	-0.813330	1.690000	0.003795	0.335881
-8.438193	-0.788564	1.695000	0.003845	0.335760
-8.092795	-0.829101	1.700000	0.003780	0.335876
-8.405740	-0.803204	1.705000	0.003839	0.335717
-8.264711	-0.829640	1.710000	0.003812	0.335714
-8.490837	-0.787295	1.715000	0.003855	0.335717
-8.623315	-0.762189	1.720000	0.003880	0.335720
-8.457062	-0.793623	1.725000	0.003849	0.335716
-8.377141	-0.807716	1.730000	0.003834	0.335720
-8.499410	-0.785655	1.735000	0.003857	0.335717
-8.624757	-0.761920	1.740000	0.003881	0.335720
-8.397669	-0.803636	1.745000	0.003838	0.335720
-8.531497	-0.779068	1.750000	0.003863	0.335720
-8.571625	-0.772047	1.755000	0.003871	0.335717
-8.524129	-0.837198	1.760000	0.003862	0.335435
-8.839584	-0.749317	1.765000	0.003921	0.335583
-8.617904	-0.815858	1.770000	0.003880	0.335455
-8.751127	-0.748399	1.775000	0.003905	0.335669
-8.635273	-0.822146	1.780000	0.003883	0.335407
-8.751807	-0.807129	1.785000	0.003905	0.335374
-8.824309	-0.793078	1.790000	0.003919	0.335377
-8.845803	-0.790948	1.795000	0.003923	0.335368
-8.707421	-0.796491	1.800000	0.003897	0.335468
-8.751809	-0.807616	1.805000	0.003905	0.335371
-8.813424	-0.797232	1.810000	0.003917	0.335365
-8.819639	-0.840036	1.815000	0.003918	0.335145
-9.125343	-0.763271	1.820000	0.003976	0.335247
-8.870748	-0.805061	1.825000	0.003928	0.335273
-9.009471	-0.773434	1.830000	0.003954	0.335303
-8.867475	-0.834132	1.835000	0.003927	0.335129
-9.143715	-0.781970	1.840000	0.003980	0.335135
-9.033482	-0.802142	1.845000	0.003959	0.335136
-9.070382	-0.795728	1.850000	0.003966	0.335134
-8.971116	-0.813809	1.855000	0.003947	0.335135
-9.123642	-0.785878	1.860000	0.003976	0.335133
-9.122867	-0.786488	1.865000	0.003976	0.335131
-9.166456	-0.777568	1.870000	0.003984	0.335135
-9.300209	-0.805129	1.875000	0.004009	0.334872
-9.092657	-0.792753	1.880000	0.003970	0.335127
-9.403993	-0.796786	1.885000	0.004029	0.334818
-9.177341	-0.793490	1.890000	0.003986	0.335044
-9.474030	-0.774682	1.895000	0.004042	0.334863
-9.146388	-0.789012	1.900000	0.003981	0.335095
-9.394478	-0.801869	1.905000	0.004027	0.334800
-9.339546	-0.812405	1.910000	0.004017	0.334798
-9.427410	-0.796148	1.915000	0.004034	0.334798
-9.503164	-0.781653	1.920000	0.004048	0.334800
-9.412164	-0.798477	1.925000	0.004031	0.334800
-9.531498	-0.776070	1.930000	0.004054	0.334802
-9.523518	-0.777598	1.935000	0.004052	0.334801
-9.401523	-0.800733	1.940000	0.004029	0.334798
-9.418911	-0.796642	1.945000	0.004032	0.334802
-9.651435	-0.806389	1.950000	0.004076	0.334538
-9.586935	-0.766184	1.955000	0.004064	0.334799
-9.585989	-0.817433	1.960000	0.004064	0.334542
-9.814147	-0.737866	1.965000	0.004107	0.334730
-9.564236	-0.812154	1.970000	0.004060	0.334589
-9.691346	-0.767777	1.975000	0.004084	0.334694
-9.492863	-0.839463	1.980000	0.004047	0.334517
-9.661104	-0.879991	1.985000	0.004079	0.334157
-10.362434	-0.681307	1.990000	0.004211	0.334505
-9.364160	-0.850801	1.995000	0.004022	0.334579
-9.979877	-0.781684	2.000000	0.004139	0.334355

-9.738294	-0.761133	2.009997	0.004093	0.334682
-9.581472	-0.814446	2.019994	0.004064	0.334559
-9.627745	-0.796727	2.029990	0.004073	0.334605
-9.676185	-0.773003	2.039987	0.004082	0.334679
-9.676954	-0.776350	2.049984	0.004082	0.334661
-9.516534	-0.778498	2.059981	0.004052	0.334798
-9.411369	-0.798435	2.069978	0.004032	0.334795
-9.361178	-0.806264	2.079974	0.004023	0.334802
-9.393822	-0.800247	2.089971	0.004029	0.334802
-9.241036	-0.792202	2.099968	0.004000	0.334983
-9.333208	-0.772516	2.109965	0.004018	0.334996
-9.202680	-0.788528	2.119962	0.003993	0.335037
-9.087527	-0.792157	2.129958	0.003971	0.335125
-9.147889	-0.805656	2.139955	0.003983	0.335001
-9.005986	-0.822024	2.149952	0.003956	0.335050
-9.042537	-0.798894	2.159949	0.003963	0.335131
-9.019776	-0.803532	2.169946	0.003959	0.335129
-8.924335	-0.782357	2.179942	0.003941	0.335323
-8.851994	-0.787660	2.189939	0.003927	0.335363
-8.885266	-0.780198	2.199936	0.003934	0.335369
-8.746084	-0.786484	2.209933	0.003907	0.335466
-8.597822	-0.805929	2.219930	0.003879	0.335505
-8.787046	-0.795648	2.229926	0.003915	0.335381
-8.547501	-0.805432	2.239923	0.003870	0.335554
-8.586972	-0.808265	2.249920	0.003877	0.335503
-8.491549	-0.795569	2.259917	0.003860	0.335654
-8.499929	-0.809002	2.269914	0.003861	0.335579
-8.417002	-0.805722	2.279910	0.003846	0.335671
-8.376503	-0.803634	2.289907	0.003838	0.335719
-8.242989	-0.805262	2.299904	0.003813	0.335834
-8.315622	-0.792965	2.309901	0.003827	0.335828
-8.237893	-0.789747	2.319898	0.003812	0.335915
-8.104396	-0.800217	2.329894	0.003787	0.335986
-8.097805	-0.801911	2.339891	0.003786	0.335983
-8.029208	-0.814038	2.349888	0.003773	0.335985
-8.126542	-0.796038	2.359885	0.003791	0.335985
-7.876907	-0.812535	2.369882	0.003744	0.336133
-8.044868	-0.787026	2.379878	0.003776	0.336105
-7.682039	-0.824585	2.389875	0.003707	0.336252
-7.873688	-0.801281	2.399872	0.003744	0.336191
-7.756149	-0.800420	2.409869	0.003722	0.336303
-7.797872	-0.779151	2.419866	0.003730	0.336371
-7.627703	-0.823661	2.429862	0.003697	0.336305
-7.596986	-0.794175	2.439859	0.003692	0.336480
-7.635976	-0.802472	2.449856	0.003699	0.336402
-7.454651	-0.810837	2.459853	0.003665	0.336527
-7.520702	-0.799972	2.469850	0.003678	0.336520
-7.365155	-0.783961	2.479846	0.003648	0.336743
-7.450692	-0.759163	2.489843	0.003664	0.336788
-7.303205	-0.766537	2.499840	0.003637	0.336887
-7.138525	-0.797916	2.509837	0.003606	0.336881
-7.339390	-0.790446	2.519834	0.003644	0.336733
-7.103444	-0.803527	2.529830	0.003599	0.336885
-7.117483	-0.800373	2.539827	0.003602	0.336887
-7.038590	-0.775484	2.549824	0.003587	0.337084
-7.057291	-0.768967	2.559821	0.003591	0.337099
-6.890381	-0.785902	2.569818	0.003559	0.337167
-6.874125	-0.788641	2.579814	0.003556	0.337168
-6.857555	-0.805204	2.589811	0.003553	0.337101
-7.015025	-0.746341	2.599808	0.003583	0.337249
-6.692279	-0.756523	2.609805	0.003522	0.337495
-6.711640	-0.786963	2.619802	0.003526	0.337325
-6.615457	-0.770834	2.629798	0.003508	0.337493
-6.652361	-0.763765	2.639795	0.003515	0.337494
-6.600909	-0.747056	2.649792	0.003505	0.337624
-6.460235	-0.787704	2.659789	0.003478	0.337551
-6.474047	-0.769818	2.669786	0.003481	0.337627
-6.391752	-0.783893	2.679782	0.003466	0.337632
-6.231197	-0.805480	2.689779	0.003435	0.337672
-6.398588	-0.777322	2.699776	0.003467	0.337658
-6.355696	-0.771113	2.709773	0.003459	0.337727
-6.190060	-0.767710	2.719770	0.003428	0.337896
-6.164736	-0.766373	2.729766	0.003423	0.337926
-6.012524	-0.778059	2.739763	0.003394	0.338007
-5.988754	-0.800030	2.749760	0.003390	0.337919
-6.149324	-0.771636	2.759757	0.003420	0.337913
-5.976193	-0.772882	2.769754	0.003388	0.338065
-5.872904	-0.787162	2.779750	0.003368	0.338088
-5.932436	-0.739960	2.789747	0.003380	0.338268
-5.762415	-0.759059	2.799744	0.003348	0.338329
-5.722986	-0.782695	2.809741	0.003340	0.338247
-5.735921	-0.763669	2.819738	0.003343	0.338329
-5.697460	-0.771736	2.829734	0.003336	0.338324
-5.525954	-0.770842	2.839731	0.003303	0.338485
-5.670071	-0.767424	2.849728	0.003331	0.338370
-5.439916	-0.784439	2.859725	0.003287	0.338496
-5.406047	-0.763738	2.869722	0.003281	0.338629
-5.438685	-0.784299	2.879718	0.003287	0.338497
-5.323899	-0.779047	2.889715	0.003265	0.338628
-5.415074	-0.758829	2.899712	0.003283	0.338644
-5.175932	-0.805037	2.909709	0.003238	0.338634
-5.223985	-0.788141	2.919706	0.003247	0.338673
-5.110424	-0.815815	2.929702	0.003225	0.338639
-5.063327	-0.800201	2.939699	0.003217	0.338760
-5.076339	-0.798096	2.949696	0.003219	0.338758
-5.015133	-0.793071	2.959693	0.003208	0.338838
-5.082056	-0.752216	2.969690	0.003220	0.338979
-4.832898	-0.811975	2.979686	0.003173	0.338911
-4.842954	-0.746968	2.989683	0.003175	0.339224
-4.795916	-0.794327	2.999680	0.003166	0.339031
-4.743285	-0.787997	3.009677	0.003157	0.339111
-4.608698	-0.799123	3.019674	0.003131	0.339178
-4.741043	-0.750061	3.029670	0.003156	0.339300
-4.482304	-0.786840	3.039667	0.003107	0.339354
-4.701744	-0.786696	3.049664	0.003149	0.339153
-4.496522	-0.763221	3.059661	0.003110	0.339457
-4.411213	-0.776186	3.069658	0.003094	0.339470
-4.391211	-0.762062	3.079654	0.003090	0.339558
-4.354248	-0.780982	3.089651	0.003084	0.339498
-4.311309	-0.777612	3.099648	0.003076	0.339554
-4.118927	-0.801466	3.109645	0.003039	0.339611
-4.302563	-0.776215	3.119642	0.003074	0.339568
-4.253251	-0.757812	3.129638	0.003065	0.339703
-4.020939	-0.773953	3.139635	0.003021	0.339835
-4.000418	-0.787133	3.149632	0.003017	0.339789
